編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位
182,106年2月各項稅捐實徵淨額與預算數及上年同期比較－本月數,基隆市稅務局,基隆市政府,稅務局,,,0,14,　稅　　目　　別、本月實徵數合計(1)、本年度、以前年度、本月退還以前年度歲入款(2)、本月實徵淨額(1)－(2)、本月分配預算數、執行率(％)、上年同月實徵淨額、增減(%)、資料時間、單位
183,106年2月各項稅捐實徵淨額與預算數及上年同期比較－累計數,基隆市稅務局,基隆市政府,稅務局,,,0,13,　稅　　目　　別、截至本月底止累計實徵數合計(1)、本  年  度、以前年度、截至本月底止退還以前年度歲入款(2)、截至本月底止累計實徵淨額(1)-(2)、全年度預算數、全年度預算執行率(%)、同期分配預算數、分配數執行率(%)、上年同期累計實徵淨額、增減(%)、資料時間、單位
184,106年3月各項稅捐實徵淨額與預算數及上年同期比較－本月數,基隆市稅務局,基隆市政府,稅務局,,,1,13,　稅　　目　　別、本月實徵數合計(1)、本年度、以前年度、本月退還以前年度歲入款(2)、本月實徵淨額(1)－(2)、本月分配預算數、執行率(％)、上年同月實徵淨額、增減(%)、資料時間、單位
185,106年3月各項稅捐實徵淨額與預算數及上年同期比較－累計數,基隆市稅務局,基隆市政府,稅務局,,,0,13,　稅　　目　　別、截至本月底止累計實徵數合計(1)、本  年  度、以前年度、截至本月底止退還以前年度歲入款(2)、截至本月底止累計實徵淨額(1)-(2)、全年度預算數、全年度預算執行率(%)、同期分配預算數、分配數執行率(%)、上年同期累計實徵淨額、增減(%)、資料時間、單位
186,106年4月各項稅捐實徵淨額與預算數及上年同期比較－本月數,基隆市稅務局,基隆市政府,稅務局,,,0,12,　稅　　目　　別、本月實徵數合計(1)、本年度、以前年度、本月退還以前年度歲入款(2)、本月實徵淨額(1)－(2)、本月分配預算數、執行率(％)、上年同月實徵淨額、增減(%)、資料時間、單位
187,106年4月各項稅捐實徵淨額與預算數及上年同期比較－累計數,基隆市稅務局,基隆市政府,稅務局,,,0,11,　稅　　目　　別、截至本月底止累計實徵數合計(1)、本  年  度、以前年度、截至本月底止退還以前年度歲入款(2)、截至本月底止累計實徵淨額(1)-(2)、全年度預算數、全年度預算執行率(%)、同期分配預算數、分配數執行率(%)、上年同期累計實徵淨額、增減(%)、資料時間、單位
188,106年5月各項稅捐實徵淨額與預算數及上年同期比較－本月數,基隆市稅務局,基隆市政府,稅務局,,,0,14,　稅　　目　　別、本月實徵數合計(1)、本年度、以前年度、本月退還以前年度歲入款(2)、本月實徵淨額(1)－(2)、本月分配預算數、執行率(％)、上年同月實徵淨額、增減(%)、資料時間、單位
189,106年5月各項稅捐實徵淨額與預算數及上年同期比較－累計數,基隆市稅務局,基隆市政府,稅務局,,,0,20,　稅　　目　　別、截至本月底止累計實徵數合計(1)、本  年  度、以前年度、截至本月底止退還以前年度歲入款(2)、截至本月底止累計實徵淨額(1)-(2)、全年度預算數、全年度預算執行率(%)、同期分配預算數、分配數執行率(%)、上年同期累計實徵淨額、增減(%)、資料時間、單位
190,106年6月各項稅捐實徵淨額與預算數及上年同期比較－本月數,基隆市稅務局,基隆市政府,稅務局,,,0,18,　稅　　目　　別、本月實徵數合計(1)、本年度、以前年度、本月退還以前年度歲入款(2)、本月實徵淨額(1)－(2)、本月分配預算數、執行率(％)、上年同月實徵淨額、增減(%)、資料時間、單位
191,106年6月各項稅捐實徵淨額與預算數及上年同期比較－累計數,基隆市稅務局,基隆市政府,稅務局,,,0,17,　稅　　目　　別、截至本月底止累計實徵數合計(1)、本  年  度、以前年度、截至本月底止退還以前年度歲入款(2)、截至本月底止累計實徵淨額(1)-(2)、全年度預算數、全年度預算執行率(%)、同期分配預算數、分配數執行率(%)、上年同期累計實徵淨額、增減(%)、資料時間、單位
192,105年12月各項稅捐實徵淨額與預算數及上年同期比較－累計數,基隆市稅務局,基隆市政府,稅務局,,,1,19,　稅　　目　　別、截至本月底止累計實徵數合計(1)、本  年  度、以前年度、截至本月底止退還以前年度歲入款(2)、截至本月底止累計實徵淨額(1)-(2)、全年度預算數、全年度預算執行率(%)、同期分配預算數、分配數執行率(%)、上年同期累計實徵淨額、增減(%)、資料時間、單位
193,104年12月各項稅捐實徵淨額與預算數及上年同期比較－累計數,基隆市稅務局,基隆市政府,稅務局,,,3,20,　稅　　目　　別、截至本月底止累計實徵數合計(1)、本  年  度、以前年度、截至本月底止退還以前年度歲入款(2)、截至本月底止累計實徵淨額(1)-(2)、全年度預算數、全年度預算執行率(%)、同期分配預算數、分配數執行率(%)、上年同期累計實徵淨額、增減(%)、資料時間、單位
194,106年11月基隆市現住人口遷入遷出登記數,基隆市政府民政處,基隆市政府,民政處,,,,,
195,基隆市104年使用牌照稅稅源統計表,基隆市稅務局,基隆市政府,稅務局,,,3,38,汽缸排氣量、自用小客車免稅輛數、自用小客車應稅輛數、自用小客車稅額、營業小客車免稅輛數、營業小客車應稅輛數、營業小客車稅額、大客車免稅輛數、大客車應稅輛數、大客車稅額、貨車免稅輛數、貨車應稅輛數、貨車稅額、機器腳踏車免稅輛數、機器腳踏車應稅輛數、機器腳踏車稅額
196,基隆市104年使用牌照稅稽徵,基隆市稅務局,基隆市政府,稅務局,,,0,29,機動車輛種類、應稅車輛件數、應稅車輛稅額、臨時牌照車輛件數、臨時牌照車輛稅額、試車牌照車輛件數、試車牌照車輛稅額、免稅車輛件數
197,基隆市105年使用牌照稅稅源統計表,基隆市稅務局,基隆市政府,稅務局,,,2,31,汽缸排氣量、自用小客車免稅輛數、自用小客車應稅輛數、自用小客車稅額、營業小客車免稅輛數、營業小客車應稅輛數、營業小客車稅額、大客車免稅輛數、大客車應稅輛數、大客車稅額、貨車免稅輛數、貨車應稅輛數、貨車稅額、機器腳踏車免稅輛數、機器腳踏車應稅輛數、機器腳踏車稅額
198,基隆市105年上期使用牌照稅徵績(滯納期滿),基隆市稅務局,基隆市政府,稅務局,,,0,30,種     類、查定輛數、查定稅額、徵起輛數、徵起稅額、徵績輛數(%)、徵績稅額(%)
199,基隆市105年下期使用牌照稅徵績(滯納期滿),基隆市稅務局,基隆市政府,稅務局,,,1,31,種     類、查定輛數、查定稅額、徵起輛數、徵起稅額、徵績輛數(%)、徵績稅額(%)
200,基隆市105年上期使用牌照稅徵績(徵期結束),基隆市稅務局,基隆市政府,稅務局,,,1,25,種     類、查定輛數、查定稅額、徵起輛數、徵起稅額、徵績輛數(%)、徵績稅額(%)
201,基隆市105年下期使用牌照稅徵績(徵期結束),基隆市稅務局,基隆市政府,稅務局,,,1,23,種     類、查定輛數、查定稅額、徵起輛數、徵起稅額、徵績輛數(%)、徵績稅額(%)
202,基隆市105年使用牌照稅稽徵,基隆市稅務局,基隆市政府,稅務局,,,1,24,機動車輛種類、應稅車輛件數、應稅車輛稅額、臨時牌照車輛件數、臨時牌照車輛稅額、試車牌照車輛件數、試車牌照車輛稅額、免稅車輛件數
203,基隆市106年上期使用牌照稅徵績(滯納期滿),基隆市稅務局,基隆市政府,稅務局,,,0,19,種     類、查定輛數、查定稅額、徵起輛數、徵起稅額、徵績輛數(%)、徵績稅額(%)
204,基隆市106年上期使用牌照稅徵績(徵期結束),基隆市稅務局,基隆市政府,稅務局,,,1,22,種     類、查定輛數、查定稅額、徵起輛數、徵起稅額、徵績輛數(%)、徵績稅額(%)
205,基隆市106年使用牌照稅稽徵,基隆市稅務局,基隆市政府,稅務局,,,0,17,機動車輛種類、應稅車輛件數、應稅車輛稅額、臨時牌照車輛件數、臨時牌照車輛稅額、試車牌照車輛件數、試車牌照車輛稅額、免稅車輛件數
206,106年11月基隆市現住人口按性別年齡,基隆市政府民政處,基隆市政府,民政處,,,,,
207,106年11月基隆市現住原住民人數,基隆市政府民政處,基隆市政府,民政處,,,,,
208,106年11月基隆市原住民人口按性別及年齡,基隆市政府民政處,基隆市政府,民政處,,,,,
209,106年11月基隆市原住民人口按性別及族別,基隆市政府民政處,基隆市政府,民政處,,,,,
210,106年11月基隆市各里戶數及人口數,基隆市政府民政處,基隆市政府,民政處,,,,,
211,104年娛樂稅稅源月報表,基隆市稅務局,基隆市政府,稅務局,,,1,15,類別、項目、家(件)數、營業總額、本月份稅額、本年度截至本月底累計稅額、實徵稅額、本年度截至本月底累計實徵稅額
212,105年娛樂稅稅源月報表,基隆市稅務局,基隆市政府,稅務局,,,4,25,類別、項目、家(件)數、營業總額、本月份稅額、本年度截至本月底累計稅額、實徵稅額、本年度截至本月底累計實徵稅額
213,106年1至6月娛樂稅稅源月報表,基隆市稅務局,基隆市政府,稅務局,,,0,19,類別、項目、家(件)數、營業總額、本月份稅額、本年度截至本月底累計稅額、實徵稅額、本年度截至本月底累計實徵稅額
214,基隆市104年印花稅徵收,基隆市稅務局,基隆市政府,稅務局,,,0,23,年度、出售印花稅票、彙總自繳稅額、大額繳納
215,基隆市105年印花稅徵收,基隆市稅務局,基隆市政府,稅務局,,,0,22,年度、出售印花稅票、彙總自繳稅額、大額繳納
216,基隆市106年第1-2季印花稅徵收,基隆市稅務局,基隆市政府,稅務局,,,1,25,年度、出售印花稅票、彙總自繳稅額、大額繳納
217,104年土地增值稅徵收月報表,基隆市稅務局,基隆市政府,稅務局,,,2,22,年月、類別、移轉筆數、移轉面積、土地漲價總數額、查定稅額、應納稅額
218,105年土地增值稅徵收月報表,基隆市稅務局,基隆市政府,稅務局,,,0,14,年月、類別、移轉筆數、移轉面積、土地漲價總數額、查定稅額、應納稅額
219,106年1至7月土地增值稅徵收月報表,基隆市稅務局,基隆市政府,稅務局,,,1,16,年月、類別、移轉筆數、移轉面積、土地漲價總數額、查定稅額、應納稅額
220,104年土地增值稅稅源統計表,基隆市稅務局,基隆市政府,稅務局,,,0,17,年度、稅種、筆數、面積、移轉現值、調整後原地價、改良土地費用、漲價總數額、長期持有減徵、查定稅額、增繳地價抵繳、重劃減徵、徵收減徵、其他減徵、應納稅額
221,105年土地增值稅稅源統計表,基隆市稅務局,基隆市政府,稅務局,,,0,15,年度、稅種、筆數、面積、移轉現值、調整後原地價、改良土地費用、漲價總數額、長期持有減徵、查定稅額、增繳地價抵繳、重劃減徵、徵收減徵、其他減徵、應納稅額
222,106年房屋稅查定,基隆市稅務局,基隆市政府,稅務局,,,1,16,項目別、類別、戶（件）數(應稅)、本稅(應稅)、面積(應稅)、現值(應稅)、戶（件）數(免稅)、面積(免稅)、現值(免稅)
223,105年房屋稅查定,基隆市稅務局,基隆市政府,稅務局,,,0,14,項目別、類別、戶（件）數(應稅)、本稅(應稅)、面積(應稅)、現值(應稅)、戶（件）數(免稅)、面積(免稅)、現值(免稅)
224,104年房屋稅查定,基隆市稅務局,基隆市政府,稅務局,,,0,16,項目別、類別、戶（件）數(應稅)、本稅(應稅)、面積(應稅)、現值(應稅)、戶（件）數(免稅)、面積(免稅)、現值(免稅)
225,106年房屋稅稽徵(徵期結束),基隆市稅務局,基隆市政府,稅務局,,,0,16,查定戶（件）數、查定本稅、徵起戶（件）數、徵起本稅、徵起戶（件）數（％）、徵起本稅（％）
226,105年房屋稅稽徵(徵期結束),基隆市稅務局,基隆市政府,稅務局,,,0,18,查定戶（件）數、查定本稅、徵起戶（件）數、徵起本稅、徵起戶（件）數（％）、徵起本稅（％）
227,104年房屋稅稽徵(徵期結束),基隆市稅務局,基隆市政府,稅務局,,,0,23,查定戶（件）數、查定本稅、徵起戶（件）數、徵起本稅、徵起戶（件）數（％）、徵起本稅（％）
228,106年房屋稅稽徵(滯納期滿),基隆市稅務局,基隆市政府,稅務局,,,0,17,查定戶（件）數、查定本稅、徵起戶（件）數、徵起本稅、徵起戶（件）數（％）、徵起本稅（％）
229,105年房屋稅稽徵(滯納期滿),基隆市稅務局,基隆市政府,稅務局,,,0,17,查定戶（件）數、查定本稅、徵起戶（件）數、徵起本稅、徵起戶（件）數（％）、徵起本稅（％）
230,104年房屋稅稽徵(滯納期滿),基隆市稅務局,基隆市政府,稅務局,,,0,14,查定戶（件）數、查定本稅、徵起戶（件）數、徵起本稅、徵起戶（件）數（％）、徵起本稅（％）
231,106年房屋稅籍,基隆市稅務局,基隆市政府,稅務局,,,4,26,應(免)稅別、類別、公私有別、總計(戶數)、總計(面積)、總計(現值)、鋼骨混凝土造(戶數)、鋼骨混凝土造(面積)、鋼骨混凝土造(現值)、鋼骨造(戶數)、鋼骨造(面積)、鋼骨造(現值)、鋼骨鋼筋混凝土造(戶數)、鋼骨鋼筋混凝土造(面積)、鋼骨鋼筋混凝土造(現值)、鋼筋混凝土造 (戶數)、鋼筋混凝土造 (面積)、鋼筋混凝土造 (現值)、加強磚造(戶數)、加強磚造(面積)、加強磚造(現值)、預鑄混泥土造(戶數)、預鑄混泥土造(面積)、預鑄混泥土造(現值)、石老石古造(戶數)、石老石古造(面積)、石老石古造(現值)、鋼鐵造(未達200平方公尺)(戶數)、鋼鐵造(未達200平方公尺)(面積)、鋼鐵造(未達200平方公尺) (現值)、鋼鐵造(200平方公尺以上)(戶數)、鋼鐵造(200平方公尺以上)(面積)、鋼鐵造(200平方公尺以上)(現值)、雜木以外 (戶數)、雜木以外(面積)、雜木以外(現值)、雜木(戶數)、雜木(面積)、雜木(現值)、卵石混凝土造 (戶數)、卵石混凝土造 (面積)、卵石混凝土造 (現值)、磚石造(戶數)、磚石造(面積)、磚石造(現值)、土磚混合造(戶數)、土磚混合造(面積)、土磚混合造(現值)、竹造(戶數)、竹造(面積)、竹造(現值)、冷氣機 (戶數)、冷氣機 (面積)、冷氣機 (現值)、升降機(戶數)、升降機 (面積)、升降機 (現值)、純土造(戶數)、純土造(面積)、純土造(現值)、充氣屋(戶數)、充氣屋(面積)、充氣屋(現值)、油槽(戶數)、油槽(面積)、油槽(現值)、其他 (戶數)、其他 (面積)、其他 (現值)
232,105年房屋稅籍,基隆市稅務局,基隆市政府,稅務局,,,3,26,應(免)稅別、類別、公私有別、總計(戶數)、總計(面積)、總計(現值)、鋼骨混凝土造(戶數)、鋼骨混凝土造(面積)、鋼骨混凝土造(現值)、鋼骨造(戶數)、鋼骨造(面積)、鋼骨造(現值)、鋼骨鋼筋混凝土造(戶數)、鋼骨鋼筋混凝土造(面積)、鋼骨鋼筋混凝土造(現值)、鋼筋混凝土造 (戶數)、鋼筋混凝土造 (面積)、鋼筋混凝土造 (現值)、加強磚造(戶數)、加強磚造(面積)、加強磚造(現值)、預鑄混泥土造(戶數)、預鑄混泥土造(面積)、預鑄混泥土造(現值)、石造(戶數)、石造(面積)、石造(現值)、鋼鐵造(未達200平方公尺)(戶數)、鋼鐵造(未達200平方公尺)(面積)、鋼鐵造(未達200平方公尺) (現值)、鋼鐵造(200平方公尺以上)(戶數)、鋼鐵造(200平方公尺以上)(面積)、鋼鐵造(200平方公尺以上)(現值)、雜木以外 (戶數)、雜木以外(面積)、雜木以外(現值)、雜木(戶數)、雜木(面積)、雜木(現值)、卵石混凝土造 (戶數)、卵石混凝土造 (面積)、卵石混凝土造 (現值)、磚石造(戶數)、磚石造(面積)、磚石造(現值)、土磚混合造(戶數)、土磚混合造(面積)、土磚混合造(現值)、竹造(戶數)、竹造(面積)、竹造(現值)、冷氣機 (戶數)、冷氣機 (面積)、冷氣機 (現值)、升降機(戶數)、升降機 (面積)、升降機 (現值)、純土造(戶數)、純土造(面積)、純土造(現值)、充氣屋(戶數)、充氣屋(面積)、充氣屋(現值)、油槽(戶數)、油槽(面積)、油槽(現值)、其他 (戶數)、其他 (面積)、其他 (現值)
233,104年房屋稅籍,基隆市稅務局,基隆市政府,稅務局,,,1,18,應(免)稅別、類別、公私有別、總計(戶數)、總計(面積)、總計(現值)、鋼骨混凝土造(戶數)、鋼骨混凝土造(面積)、鋼骨混凝土造(現值)、鋼骨造(戶數)、鋼骨造(面積)、鋼骨造(現值)、鋼骨鋼筋混凝土造(戶數)、鋼骨鋼筋混凝土造(面積)、鋼骨鋼筋混凝土造(現值)、鋼筋混凝土造 (戶數)、鋼筋混凝土造 (面積)、鋼筋混凝土造 (現值)、加強磚造(戶數)、加強磚造(面積)、加強磚造(現值)、預鑄混泥土造(戶數)、預鑄混泥土造(面積)、預鑄混泥土造(現值)、勞咕石造(戶數)、勞咕石造(面積)、勞咕石造(現值)、鋼鐵造(<90*90*6) (戶數)、鋼鐵造(<90*90*6) (面積)、鋼鐵造(<90*90*6) (現值)、鋼鐵造(>90*90*6)(戶數)、鋼鐵造(>90*90*6)(面積)、鋼鐵造(>90*90*6)(現值)、雜木以外 (戶數)、雜木以外(面積)、雜木以外(現值)、雜木(戶數)、雜木(面積)、雜木(現值)、卵石混凝土造 (戶數)、卵石混凝土造 (面積)、卵石混凝土造 (現值)、磚石造(戶數)、磚石造(面積)、磚石造(現值)、土磚混合造(戶數)、土磚混合造(面積)、土磚混合造(現值)、竹造(戶數)、竹造(面積)、竹造(現值)、冷氣機 (戶數)、冷氣機 (面積)、冷氣機 (現值)、升降機(戶數)、升降機 (面積)、升降機 (現值)、純土造(戶數)、純土造(面積)、純土造(現值)、充氣屋(戶數)、充氣屋(面積)、充氣屋(現值)、油槽(戶數)、油槽(面積)、油槽(現值)、其他 (戶數)、其他 (面積)、其他 (現值)
234,106年第1至2季契稅查定,基隆市稅務局,基隆市政府,稅務局,,,0,23,年月、項目、本季查定件數(合計)、本季查定件數(應稅)、本季查定件數(免稅)、本季查定契價(合計)、本季查定契價(應稅)、本季查定契價(免稅)、本季查定本稅(合計)、本季查定本稅(應稅)、本季查定本稅(免稅)、截至本季底止累計查定件數(合計)、截至本季底止累計查定件數(應稅)、截至本季底止累計查定件數(免稅)、截至本季底止累計查定契價(合計)、截至本季底止累計查定契價(應稅)、截至本季底止累計查定契價(免稅)、截至本季底止累計查定本稅(合計)、截至本季底止累計查定本稅(應稅)、截至本季底止累計查定本稅(免稅)
235,105年第1至4季契稅徵收,基隆市稅務局,基隆市政府,稅務局,,,0,22,年月、項目、本季實徵件數(合計)、本季實徵件數(免稅)、本季實徵件數(應稅)、本季實徵契價、本季實徵本稅、截至本季底止累計實徵件數(合計)、截至本季底止累計實徵件數件數(免稅)、截至本季底止累計實徵件數件數(應稅)、截至本季底止累計實徵件數契價、截至本季底止累計實徵件數本稅
236,104年第1至4季契稅徵收,基隆市稅務局,基隆市政府,稅務局,,,0,19,年月、項目、本季實徵件數(合計)、本季實徵件數(免稅)、本季實徵件數(應稅)、本季實徵契價、本季實徵本稅、截至本季底止累計實徵件數(合計)、截至本季底止累計實徵件數件數(免稅)、截至本季底止累計實徵件數件數(應稅)、截至本季底止累計實徵件數契價、截至本季底止累計實徵件數本稅
237,105年地價稅查定,基隆市稅務局,基隆市政府,稅務局,,,0,23,稅地種類、戶數、筆數、課稅面積、課稅地價、地價稅額
238,104年地價稅查定,基隆市稅務局,基隆市政府,稅務局,,,1,17,稅地種類、戶數、筆數、課稅面積、課稅地價、地價稅額
239,105年地價稅稽徵(徵期結束),基隆市稅務局,基隆市政府,稅務局,,,1,16,公私有別、原查定件數 A、原查定稅額A、徵期或滯納期增減件數 B、徵期或滯納期增減稅額B、調整後查定件數C = A±B、調整後查定稅額C = A±B、徵起件數D、徵起稅額D、未徵起件數E= C-D、未徵起稅額E= C-D、徵起率件數F=D/C(%)、徵起率稅額F=D/C(%)
240,105年地價稅稽徵(滯納期滿),基隆市稅務局,基隆市政府,稅務局,,,0,16,公私有別、原查定件數 A、原查定稅額A、徵期或滯納期增減件數 B、徵期或滯納期增減稅額B、調整後查定件數C = A±B、調整後查定稅額C = A±B、徵起件數D、徵起稅額D、未徵起件數E= C-D、未徵起稅額E= C-D、徵起率件數F=D/C(%)、徵起率稅額F=D/C(%)
241,基隆市消防安全檢查重大不合格,基隆市消防局,基隆市政府,消防局,,,1,40,
242,車輛偵測器靜態資料,基隆市政府交通旅遊處,基隆市政府,交通旅遊處,,,5,35,Info
243,AVI靜態資料,基隆市政府交通旅遊處,基隆市政府,交通旅遊處,,,1,23,Info
244,CCTV靜態資訊,基隆市政府交通旅遊處,基隆市政府,交通旅遊處,,,2,23,Info
245,CMS靜態資訊,基隆市政府交通旅遊處,基隆市政府,交通旅遊處,,,2,23,Info
246,路段靜態資訊,基隆市政府交通旅遊處,基隆市政府,交通旅遊處,,,4,27,Info
247,基隆市早期療育服務通報轉介中心,基隆市政府社會處,基隆市政府,社會處,,,2,35,"性質,主管機關,辦理單位,成立日期,立案文號,負責人,連絡電話,傳真,電子郵件,地址,相關網址,X坐標,Y坐標,備註,最後更新時間"
248,106年有線電視普及,基隆市政府行政處,基隆市政府,行政處,,,,,
249,基隆市老人福利機構,基隆市政府社會處,基隆市政府,社會處,,,2,32,"性質,主管機關,辦理單位,成立日期,立案文號,負責人,連絡電話,傳真,電子郵件,地址,核定收容人數,收容對象_安養,收容對象_養護,收容對象_長照,收容對象_日照,收容對象_失智,收容對象_遊民,收容對象_其他,相關網站,X坐標,Y坐標,備註,最後更新時間"
250,單親家庭服務提供單位,基隆市政府社會處,基隆市政府,社會處,,,2,31,"主管機關,辦理單位,連絡電話,傳真,電子郵件,地址,相關網站,X坐標,Y坐標,備註,最後更新時間"
251,基隆市中低老人及弱勢假牙醫療診所,基隆市政府社會處,基隆市政府,社會處,,,1,23,"主管機關,機構名稱,,連絡電話,X坐標,Y坐標,備註,最後更新時間"
252,基隆市老人、身心障礙餐飲服務,基隆市政府社會處,基隆市政府,社會處,,,3,28,"主管機關,機構名稱,地址,連絡電話,X坐標,Y坐標,備註,最後更新時間"
253,基隆市老人日托中心,基隆市政府社會處,基隆市政府,社會處,,,3,31,"性質,主管機關,辦理單位,成立日期,立案文號,負責人,連絡電話,傳真,電子郵件,地址,可服務人數,相關網站,X坐標,Y坐標,備註,最後更新時間"
254,基隆市身心障礙住宿機構,基隆市政府社會處,基隆市政府,社會處,,,2,30,"性質,主管機關,辦理單位,成立日期,立案文號,負責人,連絡電話,傳真,電子郵件,地址,核定服務人數_全日型住宿,核定服務人數_夜間型住宿,核定服務人數_日間照顧,核定服務人數_部分時制照顧,核定服務人數_總計,相關網站,X坐標,Y坐標,備註,最後更新時間"
255,基隆市身心障礙日間服務機構,基隆市政府社會處,基隆市政府,社會處,,,4,29,"性質,主管機關,辦理單位,成立日期,立案文號,負責人,連絡電話,傳真,電子郵件,地址,核定服務人數_全日型住宿人數,核定服務人數_夜間型住宿人數,核定服務人數_日間照顧人數,核定服務人數_部分時制照顧人數,核定服務人數_總計,相關網站,X坐標,Y坐標,備註,最後更新時間"
256,基隆市日間照顧中心,基隆市政府社會處,基隆市政府,社會處,,,2,38,"性質,主管機關,辦理單位,成立日期,立案文號,負責人,連絡電話,傳真,電子郵件,地址,可服務人數,相關網站,X坐標,Y坐標,備註,最後更新時間"
257,基隆市早期療育服務個案管理中心,基隆市政府社會處,基隆市政府,社會處,,,1,26,"性質,主管機關,辦理單位,成立日期,立案文號,負責人,連絡電話,傳真,電子郵件,地址,相關網址,X坐標,Y坐標,備註,最後更新時間"
258,基隆市輔具服務單位,基隆市政府社會處,基隆市政府,社會處,,,2,29,"性質,主管機關,單位名稱,辦理單位,連絡電話,傳真,電子郵件,地址,相關網站,X坐標,Y坐標,備註,最後更新時間"
259,基隆市身心障礙友善餐廳,基隆市政府社會處,基隆市政府,社會處,,,6,38,"主管機關,機構名稱,地址,連絡電話,X坐標,Y坐標,備註,最後更新時間"
260,基隆市身心障礙職業重建服務資源中心,基隆市政府社會處,基隆市政府,社會處,,,2,34,"主管機關,辦理單位,連絡電話,傳真,電子郵件,地址,相關網站,X坐標,Y坐標,備註,最後更新時間"
261,基隆市身心障礙復康巴士服務,基隆市政府社會處,基隆市政府,社會處,,,6,68,"主管機關,科室,親辦地址,管理人,申請電話,傳真申請,X坐標,Y坐標,備註,最後更新時間"
262,基隆市高風險家庭關懷輔導處遇服務據點,基隆市政府社會處,基隆市政府,社會處,,,1,25,"主管機關,辦理單位,成立日期,立案文號,負責人,連絡電話,傳真,電子郵件,地址,相關網站,X坐標,Y坐標,備註,最後更新時間"
263,基隆市居家喘息服務提供單位,基隆市政府社會處,基隆市政府,社會處,,,2,38,"主管機關,名稱,地址,聯絡人,連絡電話,X坐標,Y坐標,備註,最後更新時間"
264,基隆市居家護理機構,基隆市政府社會處,基隆市政府,社會處,,,2,30,"主管機關,名稱,地址,負責人,連絡電話,X坐標,Y坐標,備註,最後更新時間"
265,基隆市國際家庭服務中心(新住民服務),基隆市政府社會處,基隆市政府,社會處,,,1,30,"主管機關,中心名稱,連絡電話,傳真,電子郵件,地址,相關網站,X坐標,Y坐標,備註,最後更新時間"
266,基隆市公共哺集乳室,基隆市政府社會處,基隆市政府,社會處,,,1,27,"主管機關,名稱,地址,連絡電話,X坐標,Y坐標,備註,最後更新時間"
267,基隆市就業服務據點,基隆市政府社會處,基隆市政府,社會處,,,2,29,"主管機關,辦理單位,連絡電話,傳真,電子郵件,地址,相關網站,X坐標,Y坐標,備註,最後更新時間"
268,基隆市食物銀行,基隆市政府社會處,基隆市政府,社會處,,,3,30,"主管機關,機構名稱,地址,連絡電話,X坐標,Y坐標,備註,最後更新時間"
269,基隆市社區活動中心,基隆市政府社會處,基隆市政府,社會處,,,25,39,"主管機關,名稱,地址,連絡電話,X坐標,Y坐標,備註,最後更新時間"
270,基隆市衛生所列表,基隆市政府社會處,基隆市政府,社會處,,,1,28,"主管機關,名稱,地址,連絡電話,X坐標,Y坐標,備註,最後更新時間"
271,基隆市村里辦公室,基隆市政府社會處,基隆市政府,社會處,,,11,31,"主管機關,名稱,地址,連絡電話,X坐標,Y坐標,備註,最後更新時間"
272,基隆市戒毒機構,基隆市政府社會處,基隆市政府,社會處,,,1,26,"主管機關,名稱,地址,負責人,連絡電話,X坐標,Y坐標,備註,最後更新時間"
273,基隆市心理諮商服務據點,基隆市政府社會處,基隆市政府,社會處,,,2,43,"主管機關,名稱,地址,負責人,連絡電話,X坐標,Y坐標,備註,最後更新時間"
274,基隆市長期照顧管理中心,基隆市政府社會處,基隆市政府,社會處,,,4,34,"主管機關,名稱,地址,連絡電話,相關連結,X坐標,Y坐標,備註,最後更新時間"
275,基隆市護理之家,基隆市政府社會處,基隆市政府,社會處,,,5,45,"主管機關,名稱,地址,負責人,連絡電話,開放床數,X坐標,Y坐標,備註,最後更新時間"
276,基隆市政府基地臺NCC列管情形,基隆市政府研考處,基隆市政府,研考處,,,2,39,主辦機關填報106年09月
277,97-105團隊名冊,基隆市文化局,基隆市政府,文化局,,,0,27,年度、類別、團體名稱
278,展覽室及文化館舍開放時間表,基隆市文化局,基隆市政府,文化局,,,1,31,展覽室及文化館舍開放時間表、
279,基隆市政府廠商遠端連線申請,基隆市政府研考處,基隆市政府,研考處,,,0,32,名 稱、次數
280,基隆市政府員工資訊服務申請,基隆市政府研考處,基隆市政府,研考處,,,0,29,名 稱、次數
281,研考處資訊管理科男女比例,基隆市政府研考處,基隆市政府,研考處,,,5,33,性別、人數、百分比
283,基隆市天外天垃圾資源回收(焚化)廠監督管理委員會,基隆市環境保護局,基隆市政府,環境保護局,,,,,
284,基隆市消防局救護服務統計表,基隆市消防局,基隆市政府,消防局,,,1,28,年度;月份;出勤次數;送醫人數;車禍;一般外傷;路倒;急病;其他救護
285,105年1-6月國家賠償統計表,基隆市政府行政處,基隆市政府,行政處,,,1,20,舊收案件件數、1
286,105年7-12月國家賠償統計表,基隆市政府行政處,基隆市政府,行政處,,,4,27,舊收案件件數、0
287,基隆市天外天垃圾資源回收(焚化)廠106年7月份採樣監測行程表,基隆市環境保護局,基隆市政府,環境保護局,,,,,
288,106年7月份採樣監測顧問公司會同一覽表,基隆市環境保護局,基隆市政府,環境保護局,,,3,25,
289,106年飲用水水質檢測報告,基隆市環境保護局,基隆市政府,環境保護局,,,3,43,一月份採樣結果、
