編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位
271,新北市外勞仲介資訊,新北市政府勞工局,新北市政府,勞工局,,,,64,id:資料編號(唯一值)name:機構名稱principal:負責人lastoneyear:最近一年評鑑等級lasttwoyear:最近兩年評鑑等級nationType:主要引進外勞國籍別jobType:主要引進外勞行業別license:許可證licenseS:許可證起始日licenseE:許可證終止日closeS:停業起始日closeE:停業屆滿日addr:機構地址phone:電話fax:傳真dt:處分日期amt:罰款金額law:違反法條lawContent:違規情形
272,新北市境內颱風期間可供停車之路段一覽表,新北市政府交通局,新北市政府,交通局,,,,64,area:區域;road:開放停車路段;oringin:起點;destination:迄點;note:備註
273,1999話務中心客服人員滿意度指標,新北市政府研究發展考核委員會,新北市政府,研究發展考核委員會,,,,63,"Index:指標項目,Satisfaction:滿意度(百分比)"
274,新北市機車停車彎資訊,新北市政府交通局,新北市政府,交通局,,,,61,ITEM:項次;AREA:轄區;ADDRESS:實施地址;MOTORCYCLE PARKING BAY LENGTH:機車停車彎長度;PARKING LOTS:機車位數(格)
275,新北市多元繳稅方式件數統計表,新北市政府財政局,新北市政府,財政局,,,,60,data_year:資料年度、pay_mode:繳稅方式、count:件數、rate:比例(百分比)
276,新北市土地段代碼對照表,新北市政府地政局,新北市政府,地政局,,,,60,"轄區District,段代碼SectionNumber,段名Section"
277,新北市綠色商店,新北市政府環境保護局,新北市政府,環境保護局,,,,60,TYPE：綠色商店類型；NAME：商店全名；district：區域；Address：地址
278,新北市觀光旅遊景點(中文-106年更新),新北市政府觀光旅遊局,新北市政府,觀光旅遊局,,,,60,Level:古蹟分級、Px:X座標(WGS84)、Py:Y座標(WGS84)、Toldescribe:景點(或景區)特色詳細文字簡述、Class1:景點分類代碼1、Changetime:資料產製時間、Zipcode:三碼郵遞區號、Class2:景點分類代碼2、Travellinginfo:開車及搭乘大眾運輸文字描述、Keyword:常用搜尋關鍵字，關鍵字間以半型逗號隔開、Id:景點(或景區)編號，為固定之惟一值、Website:網址、Name:景點(或景區)中文名稱、Ticketinfo:票價及相關價格資料、Tel:景點(或景區)服務電話(國碼-區碼-電話號碼)、Remarks:警告及注意事項、Zone:該景點所屬之景區編號，若無景區歸屬則本欄位空白、Add:景點(或景區)地址、Orgclass:觀光資料生產單位之景點分類說明、Gov:景點(或景區)之管理權責單位代碼、Map:景點(或景區)地圖/簡圖介紹網址、Class3:景點分類代碼3、Description:景點(或景區)特色精簡版文字簡述、Opentime:開放時間、Parkinginfo_py:主要停車場Y座標(WGS84)、Parkinginfo:停車資訊、Parkinginfo_px:主要停車場X座標(WGS84)
279,新北市黃金資收站資訊,新北市政府環境保護局,新北市政府,環境保護局,,,,59,no:編號、tel:電話、recycle_address:資收站地址、state:營運狀態、village:里別、open_time:開放時段、number:項次、name:里長姓名、district:區別、address:里辦地址
280,新北市各區房屋坐落地段等級表,新北市政府財政局,新北市政府,財政局,,,,59,field1:行政區、field2:等級、field3:調整率(100%)、field4:房屋地段(地區)起訖點
281,新北市各區公立公墓資訊,新北市政府民政局,新北市政府,民政局,,,,58,District：行政區；Name_Cemetery：公墓名稱；Usage：使用情形。
282,新北市地政士業務檢查紀錄表,新北市政府地政局,新北市政府,地政局,,,,58,No:編號、Date:檢查日期、District:行政區、Name:地政士姓名、Result:檢查結果
283,新北市公共托育中心名冊,新北市政府社會局,新北市政府,社會局,,,,58,no:序號、name:中心名稱、unit:委辦單位、address:地址、tel:電話
284,新北市自行車道建設統計表,新北市政府交通局,新北市政府,交通局,,,,57,Type:類型、district:行政區、bikeway:自行車道計畫名稱、route:起訖點及路線、length(km):長度(公里)
285,105年度瑞齡學堂服務單位,新北市政府衛生局,新北市政府,衛生局,,,,57,district：區域、name：單位名、tel：電話、address：地址、time：課程時間
286,竊盜案件,新北市政府主計處,新北市政府,主計處,,,,56,Field1:年;Field2: 嫌疑犯 男;Field3: 嫌疑犯 女;Field4: 犯罪人口率 男;Field5: 犯罪人口率 女
287,易發生婦幼被害犯罪地點資料( 增加年度資料),新北市政府警察局,新北市政府,警察局,,,,56,year:年度、six months:半年別、location:地點位置、police:管轄警察局、precinct:分局
288,老人照顧機構,新北市政府主計處,新北市政府,主計處,,,,56,Field1:年;Field2: 長期照顧機構-長期照護型機構-可供進住人數;Field3: 長期照顧機構-長期照護型機構-實際進住人數-男;Field4: 長期照顧機構-長期照護型機構-實際進住人數-女;Field5: 長期照顧機構-養護型機構-可供進住人數;Field6: 長期照顧機構-養護型機構-實際進住人數-男;Field7: 長期照顧機構-養護型機構-實際進住人數-女;Field8: 安養機構-可供進住人數;Field9: 安養機構-實際進住人數-男;Field10: 安養機構-實際進住人數-女;Field11: 護理之家-照護人數-男
289,嬰兒生母生育胎次及年齡,新北市政府主計處,新北市政府,主計處,,,,56,Field1:年;Field2: 生母生育胎次及年齡結構比-第1胎-合計;Field3: 生母生育胎次及年齡結構比-第1胎-未滿20歲;Field4: 生母生育胎次及年齡結構比-第1胎-20-24歲;Field5: 生母生育胎次及年齡結構比-第1胎-25-29歲;Field6: 生母生育胎次及年齡結構比-第1胎-30-34歲;Field7: 生母生育胎次及年齡結構比-第1胎-35-39歲;Field8: 生母生育胎次及年齡結構比-第1胎-40-44歲;Field9: 生母生育胎次及年齡結構比-第1胎-45歲以上;Field10: 生母生育胎次及年齡結構比-第2胎;Field11: 生母生育胎次及年齡結構比-第3胎;Field12: 生母生育胎次及年齡結構比-第4胎以上
290,新北市各區戶籍登記人數統計表,新北市政府民政局,新北市政府,民政局,,,,55,Moving-in遷入、Moving-out遷出、Birth出生、Death死亡、Marriage Registration結婚對數、Divorce Registration離婚對數
291,新北市1999市政服務專線便民服務工作成果表,新北市政府研究發展考核委員會,新北市政府,研究發展考核委員會,,,,55,"field1:項目,field2:諮詢服務,field3:轉接電話,field4:陳情案件,field5:總計"
292,毒品吸食人數,新北市政府主計處,新北市政府,主計處,,,,54,Field1:年;Field2: 總計 男;Field3: 總計 女;Field4: 一級毒品 男;Field5: 一級毒品 女;Field6: 二級毒品 男;Field7: 二級毒品 女;Field8: 三級毒品 男;Field9: 三級毒品 女;Field10: 四級毒品及其它 男;Field11: 四級毒品及其它 女
293,新北市歷年重大災害一覽表,新北市政府消防局,新北市政府,消防局,,,,54,disaster：災害、occurrence_time：發生時間、occurrence_place：發生地點、degree_of_disaster：災情程度
294,新北市市民防災手冊,新北市政府消防局,新北市政府,消防局,,,,53,新北市市民防災手冊
295,新北市境內捷運路線長度及車站數,新北市政府捷運工程局,新北市政府,捷運工程局,,,,53,Status：建設狀態、MRT_route：捷運路線、KM：市轄長度(公里)、Station：車站數(站)
296,新北市政府105年度晉升薦(簡)任官等訓練參訓情形,新北市政府人事處,新北市政府,人事處,,,,53,name:訓練名稱、numOfPeo:參訓人數、passingRate:及格率、completionRate:完訓率
297,新北市土地建物登記管理,新北市政府地政局,新北市政府,地政局,,,,52,1.按件數、筆數、棟數、面積分。2.按土地及建物之標示變更登記、所有權登記、他項權利登記、其他登記、登記謄本等分類。
298,新北市餐飲業者(英文-106年更新),新北市政府觀光旅遊局,新北市政府,觀光旅遊局,,,,52,Id:餐飲店家編號，為固定之唯一值、Name_c:餐飲店家中文名稱、Name:餐飲店家英文名稱、Description:店家簡述英文版、Tel:景點(或景區)服務電話(國碼-區碼-電話號碼)、Add:店家地址英文版、Zipcode:三碼郵遞區號、Opentime:營業時間英文版、Map:店家地圖/簡圖連結網址、Px:X座標(WGS84)、Py:Y座標(WGS84)、Class:店家分類代碼、Website:店家照片連結網址、Parkinginfo:停車資訊英文版、Changetime:資料產製時間
299,商業異動_本月各行業別異動家數名細,新北市政府經濟發展局,新北市政府,經濟發展局,,,,52,industry:行業別、alert_item:異動項目、quantity:異動家數
300,新北市政府員工協助方案諮詢服務一覽表,新北市政府人事處,新北市政府,人事處,,,,51,type:種類、frequency:次數
301,新北市政府1999市政服務專線精進計畫,新北市政府研究發展考核委員會,新北市政府,研究發展考核委員會,,,,51,"field1:類別,field2:檔案名稱,field3:連結"
302,新北市政府身心障礙人員進用統計表,新北市政府人事處,新北市政府,人事處,,,,51,lawNumPeo:依法應進用人數、enteredNumPeo:已進用人數、exceedingNumPeo:超額進用人數、ratio:進用比率
303,新北市身心障礙者日間照顧服務中心名冊,新北市政府社會局,新北市政府,社會局,,,,51,no：項次、title：單位名稱、entrust_unit：委辦單位、tel：電話、address：地址
304,各商圈理事長聯絡資料,新北市政府經濟發展局,新北市政府,經濟發展局,,,,51,Business_district:商圈、Chairman_of_the_board:理事長、tel:聯絡電話、Contact_person:聯絡人、cp_tel:聯絡電話、zip:郵遞區號、addr:地址、email:電子信箱、fax:傳真
305,新北市政府各機關學校人員遷調情形,新北市政府人事處,新北市政府,人事處,,,,50,year:年度、people:遷調人次
306,新北市政府105年度公務人員平時獎懲情形,新北市政府人事處,新北市政府,人事處,,,,50,type:獎懲類別、frequency:次數
307,新北市政府歷次天然災害停止上班上課訊息,新北市政府人事處,新北市政府,人事處,,,,50,year:年度別、name:天然災害名稱、situation:照常或停止上班上課情形、remark:備註
308,國中教育,新北市政府主計處,新北市政府,主計處,,,,49,Field1:年;Field2: 專任教師數-人數 男;Field3: 專任教師數-人數 女;Field4: 專任教師數-性別比率 男;Field5: 專任教師數-性別比率 女;Field6: 學生數-人數 男;Field7: 學生數-人數 女;Field8: 學生數-性別比率 男;Field9: 學生數-性別比率 女;Field10: 學生視力不良率 男;Field11: 學生視力不良率 女;Field12: 粗就學率 男;Field13: 粗就學率 女
309,少年刑案嫌疑犯,新北市政府主計處,新北市政府,主計處,,,,48,Field1:年;Field2: 竊盜 男;Field3: 竊盜 女;Field4: 賭博 男;Field5: 賭博 女;Field6: 毒品 男;Field7: 毒品 女;Field8: 暴力犯罪-合計 男;Field9: 暴力犯罪-合計 女;Field10: 暴力犯罪-故意殺人 男;Field11: 暴力犯罪-故意殺人 女;Field12: 暴力犯罪-強制性交 男;Field13: 暴力犯罪-強制性交 女;Field14: 暴力犯罪-重大恐嚇取財 男;Field15: 暴力犯罪-重大恐嚇取財 女;Field16: 暴力犯罪-擄人勒贖 男;Field17: 暴力犯罪-擄人勒贖 女;Field18: 暴力犯罪-強盜 男;Field19: 暴力犯罪-強盜 女;Field20: 暴力犯罪-搶奪 男;Field21: 暴力犯罪-搶奪 女;Field22: 暴力犯罪-重傷害 男;Field23: 暴力犯罪-重傷害 女
310,新北市老人文康活動中心名冊,新北市政府社會局,新北市政府,社會局,,,,48,no：序號、title：名稱、address：地址、tel：電話
311,新北市環保旅店,新北市政府環境保護局,新北市政府,環境保護局,,,,48,NAME：環保旅店名稱；Address：地址；TEL：電話
312,家庭所得分配,新北市政府主計處,新北市政府,主計處,,,,48,Field1:年;Field2: 按所得收入者性別分 平均每人所得 男;Field3: 按所得收入者性別分 平均每人所得 女;Field4: 按所得收入者性別分 平均每人可支配所得 男;Field5: 按所得收入者性別分 平均每人可支配所得 女;Field6: 按經濟戶長性別分 平均每人所得 男;Field7: 按經濟戶長性別分 平均每人所得 女;Field8: 按經濟戶長性別分 平均每人可支配所得 男;Field9: 按經濟戶長性別分 平均每人可支配所得 女
313,新北市觀光旅遊景點(韓文),新北市政府觀光旅遊局,新北市政府,觀光旅遊局,,,,48,Id:景點(或景區)編號，為固定之惟一值、Name:景點(或景區)韓文名稱、Zone:該景點所屬之景區編號，若無景區歸屬則本欄位空白、Toldescribe:景點(或景區)特色詳細文字簡述、Description:景點(或景區)特色精簡版文字簡述、Tel:景點(或景區)服務電話(國碼-區碼-電話號碼)、Add:景點(或景區)地址、Zipcode:三碼郵遞區號、Travellinginfo:交通資訊文字描述、Opentime:開放時間、Map:景點(或景區)地圖/簡圖介紹網址、Gov:景點(或景區)之管理權責單位代碼、Px:X座標(WGS84)、Py:Y座標(WGS84)、Orgclass:觀光資料生產單位之景點分類說明、Class1:景點分類代碼1、Class2:景點分類代碼2、Class3:景點分類代碼3、Level:古蹟分級、Website:網址、Parkinginfo:停車資訊、Parkinginfo_px:主要停車場X座標(WGS84)、Parkinginfo_py:主要停車場Y座標(WGS84)、Ticketinfo:票價及相關價格資料、Remarks:警告及注意事項、Keyword:常用搜尋關鍵字，關鍵字間以半型逗號隔開、Changetime:資料產製時間
314,新北市旅遊服務中心資訊,新北市政府觀光旅遊局,新北市政府,觀光旅遊局,,,,48,name：地點、phone：電話、address：(郵遞區號)地址、time：營運時間
315,新北市銀髮大學課程,新北市政府研究發展考核委員會,新北市政府,研究發展考核委員會,,,,48,college(學院別)、cg(課程類別)、semester(課程期別)、code(課程編號)、class(班級名稱)、Class_start_date(上課日期)、Classtime(課程時間)、subject(課程介紹)、Teacher(講師名稱)、Tqualify(講師介紹)、Tuition(報名費用)、othercost(其他費用)、area(課程區域)、address(上課地址)、Signup_area(現場報名地點)、comment	(備註)、unit(承辦單位)、phone(承辦單位電話)、person(單位連絡人)、email(單位聯絡人電子郵件)、enrollcount(招生人數)
316,新北市政府警察局公有拖吊場,新北市政府警察局,新北市政府,警察局,,,,47,dep:拖吊場名稱、add:拖吊場地址、phone拖吊場電話
317,新北市旅館民宿業者(英文-106年更新),新北市政府觀光旅遊局,新北市政府,觀光旅遊局,,,,47,Py:Y座標(WGS84)、Gov:旅館民宿之管理權責單位代碼、Name:旅館民宿英文名稱、Add:地址、Zipcode:三碼郵遞區號、Changetime:資料產製時間、Website:旅館民宿網站網址、Serviceinfo:服務內容介紹英文版、Tel:電話(國碼-區碼-電話號碼)、Fax:傳真(國碼-區碼-電話號碼)、Spec:房型、價目及數量說明英文版、Map:旅館民宿地圖檢點連結網址、Grade:旅館民宿星級、Description:旅館民宿簡述英文版、Id:旅館民宿編號，為固定之惟一值、Name_c:旅館民宿中文名稱、Px:X座標(WGS84)、Parkinginfo:停車資訊英文版、Class:類別、
318,新北市產後護理之家清冊,新北市政府衛生局,新北市政府,衛生局,,,,45,機構地址)、name(負責人)、bed_for_pregnant(產後護理床開放數)、bed_for_babies(嬰兒床開放數)、number(機構應配置護理人員數)
319,新北市旅館民宿業者(中文-106年更新),新北市政府觀光旅遊局,新北市政府,觀光旅遊局,,,,45,Tel:電話(國碼-區碼-電話號碼)、Class:類別、Id:旅館民宿編號，為固定之惟一值、Gov:旅館民宿之管理權責單位代碼、Description:旅館民宿簡述、Map:旅館民宿地圖檢點連結網址、Px:X座標(WGS84)、Fax:傳真(國碼-區碼-電話號碼)、Add:地址、Name:旅館民宿名稱、Zipcode:三碼郵遞區號、Parkinginfo:停車資訊、Changetime:資料產製時間、Spec:房型、價目及數量說明、Py:Y座標(WGS84)、Website:旅館民宿網站網址、Grade:旅館民宿星級、Serviceinfo:服務內容介紹
320,新北市政府警察局巡邏箱數量,新北市政府警察局,新北市政府,警察局,,,,45,precinct:分局、amount:巡邏箱數量
321,新北市區域福利服務中心名冊,新北市政府社會局,新北市政府,社會局,,,,44,title：中心名稱、address：地址、area：服務區域、tel：電話、Fax：傳真
322,汐止所新舊建號對照表,新北市政府地政局,新北市政府,地政局,,,,44,"轄區District,SectionNumber_New新段代碼,Section_New新段名,Num_New新建號,SectionNumber_Old舊段代碼,Section_Old舊段名,Num_Old舊建號"
323,新北市-105年第二季「急救責任醫院急重症病人24小時專科處置能力,新北市政府消防局,新北市政府,消防局,,,,44,新北市-105年第二季「急救責任醫院急重症病人24小時專科處置能力
324,新北市政府員工參訓情形,新北市政府人事處,新北市政府,人事處,,,,44,year:年度、male:男性、female:女性
325,新北市都市計畫容積移轉申請案件資料統計,新北市政府城鄉發展局,新北市政府,城鄉發展局,,,,43,年月份、申請案件數、送出基地面積統計(平方公尺)、核准移入容積量(平方公尺)
326,新北市自行車架(捷運站週邊),新北市政府交通局,新北市政府,交通局,,,,43,Item:項次、The MRT Stations in New Taipei City:新北市轄內捷運站、Number:數量
327,身心障礙及低收入戶,新北市政府主計處,新北市政府,主計處,,,,43,Field1:年;Field2: 身心障礙人口數-合計 男;Field3: 身心障礙人口數-合計 女;Field4: 身心障礙人口數-5歲以下 男;Field5: 身心障礙人口數-5歲以下 女;Field6: 身心障礙人口數-6-11歲 男;Field7: 身心障礙人口數-6-11歲 女;Field8: 身心障礙人口數-12-14歲 男;Field9: 身心障礙人口數-12-14歲 女;Field10: 身心障礙人口數-15-17歲 男;Field11: 身心障礙人口數-15-17歲 女;Field12: 身心障礙人口數-18-29歲 男;Field13: 身心障礙人口數-18-29歲 女;Field14: 身心障礙人口數-30-44歲 男;Field15: 身心障礙人口數-30-44歲 女;Field16: 身心障礙人口數-45-59歲 男;Field17: 身心障礙人口數-45-59歲 女;Field18: 身心障礙人口數-60-64歲 男;Field19: 身心障礙人口數-60-64歲 女;Field20: 身心障礙人口數-65歲以上 男;Field21: 身心障礙人口數-65歲以上 女;Field22: 低收入戶戶長人數 男;Field23: 低收入戶戶長人數 女
328,淡水所新舊地號對照表,新北市政府地政局,新北市政府,地政局,,,,43,"轄區District,SectionNumber_New新段代碼,Section_New新段名,Num_New新地號,SectionNumber_Old舊段代碼,Section_Old舊段名,Num_Old舊地號"
329,新北市政府105年度公教職員年齡結構,新北市政府人事處,新北市政府,人事處,,,,43,age:年齡、male:男、female:女
330,新北市餐飲業者(日文-106年更新),新北市政府觀光旅遊局,新北市政府,觀光旅遊局,,,,43,Id:餐飲店家編號，為固定之唯一值、Name:餐飲店家名稱、Description:店家簡述、Tel:景點(或景區)服務電話(國碼-區碼-電話號碼)Add:店家地址、Zipcode:三碼郵遞區號、Opentime:營業時間、Map:店家地圖/簡圖連結網址、Px:X座標(WGS84)、Py:Y座標(WGS84)、Class:店家分類代碼、Website:網站連結、Parkinginfo:停車資訊、Changetime:資料產製時間
331,新北市易發生危險之釣魚區域,新北市政府消防局,新北市政府,消防局,,,,42,no：編號、district：地區、danger_area：易發生危險區域
332,104年度A1類交通事故資料,新北市政府警察局,新北市政府,警察局,,,,42,date：發生時間、location：地點、field1：24小時內死亡、field2：受傷、field3：肇事車種
333,新北市未變性酒精販賣業者登記資料一覽表,新北市政府財政局,新北市政府,財政局,,,,42,field_1: 序號、field_2: 製造業者名稱、field_3: 統一編號、field_4: 負責人、field_5: 總機構所在 
334,新北市公費流感抗病毒藥劑合約醫療院所(類流感門診),新北市政府衛生局,新北市政府,衛生局,,,,42,No(醫事機構代碼)、Name(醫事機構名稱)、Telphone(電話)、Address(地址)、District(行政區)、Type(特約類別)、Time(看診時段)、Notice(備註)
335,學校教育,新北市政府主計處,新北市政府,主計處,,,,41,Field1:年;Field2: 專任教師數-人數 男;Field3: 專任教師數-人數 女;Field4: 專任教師數-性別比率 男;Field5: 專任教師數-性別比率 女;Field6: 學生數-人數 男;Field7: 學生數-人數 女;Field8: 學生數-性別比率 男;Field9: 學生數-性別比率 女
336,新北市失智症相關資源轉介窗口,新北市政府衛生局,新北市政府,衛生局,,,,41,No：序號、Name：名稱、service：服務類型、Tel：電話
337,新北市政府106年度專書閱讀推廣成果統計表,新北市政府人事處,新北市政府,人事處,,,,41,project:項目、content:內容、achievement:活動成果
338,勞動力,新北市政府主計處,新北市政府,主計處,,,,41,Field1:年;Field2: 15歲以上民間人口-男;Field3: 15歲以上民間人口-女;Field4: 勞動力人口-合計-男;Field5: 勞動力人口-合計-女;Field6: 勞動力人口-就業人口-男;Field7: 勞動力人口-就業人口-女;Field8: 勞動力人口-失業人口-男;Field9: 勞動力人口-失業人口-女;Field10: 非勞動力人口-合計-男;Field11: 非勞動力人口-合計-女;Field12: 非勞動力人口-就學-男;Field13: 非勞動力人口-就學-女;Field14: 非勞動力人口-料理家務-男;Field15: 非勞動力人口-料理家務-女;Field16: 非勞動力人口-高齡、身心障礙-男;Field17: 非勞動力人口-高齡、身心障礙-女;Field18: 非勞動力人口-其他-男;Field19: 非勞動力人口-其他-女;Field20: 女性勞動力比例
339,新北市境內計程車客運服務業（經營派遣業務）業者相關資訊,新北市政府交通局,新北市政府,交通局,,,,41,Taxi Transportation Service業者名稱、Phone Number叫車電話
340,105年新北市各項長照服務提供單位,新北市政府衛生局,新北市政府,衛生局,,,,40,No：序號、Name：名稱、service：服務類型、Address：地址、Tel：電話
341,新北市政府原住民族進用統計表,新北市政府人事處,新北市政府,人事處,,,,40,lawNumPeo:依法應進用人數、enteredNumPeo:已進用人數(公務人員與約僱人員等5類)、exceedingNumPeo:超額進用人數、ratio:進用比率
342,教育程度,新北市政府主計處,新北市政府,主計處,,,,40,Field1:年;Field2: 15歲以上戶籍人口教育程度結構比-大學以上 男;Field3: 15歲以上戶籍人口教育程度結構比-大學以上 女;Field4: 15歲以上戶籍人口教育程度結構比-專科 男;Field5: 15歲以上戶籍人口教育程度結構比-專科 女;Field6: 15歲以上戶籍人口教育程度結構比-高職 男;Field7: 15歲以上戶籍人口教育程度結構比-高職 女;Field8: 15歲以上戶籍人口教育程度結構比-高中 男;Field9: 15歲以上戶籍人口教育程度結構比-高中 女;Field10: 15歲以上戶籍人口教育程度結構比-國中 男;Field11: 15歲以上戶籍人口教育程度結構比-國中 女;Field12: 15歲以上戶籍人口教育程度結構比-國小 男;Field13: 15歲以上戶籍人口教育程度結構比-國小 女;Field14: 15歲以上戶籍人口教育程度結構比-自修及不識字 男;Field15: 15歲以上戶籍人口教育程度結構比-自修及不識字 女;Field16: 15歲以上人口識字率 男;Field17: 15歲以上人口識字率 女;Field18: 受大學以上教育程度占人口數比率 男;Field19: 受大學以上教育程度占人口數比率 女
343,公司、商業及工廠登記負責人結構,新北市政府主計處,新北市政府,主計處,,,,40,Field1:年;Field2: 登記負責人性別-總人數 男;Field3: 登記負責人性別-總人數 女;Field4: 登記負責人性別-公司 男;Field5: 登記負責人性別-公司 女;Field6: 登記負責人性別-商業 男;Field7: 登記負責人性別-商業 女;Field8: 登記負責人性別-工廠 男;Field9: 登記負責人性別-工廠 女
344,104年消防統計年報,新北市政府消防局,新北市政府,消防局,,,,40,104年消防統計年報
345,新北市公有超市清冊,新北市政府經濟發展局,新北市政府,經濟發展局,,,,39,Number:序號、Public_super_market:公有超市、Address:地址、Company:承租廠商、Floor:出租樓層、Period:出租起日
346,新北市工廠登記清冊v2,新北市政府經濟發展局,新北市政府,經濟發展局,,,,39,PRF(中類產業)、FACT_NAME(工廠名稱)、REGI_ID(登記編號)、FACT_ADDR(廠址)、RES_NAME(負責人姓名)、PRF8(產業類別)、PRD8(主要產品)、REGI_APP_DATE(登記核准日期)、STATUS(工廠現況)
347,新北市政府105年度公教職員教育程度結構,新北市政府人事處,新北市政府,人事處,,,,38,eduLevel:教育程度、male:男、female:女
348,新北市政府研究發展考核委員會年度施政計畫,新北市政府研究發展考核委員會,新北市政府,研究發展考核委員會,,,,38,field1：項次、field2：資料來源
349,新北市觀光旅遊景點(英文-106年更新),新北市政府觀光旅遊局,新北市政府,觀光旅遊局,,,,38,Name_c:餐飲店家中文名稱、Parkinginfo:停車資訊英文版、Changetime:資料產製時間、Map:店家地圖/簡圖連結網址、Website:店家照片連結網址、Class:店家分類代碼、Add:店家地址英文版、Px:X座標(WGS84)、Opentime:營業時間英文版、Description:店家簡述英文版、Zipcode:三碼郵遞區號、Id:餐飲店家編號，為固定之唯一值、Tel:景點(或景區)服務電話(國碼-區碼-電話號碼)、Name:餐飲店家英文名稱、Py:Y座標(WGS84)
350,新北巿娛樂稅稅源,新北市政府財政局,新北市政府,財政局,,,,38,Year_month:年月、Class_level:類別、Column1:家數(件)-申報、Column2:家數(件)-查定、Column3:營業總額-申報(千元)、Column4:營業總額-查定(千元)、Column5:本月份報繳(查定)稅額-申報(千元)、Column6:本月份報繳(查定)稅額-查定(千元)、Column7:本月份實徵稅額-申報(千元)、Column8:本月份實徵稅額-查定(千元)、Column9:家數(件)、Column10:營業總額(千元)、Column11:本月份報繳(查定)稅額(千元)、Column12:本月份實徵稅額(千元);本資料係經實際數字編算後四捨五入至整數，故部分增減值尾數有捨位誤差。
351,新北市身心障礙者社區日間照顧服務中心名冊,新北市政府社會局,新北市政府,社會局,,,,38,項次：no、單位名稱：title、委辦單位：entrust_unit、電話：tel、地址：address
352,新北市景點遊客人次統計(不含中央所屬北觀處及東北角管理處之統計資訊),新北市政府觀光旅遊局,新北市政府,觀光旅遊局,,,,37,Year：年度、Scenic Spots：觀光景點、January：1月、February：2月、March：3月、April：4月、May：5月、June：6月、July：7月、August：8月、September：9月、October：10月、November：11月、December：12月、Total：總計
353,新北市交通限高資訊,新北市政府交通局,新北市政府,交通局,,,,37,py(緯度)、px(經度)、road1(所在道路1)、road2(所在道路2)、sign_number(標誌編號)、sign_name(標誌名稱)、master_name(主牌名稱)、second_name(附牌名稱)、district(行政區)、x(X值)、y(y值)
354,死亡人數—主要死因,新北市政府主計處,新北市政府,主計處,,,,37,Field1:年;Field2: 總計 男;Field3: 總計 女;Field4: 癌症 男;Field5: 癌症 女;Field6: 心臟疾病 男;Field7: 心臟疾病 女;Field8: 腦血管疾病 男;Field9: 腦血管疾病 女;Field10: 糖尿病 男;Field11: 糖尿病 女;Field12: 肺炎 男;Field13: 肺炎 女;Field14: 腎炎、腎徵候群及腎性病變 男;Field15: 腎炎、腎徵候群及腎性病變 女;Field16: 自殺 男;Field17: 自殺 女;Field18: 事故傷害 男;Field19: 事故傷害 女;Field20: 慢性肝病及肝硬化 男;Field21: 慢性肝病及肝硬化 女;Field22: 高血壓性疾病 男;Field23: 高血壓性疾病 女;Field24: 其他 男;Field25: 其他 女
355,新北市污水處理率,新北市政府水利局,新北市政府,水利局,,,,37,area/地區year/年month/月Public_r(%)/公共污水下水道普及率Special Purpose_r(%)/專用污水下水道普及率User_r(%)/建築物污水設施設置率total_ratio(%)/污水處理率合計
356,新北市車輛行車事故鑑定分類統計,新北市政府交通局,新北市政府,交通局,,,,36,year:年份、month:月份、type1:個人申請、type2:警局檢送、type3:司法機關囑託
357,新北市地方稅網路與臨櫃申報件數統計表,新北市政府財政局,新北市政府,財政局,,,,36,data_year:資料年度、tax_name:稅目別、web_count:網路申報件數、locale_count:臨櫃件數
358,新北市流感疫苗接種合約醫療院所,新北市政府衛生局,新北市政府,衛生局,,,,36,No(醫事機構代碼)，name(醫事機構名稱)，Tel(電話)，address(地址)，Type(特約類別)，Remark(備註)，reservation(預約方式)，own_expense(有無提供自費疫苗)，Division(科別)，Notice(流感疫苗注意事項)
359,板橋所新舊建號對照表,新北市政府地政局,新北市政府,地政局,,,,35,"轄區District,SectionNumber_New新段代碼,Section_New新段名,Num_New新建號,SectionNumber_Old舊段代碼,Section_Old舊段名,Num_Old舊建號"
360,新北市天然氣公司裝置情形_小計本月裝置情況,新北市政府經濟發展局,新北市政府,經濟發展局,,,,35,corporation:公司別、alert_item:異動項目、quantity:數量
361,新北市餐飲業者(韓文),新北市政府觀光旅遊局,新北市政府,觀光旅遊局,,,,35,Id:餐飲店家編號，為固定之唯一值、Name:餐飲店家韓文名稱(另備註有中文名稱)、Description:店家簡述、Tel:景點(或景區)服務電話(國碼-區碼-電話號碼)Add:店家地址、Zipcode:三碼郵遞區號、Opentime:營業時間、Map:店家地圖/簡圖連結網址、Px:X座標(WGS84)、Py:Y座標(WGS84)、Class:店家分類代碼、Website:網站連結、Parkinginfo:停車資訊、Changetime:資料產製時間
362,新北市政府「新手爸媽講座」辦理情形,新北市政府人事處,新北市政府,人事處,,,,35,date:辦理時間、lecturer:講師、topic:講題、people:參加人次
363,新北市政府「心靈小綠洲講座」辦理情形,新北市政府人事處,新北市政府,人事處,,,,35,date:辦理時間、lecturer:講師、topic:講題、people:參加人次
364,新北市105年度第1批地籍清理土地囑託登記國有公告清冊,新北市政府地政局,新北市政府,地政局,,,,34,field1：標號、field2：鄉鎮市區、field3：段小段、field4：地/建號、field5：面積(平方公尺)、field6：姓名或名稱、field7：權利範圍
