編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位
193,宜蘭縣本縣各類噪音管制區公告,環保局,宜蘭縣政府,環保局,,,,,
194,宜蘭縣公費流感抗病毒藥劑合約院所名冊,衛生局,宜蘭縣政府,衛生局,,93,,,十碼章 醫院名稱 縣市別 行政區 郵遞區號 地址 連絡電話 座標緯度 座標經度 備註 建立日期 更新日期
195,結核病個案、接觸者及潛伏結核感染治療個案管理統計報表,衛生局,宜蘭縣政府,衛生局,,6,,,
196,宜蘭縣預防接種合約院所,衛生局,宜蘭縣政府,衛生局,,,,,
197,宜蘭縣呼吸照護資源,衛生局,宜蘭縣政府,衛生局,,,,,"機構名稱,機構代碼,地址,權屬別,負責人姓名,電話,亞急性呼吸照護病床,慢性呼吸照護病床,坐標X,坐標Y"
198,宜蘭縣流感疫苗合約醫療院所,衛生局,宜蘭縣政府,衛生局,,,,,十碼章 醫院名稱 縣市別 行政區 郵遞區號 地址 連絡電話 座標緯度 座標經度 備註 建立日期 更新日期
199,醫政違規案件統計,衛生局,宜蘭縣政府,衛生局,,8,,,違反法規、件數
200,宜蘭縣醫療機構地址電話名冊,衛生局,宜蘭縣政府,衛生局,,322,,,機構名稱、機構代碼、地址、負責人、電話
201,宜蘭縣產後護理之家,衛生局,宜蘭縣政府,衛生局,,3,,,機構名稱、機構代碼、地址、負責人、電話
202,宜蘭縣各急救責任醫院概況,衛生局,宜蘭縣政府,衛生局,,19,,,
203,宜蘭縣行政區救護車資源,衛生局,宜蘭縣政府,衛生局,,,,,
204,宜蘭縣勞工一般、特殊、巡迴體格與健康檢查認可之醫療機構,衛生局,宜蘭縣政府,衛生局,,9,,,編號 醫療機構名稱 聯絡人 聯絡電話 一般體格及健康檢查 特殊體格及健康檢查 特殊塵肺健檢 特殊噪音健檢 巡迴一般體格及健康檢查 巡迴特殊體格及健康檢查 巡迴特殊塵肺健檢 巡迴特殊噪音健檢
205,宜蘭縣健康促進醫院(HPH國際網絡認證)機構名單,衛生局,宜蘭縣政府,衛生局,,8,,,
206,宜蘭縣母嬰親善醫療院所名單,衛生局,宜蘭縣政府,衛生局,,,,,
207,宜蘭縣友善哺乳場所及宜蘭縣哺(集)乳室,衛生局,宜蘭縣政府,衛生局,,128,,,
208,宜蘭縣衛生所,衛生局,宜蘭縣政府,衛生局,,,,,
209,宜蘭縣藥局名冊,衛生局,宜蘭縣政府,衛生局,,143,,,
210,宜蘭縣餐飲業衛生優良評核名單,衛生局,宜蘭縣政府,衛生局,,53,,,
211,宜蘭縣餐盒業衛生優良評核名單,衛生局,宜蘭縣政府,衛生局,,23,,,
212,宜蘭縣烘焙業衛生優良評核名單,衛生局,宜蘭縣政府,衛生局,,38,,,
213,宜蘭縣安心標章認證通過業者,衛生局,宜蘭縣政府,衛生局,,36,,,
214,宜蘭縣一般護理之家,長期照護服務管理所,宜蘭縣政府,長期照護服務管理所,,9,,,
215,宜蘭縣居家護理所名單,長期照護服務管理所,宜蘭縣政府,長期照護服務管理所,,25,,,
216,宜蘭縣立案老人長期照顧及安養機構名冊,長期照護服務管理所,宜蘭縣政府,長期照護服務管理所,,40,,,
217,宜蘭縣心理資源,衛生局,宜蘭縣政府,衛生局,,57,,,
218,指定藥癮戒治機構,衛生局,宜蘭縣政府,衛生局,,8,,,
219,宜蘭縣測速及闖紅燈固定桿設置地點,警察局,宜蘭縣政府,警察局,,59,,,流水號 設置地點 轄區分局 設備型式 備註
220,宜蘭縣政府警察局及各分局、分駐(派出)所地址及電話,警察局,宜蘭縣政府,警察局,,61,,,
221,宜蘭縣路口監錄系統設置地點,警察局,宜蘭縣政府,警察局,,976,,,編號、建置年度、建置地點、主機組數、攝影機數、備註
222,宜蘭縣政府地方稅務局106年度辦理廉政宣導社會參與活動一覽表,地方稅務局,宜蘭縣政府,地方稅務局,,10,,,日期 主辦機關 活動名稱 地點 參與人數 合作政風單位
223,宜蘭縣政府地方稅務局員工人數,地方稅務局,宜蘭縣政府,地方稅務局,,33,,,項目(依年齡，學歷，職等，年資)、總計105年底、男105年底、女105年底
224,101年度宜蘭縣政府地方稅務局歲出機關別決算表,地方稅務局,宜蘭縣政府,地方稅務局,,17,,,名稱 本年度預算數 本年度支付實現數 決算時權責發生數 決算審定數-合計 本年度餘絀數
225,102年度宜蘭縣政府地方稅務局歲出機關別決算表,地方稅務局,宜蘭縣政府,地方稅務局,,17,,,名稱 本年度預算數 本年度支付實現數 決算時權責發生數 決算審定數-合計 本年度餘絀數
226,103年度宜蘭縣政府地方稅務局歲出機關別決算表,地方稅務局,宜蘭縣政府,地方稅務局,,17,,,名稱 本年度預算數 本年度支付實現數 決算時權責發生數 決算審定數-合計 本年度餘絀數
227,104年度宜蘭縣政府地方稅務局歲出機關別決算表,地方稅務局,宜蘭縣政府,地方稅務局,,18,,,名稱 本年度預算數 本年度預算增減數 本年度預算數-合計 本年度支付實現數 決算時權責發生數  決算審定數-合計  本年度餘絀數
228,105年度宜蘭縣政府地方稅務局歲入預算,地方稅務局,宜蘭縣政府,地方稅務局,,25,,,"名稱,預算數"
229,105年度宜蘭縣政府地方稅務局各項稅捐實徵淨額,地方稅務局,宜蘭縣政府,地方稅務局,,27,,,"稅目別,本年度實徵數,以前年度實徵數,退還以前年度歲入款,實徵淨額"
230,104年度宜蘭縣政府地方稅務局歲入決算,地方稅務局,宜蘭縣政府,地方稅務局,,28,,,"名稱,本年度預算數,預算增減數,預算數合計,實現數,應收數,決算數"
231,106年度宜蘭縣政府地方稅務局歲出預算,地方稅務局,宜蘭縣政府,地方稅務局,,15,,,名稱 本年度預算數 上年度預算數 前年度決算數 本年度與上年度比較
232,103年度宜蘭縣政府地方稅務局歲入決算,地方稅務局,宜蘭縣政府,地方稅務局,,28,,,"名稱,本年度預算數,預算增減數,預算數合計,實現數,應收數,決算數"
233,102年度宜蘭縣政府地方稅務局歲入決算,地方稅務局,宜蘭縣政府,地方稅務局,,30,,,"名稱,本年度預算數,預算增減數,預算數合計,實現數,應收數,決算數"
234,101年度宜蘭縣政府地方稅務局歲入決算,地方稅務局,宜蘭縣政府,地方稅務局,,31,,,"名稱,本年度預算數,預算增減數,預算數合計,實現數,應收數,決算數"
235,101年度宜蘭縣政府地方稅務局歲入預算,地方稅務局,宜蘭縣政府,地方稅務局,,25,,,"名稱,預算數"
236,102年度宜蘭縣政府地方稅務局歲入預算,地方稅務局,宜蘭縣政府,地方稅務局,,26,,,"名稱,預算數"
237,104年度宜蘭縣政府地方稅務局各項稅捐實徵淨額,地方稅務局,宜蘭縣政府,地方稅務局,,,,,"稅目別,本年度實徵數,以前年度實徵數,退還以前年度歲入款,實徵淨額"
238,103年度宜蘭縣政府地方稅務局各項稅捐實徵淨額,地方稅務局,宜蘭縣政府,地方稅務局,,,,,"稅目別,本年度實徵數,以前年度實徵數,退還以前年度歲入款,實徵淨額"
239,102年度宜蘭縣政府地方稅務局各項稅捐實徵淨額,地方稅務局,宜蘭縣政府,地方稅務局,,,,,"稅目別,本年度實徵數,以前年度實徵數,退還以前年度歲入款,實徵淨額"
240,101年度宜蘭縣政府地方稅務局各項稅捐實徵淨額,地方稅務局,宜蘭縣政府,地方稅務局,,,,,"稅目別,本年度實徵數,以前年度實徵數,退還以前年度歲入款,實徵淨額"
241,104年度宜蘭縣政府地方稅務局歲入預算,地方稅務局,宜蘭縣政府,地方稅務局,,,,,"名稱,預算數"
242,103年度宜蘭縣政府地方稅務局歲入預算,地方稅務局,宜蘭縣政府,地方稅務局,,,,,"名稱,預算數"
243,106年度宜蘭縣政府地方稅務局歲入預算,地方稅務局,宜蘭縣政府,地方稅務局,,,,,"名稱,預算數"
244,105年度宜蘭縣政府地方稅務局歲出預算,地方稅務局,宜蘭縣政府,地方稅務局,,15,,,名稱 本年度預算數 上年度預算數 前年度決算數 本年度與上年度比較
245,104年度宜蘭縣政府地方稅務局歲出預算,地方稅務局,宜蘭縣政府,地方稅務局,,,,,名稱 本年度預算數 上年度預算數 前年度決算數 本年度與上年度比較
246,103年度宜蘭縣政府地方稅務局歲出預算,地方稅務局,宜蘭縣政府,地方稅務局,,,,,名稱 本年度預算數 上年度預算數 前年度決算數 本年度與上年度比較
247,102年度宜蘭縣政府地方稅務局歲出預算,地方稅務局,宜蘭縣政府,地方稅務局,,,,,名稱 本年度預算數 上年度預算數 前年度決算數 本年度與上年度比較
248,101年度宜蘭縣政府地方稅務局歲出預算,地方稅務局,宜蘭縣政府,地方稅務局,,,,,名稱 本年度預算數 上年度預算數 前年度決算數 本年度與上年度比較
249,宜蘭縣最近5年地價稅稅源統計表,地方稅務局,宜蘭縣政府,地方稅務局,,,,,
250,宜蘭縣最近5年土地增值稅稅源統計表,地方稅務局,宜蘭縣政府,地方稅務局,,28,,,
251,宜蘭縣102年-104年地價稅累進起點地價及課稅級距表,地方稅務局,宜蘭縣政府,地方稅務局,,11,,,種類 級距	基準地價(元) 累進差額(元) 稅率
252,宜蘭縣105年-106年地價稅累進起點地價及課稅級距表,地方稅務局,宜蘭縣政府,地方稅務局,,11,,,種類 級距	基準地價(元) 累進差額(元) 稅率
253,宜蘭縣最近5年房屋稅綜合統計表,地方稅務局,宜蘭縣政府,地方稅務局,,6,,,
254,宜蘭縣最近5年契稅綜合統計表,地方稅務局,宜蘭縣政府,地方稅務局,,6,,,
255,宜蘭縣政府地方稅務局小客車使用牌照稅稅額表,地方稅務局,宜蘭縣政府,地方稅務局,,12,,,汽缸總排氣量 自用小客車 營業小客車
256,宜蘭縣房屋稅徵收率,地方稅務局,宜蘭縣政府,地方稅務局,,9,,,房屋使用情形、稅率
257,105年宜蘭縣使用牌照稅稅源表,地方稅務局,宜蘭縣政府,地方稅務局,,23,,,汽缸總排氣量 自用小客車免稅輛數 自用小客車應稅輛數 自用小客車稅額 營業用小客車免稅輛數 營業用小客車應稅輛數  營業用小客車稅額 大客車免稅輛數 大客車應稅輛數 大客車稅額 貨車免稅輛數 貨車應稅輛數 貨車稅額  機器腳踏車免稅輛數 機器腳踏車應稅輛數 機器腳踏車稅額
258,104年宜蘭縣使用牌照稅稅源表,地方稅務局,宜蘭縣政府,地方稅務局,,23,,,汽缸總排氣量 自用小客車免稅輛數 自用小客車應稅輛數 自用小客車稅額 營業用小客車免稅輛數 營業用小客車應稅輛數  營業用小客車稅額 大客車免稅輛數 大客車應稅輛數 大客車稅額 貨車免稅輛數 貨車應稅輛數 貨車稅額  機器腳踏車免稅輛數 機器腳踏車應稅輛數 機器腳踏車稅額
259,宜蘭縣政府地方稅務局大客車及貨車使用牌照稅稅額表,地方稅務局,宜蘭縣政府,地方稅務局,,2,,,汽缸總排氣量 大客車 貨車
260,宜蘭縣政府地方稅務局機器腳踏車使用牌照稅稅額表,地方稅務局,宜蘭縣政府,地方稅務局,,8,,,汽缸總排氣量 機器腳踏車
261,103年宜蘭縣使用牌照稅稅源表,地方稅務局,宜蘭縣政府,地方稅務局,,23,,,汽缸總排氣量 自用小客車免稅輛數 自用小客車應稅輛數 自用小客車稅額 營業用小客車免稅輛數 營業用小客車應稅輛數  營業用小客車稅額 大客車免稅輛數 大客車應稅輛數 大客車稅額 貨車免稅輛數 貨車應稅輛數 貨車稅額  機器腳踏車免稅輛數 機器腳踏車應稅輛數 機器腳踏車稅額
262,102年宜蘭縣使用牌照稅稅源表,地方稅務局,宜蘭縣政府,地方稅務局,,23,,,汽缸總排氣量 自用小客車免稅輛數 自用小客車應稅輛數 自用小客車稅額 營業用小客車免稅輛數 營業用小客車應稅輛數  營業用小客車稅額 大客車免稅輛數 大客車應稅輛數 大客車稅額 貨車免稅輛數 貨車應稅輛數 貨車稅額  機器腳踏車免稅輛數 機器腳踏車應稅輛數 機器腳踏車稅額
263,101年宜蘭縣使用牌照稅稅源表,地方稅務局,宜蘭縣政府,地方稅務局,,23,,,汽缸總排氣量 自用小客車免稅輛數 自用小客車應稅輛數 自用小客車稅額 營業用小客車免稅輛數 營業用小客車應稅輛數  營業用小客車稅額 大客車免稅輛數 大客車應稅輛數 大客車稅額 貨車免稅輛數 貨車應稅輛數 貨車稅額  機器腳踏車免稅輛數 機器腳踏車應稅輛數 機器腳踏車稅額
264,宜蘭縣房屋構造別代號暨折舊率對照表,地方稅務局,宜蘭縣政府,地方稅務局,,,,,構造別、代號、折舊率、耐用年數、殘值率
265,101年度宜蘭縣娛樂稅稅源,地方稅務局,宜蘭縣政府,地方稅務局,,385,,,項目 家(件)數 查定稅額 實徵稅額
266,102年度宜蘭縣娛樂稅稅源,地方稅務局,宜蘭縣政府,地方稅務局,,385,,,項目 家(件)數 查定稅額 實徵稅額
267,103年度宜蘭縣娛樂稅稅源,地方稅務局,宜蘭縣政府,地方稅務局,,397,,,項目 家(件)數 查定稅額 實徵稅額
268,104年度宜蘭縣娛樂稅稅源,地方稅務局,宜蘭縣政府,地方稅務局,,385,,,項目 家(件)數 查定稅額 實徵稅額
269,105年度宜蘭縣娛樂稅稅源,地方稅務局,宜蘭縣政府,地方稅務局,,385,,,項目 家(件)數 查定稅額 實徵稅額
270,101年宜蘭縣政府地方稅務局受理各稅目行政救濟案件統計表,地方稅務局,宜蘭縣政府,地方稅務局,,8,,,項目 復查件數 訴願件數 行政訴訟件數
271,102年宜蘭縣政府地方稅務局受理各稅目行政救濟案件統計表,地方稅務局,宜蘭縣政府,地方稅務局,,8,,,項目 復查件數 訴願件數 行政訴訟件數
272,103年宜蘭縣政府地方稅務局受理各稅目行政救濟案件統計表,地方稅務局,宜蘭縣政府,地方稅務局,,8,,,項目 復查件數 訴願件數 行政訴訟件數
273,104年宜蘭縣政府地方稅務局受理各稅目行政救濟案件統計表,地方稅務局,宜蘭縣政府,地方稅務局,,8,,,項目 復查件數 訴願件數 行政訴訟件數
274,105年宜蘭縣政府地方稅務局受理各稅目行政救濟案件統計表,地方稅務局,宜蘭縣政府,地方稅務局,,8,,,項目 復查件數 訴願件數 行政訴訟件數
275,宜蘭縣繳稅方式,地方稅務局,宜蘭縣政府,地方稅務局,,9,,,繳稅方式 適用稅目 適用期間 備註
276,宜蘭縣政府地方稅務局行事曆,地方稅務局,宜蘭縣政府,地方稅務局,,46,,,日期 辦理事項
277,105年宜蘭縣政府地方稅務局全功能服務櫃臺服務項目統計表,地方稅務局,宜蘭縣政府,地方稅務局,,108,,,稅目、項次、服務項目、件數
278,宜蘭縣稅務機關資訊表,地方稅務局,宜蘭縣政府,地方稅務局,,6,,,稅務機關 地址 電話
279,宜蘭縣政府地方稅務局103年至105年線上服務案件一覽表,地方稅務局,宜蘭縣政府,地方稅務局,,,,,年度 網路申報 線上申辦 線上查調 線上試算 即時查詢 合計
280,宜蘭縣政府地方稅務局103年至105年全功能櫃臺服務績效一覽表,地方稅務局,宜蘭縣政府,地方稅務局,,3,,,服務窗口	103年件數	104年件數	105件數
281,105年宜蘭縣政府地方稅務局本轄代發他機關作業統計表,地方稅務局,宜蘭縣政府,地方稅務局,,,,,"單位,服務項目,臺北市,臺中市,基隆市,台南市,高雄市,新北市,宜蘭縣,桃園市,嘉義市,新竹縣,苗栗縣,南投縣,彰化縣,新竹市,雲林縣,嘉義縣,屏東縣,花蓮縣,臺東縣,金門縣,澎湖縣,連江縣,合計"
282,104年宜蘭縣政府地方稅務局本轄代發他機關作業統計表,地方稅務局,宜蘭縣政府,地方稅務局,,,,,"單位,服務項目,臺北市,臺中市,基隆市,台南市,高雄市,新北市,宜蘭縣,桃園市,嘉義市,新竹縣,苗栗縣,南投縣,彰化縣,新竹市,雲林縣,嘉義縣,屏東縣,花蓮縣,臺東縣,金門縣,澎湖縣,連江縣,合計"
283,103年宜蘭縣政府地方稅務局本轄代發他機關作業統計表,地方稅務局,宜蘭縣政府,地方稅務局,,,,,"單位,服務項目,臺北市,臺中市,基隆市,台南市,高雄市,新北市,宜蘭縣,桃園市,嘉義市,新竹縣,苗栗縣,南投縣,彰化縣,新竹市,雲林縣,嘉義縣,屏東縣,花蓮縣,臺東縣,金門縣,澎湖縣,連江縣,合計"
284,104年宜蘭縣政府地方稅務局全功能服務櫃臺服務項目統計表,地方稅務局,宜蘭縣政府,地方稅務局,,,,,稅目、項次、服務項目、件數
285,103年宜蘭縣政府地方稅務局全功能服務櫃臺服務項目統計表,地方稅務局,宜蘭縣政府,地方稅務局,,,,,稅目、項次、服務項目、件數
286,102年宜蘭縣政府地方稅務局全功能服務櫃臺服務項目統計表,地方稅務局,宜蘭縣政府,地方稅務局,,,,,項次、服務項目、件數
287,101年宜蘭縣政府地方稅務局全功能服務櫃臺服務項目統計表,地方稅務局,宜蘭縣政府,地方稅務局,,115,,,項次、服務項目、件數
288,宜蘭縣政府地方稅務局105年視訊服務件數統計表,地方稅務局,宜蘭縣政府,地方稅務局,,,,,月份 宜蘭市公所 頭城鎮公所 礁溪鄉公所 壯圍鄉公所 員山鄉公所  羅東鎮公所 五結鄉公所 冬山鄉公所 三星鄉公所 大同鄉公所 蘇澳鎮公所 南澳鄉公所	 國有財產局 國稅宜蘭分局 合計
289,宜蘭縣政府地方稅務局104年視訊服務件數統計表,地方稅務局,宜蘭縣政府,地方稅務局,,,,,月份 宜蘭市公所 頭城鎮公所 礁溪鄉公所 壯圍鄉公所 員山鄉公所  羅東鎮公所 五結鄉公所 冬山鄉公所 三星鄉公所 大同鄉公所 蘇澳鎮公所 南澳鄉公所	 國有財產局 國稅宜蘭分局 合計
290,宜蘭縣政府地方稅務局103年視訊服務件數統計表,地方稅務局,宜蘭縣政府,地方稅務局,,,,,月份 頭城鎮公所 冬山鄉公所 三星鄉公所 大同鄉公所 南澳鄉公所  國有財產局	 合計
291,宜蘭縣政府地方稅務局102年視訊服務件數統計表,地方稅務局,宜蘭縣政府,地方稅務局,,,,,單位 申辦人次 申辦件數
292,宜蘭縣政府地方稅務局保有及管理個人資料項目彙整表,地方稅務局,宜蘭縣政府,地方稅務局,,242,,,
293,100至105年宜蘭縣多元繳稅管道件數統計表,地方稅務局,宜蘭縣政府,地方稅務局,,9,,,年度 金融機構臨櫃繳稅 長期約定轉帳納稅 便利商店繳稅 信用卡繳稅 自動櫃員機轉帳繳稅 活期(儲蓄)存款轉帳繳稅 電話語音繳稅 晶片金融卡網際網路轉帳繳稅
294,宜蘭縣102年查(核)定開徵數情形,地方稅務局,宜蘭縣政府,地方稅務局,,26,,,類別、年度、項目、查(核)定開徵數(1)件數、查(核)定開徵數(1)金額、實徵數(2)件數、實徵數(2)金額、減免註銷數(3)件數、減免註銷數(3)金額、逾徵收期限數(4)件數、逾徵收期限數(4)金額、逾核課期限數(5)件數、逾核課期限數(5)金額、未徵數餘額(6)件數、未徵數餘額(6)金額
295,宜蘭縣103年查(核)定開徵數情形,地方稅務局,宜蘭縣政府,地方稅務局,,27,,,類別、年度、項目、查(核)定開徵數(1)件數、查(核)定開徵數(1)金額、實徵數(2)件數、實徵數(2)金額、減免註銷數(3)件數、減免註銷數(3)金額、逾徵收期限數(4)件數、逾徵收期限數(4)金額、逾核課期限數(5)件數、逾核課期限數(5)金額、未徵數餘額(6)件數、未徵數餘額(6)金額
296,宜蘭縣104年查(核)定開徵數情形,地方稅務局,宜蘭縣政府,地方稅務局,,29,,,類別、年度、項目、查(核)定開徵數(1)件數、查(核)定開徵數(1)金額、實徵數(2)件數、實徵數(2)金額、減免註銷數(3)件數、減免註銷數(3)金額、逾徵收期限數(4)件數、逾徵收期限數(4)金額、逾核課期限數(5)件數、逾核課期限數(5)金額、未徵數餘額(6)件數、未徵數餘額(6)金額
297,宜蘭縣105年查(核)定開徵數情形,地方稅務局,宜蘭縣政府,地方稅務局,,29,,,類別、年度、項目、查(核)定開徵數(1)件數、查(核)定開徵數(1)金額、實徵數(2)件數、實徵數(2)金額、減免註銷數(3)件數、減免註銷數(3)金額、逾徵收期限數(4)件數、逾徵收期限數(4)金額、逾核課期限數(5)件數、逾核課期限數(5)金額、未徵數餘額(6)件數、未徵數餘額(6)金額
298,曾發生溺水地點,消防局,宜蘭縣政府,消防局,,39,,,
299,搶救不易狹小窄道清冊,消防局,宜蘭縣政府,消防局,,419,,,
300,宜蘭縣政府燃氣熱水器承裝業技術士名冊,消防局,宜蘭縣政府,消防局,,47,,,
301,宜蘭縣政府燃氣熱水器承裝業名冊,消防局,宜蘭縣政府,消防局,,40,,,
302,消防安全檢查重大不合格場所一覽表,消防局,宜蘭縣政府,消防局,,2,,,
303,宜蘭縣政府消防局各單位通訊錄,消防局,宜蘭縣政府,消防局,,22,,,
304,宜蘭縣童玩節團隊贈禮紀錄,文化局,宜蘭縣政府,文化局,,,,,"贈禮名稱,類別,贈禮國家,文化內涵,編號,數量,保存狀況,特殊意義,備註,型式,照片,藝術照,歷史編號,存放箱號,贈禮團隊中文名稱,贈禮團隊英文名稱,圖片授權,贈禮年份,作品尺寸(CM),識別碼,語言"
305,宜蘭縣文化景觀,文化局,宜蘭縣政府,文化局,,,,,"名稱,別名,種類,鄰近地標,內容與範圍,簡要描述, 備註,現況,特徵,特殊價值,公告文號,登錄理由,法令依據,形式,照片,虛擬實境,所在地理區域,位置或地址,經度,緯度,公告日期,識別碼"
306,宜蘭縣古物,文化局,宜蘭縣政府,文化局,,,,,"名稱,類別,種類,典藏碼,數量,所有人/保管機關(構), 古物出處,保存現狀,綜合描述,文號,登錄理由,法令依據,型式,照片,所在地理區域,位置或地址,公告日期,古物年代,識別碼"
307,宜蘭縣童玩節親善大使全紀錄,文化局,宜蘭縣政府,文化局,,,,,"接待國外團隊,出遊地點,國外團隊人數,親善大使人數,型式,親善大使團,活動日期"
308,宜蘭縣古蹟,文化局,宜蘭縣政府,文化局,,,,,"中文名稱,種類,級別,歷史沿革,建築風格,格局,外觀特徵,室內特徵,現狀,主體座向,樓層數,構造方式,使用情形,周圍環境景觀,公告文號,登錄理由,法令依據,應重點維護之事項,管理人,聯絡電話,型式,來源,照片,虛擬實境,所在地理區域,位置或地址,經度,緯度,定著土地之範圍,,土地所有權,建築所有權,公告日期,創建日期,竣工日期,識別碼"
309,宜蘭縣民俗及文物,文化局,宜蘭縣政府,文化局,,,,,"名稱,種類,所屬族群,歷史源流發展概況,公告文號,登錄理由,法令依據,活動規模,儀式過程及重要特徵,照片,所在地理區域,主辦單位,公告日期,舉行時間,?辦理週期,辨識碼"
310,宜蘭縣宜蘭美展畫冊,文化局,宜蘭縣政府,文化局,,,,,"標題(Title),主題(Subject),封面圖,備註,型式(Type),來源(Source),關聯(Relation),涵蓋範圍(Coverage),主編,出版者(Publisher),課程講師/導師,參加人員,繪本著作權,出版年度,格式(Format),ISBN,語言(Language)"
311,宜蘭縣街頭藝人通訊錄,文化局,宜蘭縣政府,文化局,,,,,
312,宜蘭縣街頭藝人通訊錄,文化局,宜蘭縣政府,文化局,,,,,"街頭藝人證號,組成類別,展演類別,團名,人數,姓名1,姓名2,姓名3,姓名4,姓名5,姓名6,姓名7,姓名8,姓名9,姓名9,姓名10,展演項目,展演內容簡介,通訊電話,行動電話,電子信箱,個人網站,型式,年度證號,證號有效日期"
313,宜蘭縣街頭藝人展演空間,文化局,宜蘭縣政府,文化局,,,,,"公共空間名稱,地區,開放街頭藝人類型,編號,主管機關,公共空間管理人,聯絡窗口,聯絡電話,傳真,進岀場登記處,街頭藝人人數限制,開放時段,音量限制,場地使用規範,其他注意事項,型式,開放地區及範圍,中心點位,更新時間,識別碼"
314,宜蘭縣童玩節采風錄,文化局,宜蘭縣政府,文化局,,,,,"團體名稱,關鍵字,描述,型式,網站,影片1,影片2,影片3,訪談整理,網頁內容授權,張貼日期"
315,宜蘭縣中興文化創意園區公共停車場剩餘車位,文化局,宜蘭縣政府,文化局,,,,,"No(宜縣停場登字號;Type:int;Length:4),CountCar_Use(小型車已停格位數;Type:int;Length:4),CountCar_Last(小型車剩餘格位數;Type:int;Length:4),CountMotor_Use(機車已停格位數;Type:int;Length:4),CountMotor_Last(機車剩餘格位數;Type:int;Length:4),Time_Last(最近更新時間;Type:timestamp;Length:15)"
316,宜蘭歷史上的今天,縣史館,宜蘭縣政府,縣史館,,5468,,,"日期(西元年月日),歷史上的今天(中文文字敍述),型式(事件類型),年度(西元年度)"
317,歡樂宜蘭年全紀錄,文化局,宜蘭縣政府,文化局,,25,,,"標題(Title),主題(Subject),型式(Type),辦理鄉鎮,辦理地點,主辦單位,紀念紅包設計者,年樹設計者,網頁內容授權,圖片授權,影片授權,年份,識別碼(Identifier)"
318,宜蘭縣歷史建築,文化局,宜蘭縣政府,文化局,,78,,,"中文名稱,種類,歷史沿革,建築風格,格局,外觀特徵,室內特徵,現狀,主體座向,樓層數,構造方式,使用情形,周圍環境景觀,公告文號,登錄理由,法令依據,應重點維護之事項,其他相關事項,管理人,聯絡電話,型式,照片,虛擬實境,所在地理區域,位置或地址,經度,緯度,所定著土地地號,定著土地之範圍,土地所有權,建築所有權,公告日期,創建日期,竣工日期,識別碼"
319,宜蘭縣演藝團體名冊,文化局,宜蘭縣政府,文化局,,82,,,"團體名稱,演藝類別,聯絡人姓名,通訊電話,傳真號碼,通訊地址,團體簡介,電子信箱,團隊網址,型式(Type),第一位立案團長,更新日期,識別碼(Identifier)"
320,宜蘭縣遺址,文化局,宜蘭縣政府,文化局,,3,,,"中文名稱,級別,發現原因, 文化意義,歷史沿革,現狀,特徵,使用情形, 附近景觀,公告文號,登錄理由,法令依據,型式,照片,虛擬實境,所在地理區域,位置或地址, 經度,緯度,定著土地之範圍,公告日期,辨識碼"
321,宜蘭縣公共圖書館,文化局,宜蘭縣政府,文化局,,,,,
322,宜蘭縣社區日曆,文化局,宜蘭縣政府,文化局,,377,,,"日曆標題,類別,社區,標題說明,關鍵字,型式,型式,檔案,鄉鎮別,圖文提供者,機關單位,審稿／文編／美編,網頁內容授權,社區日曆日期,格式,識別碼,語言"
323,宜蘭縣博物館家族通訊錄,文化局,宜蘭縣政府,文化局,,,,,"名稱,電話,傳真,網站資料,所在地理區域,地址,經度,緯度"
324,宜蘭縣蘭陽文學獎,文化局,宜蘭縣政府,文化局,,,,,"屆別,組別,第一名(作者及作品),第二名(作者及作品),第三名(作者及作品),佳作(作者及作品),佳作(作者及作品),佳作(作者及作品),型式,主辦單位,承辦單位,執行單位,頒獎日期"
325,105年1月份已登記公私有土地筆數面積統計表,宜蘭地政事務所,宜蘭縣政府,宜蘭地政事務所,,23,,,
326,105年2月份已登記公私有土地筆數面積統計表,宜蘭地政事務所,宜蘭縣政府,宜蘭地政事務所,,23,,,
327,105年3月份已登記公私有土地筆數面積統計表,宜蘭地政事務所,宜蘭縣政府,宜蘭地政事務所,,23,,,
328,105年4月份已登記公私有土地筆數面積統計表,宜蘭地政事務所,宜蘭縣政府,宜蘭地政事務所,,23,,,
329,105年5月份已登記公私有土地筆數面積統計表,宜蘭地政事務所,宜蘭縣政府,宜蘭地政事務所,,23,,,
330,105年6月份已登記公私有土地筆數面積統計表,宜蘭地政事務所,宜蘭縣政府,宜蘭地政事務所,,23,,,
331,105年7月份已登記公私有土地筆數面積統計表,宜蘭地政事務所,宜蘭縣政府,宜蘭地政事務所,,23,,,
332,105年8月份已登記公私有土地筆數面積統計表,宜蘭地政事務所,宜蘭縣政府,宜蘭地政事務所,,23,,,
333,105年9月份已登記公私有土地筆數面積統計表,宜蘭地政事務所,宜蘭縣政府,宜蘭地政事務所,,23,,,
334,105年10月份已登記公私有土地筆數面積統計表,宜蘭地政事務所,宜蘭縣政府,宜蘭地政事務所,,23,,,
335,105年11月份已登記公私有土地筆數面積統計表,宜蘭地政事務所,宜蘭縣政府,宜蘭地政事務所,,23,,,
336,105年4月份土地及建物登記管理統計表,宜蘭地政事務所,宜蘭縣政府,宜蘭地政事務所,,67,,,
337,105年5月份土地及建物登記管理統計表,宜蘭地政事務所,宜蘭縣政府,宜蘭地政事務所,,67,,,
