編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位
832,102年6月行政區15歲以上人口十歲年齡組與性別與教育程度與婚姻狀況統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,主計處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,男性15-24歲大專畢業及以上未婚人口數,男性15-24歲大專畢業及以上有偶人口數,男性15-24歲大專畢業及以上離婚人口數,男性15-24歲大專畢業及以上喪偶人口數,男性15-24歲高中職畢業未婚人口數,男性15-24歲高中職畢業有偶人口數,男性15-24歲高中職畢業離婚人口數,男性15-24歲高中職畢業喪偶人口數,男性15-24歲國中初職畢業未婚人口數,男性15-24歲國中初職畢業有偶人口數,男性15-24歲國中初職畢業離婚人口數,男性15-24歲國中初職畢業喪偶人口數,男性15-24歲國小畢業及以下未婚人口數,男性15-24歲國小畢業及以下有偶人口數,男性15-24歲國小畢業及以下離婚人口數,男性15-24歲國小畢業及以下喪偶人口數,男性25-34歲大專畢業及以上未婚人口數,男性25-34歲大專畢業及以上有偶人口數,男性25-34歲大專畢業及以上離婚人口數,男性25-34歲大專畢業及以上喪偶人口數,男性25-34歲高中職畢業未婚人口數,男性25-34歲高中職畢業有偶人口數,男性25-34歲高中職畢業離婚人口數,男性25-34歲高中職畢業喪偶人口數,男性25-34歲國中初職畢業未婚人口數,男性25-34歲國中初職畢業有偶人口數,男性25-34歲國中初職畢業離婚人口數,男性25-34歲國中初職畢業喪偶人口數,男性25-34歲國小畢業及以下未婚人口數,男性25-34歲國小畢業及以下有偶人口數,男性25-34歲國小畢業及以下離婚人口數,男性25-34歲國小畢業及以下喪偶人口數,男性35-44歲大專畢業及以上未婚人口數,男性35-44歲大專畢業及以上有偶人口數,男性35-44歲大專畢業及以上離婚人口數,男性35-44歲大專畢業及以上喪偶人口數,男性35-44歲高中職畢業未婚人口數,男性35-44歲高中職畢業有偶人口數,男性35-44歲高中職畢業離婚人口數,男性35-44歲高中職畢業喪偶人口數,男性35-44歲國中初職畢業未婚人口數,男性35-44歲國中初職畢業有偶人口數,男性35-44歲國中初職畢業離婚人口數,男性35-44歲國中初職畢業喪偶人口數,男性35-44歲國小畢業及以下未婚人口數,男性35-44歲國小畢業及以下有偶人口數,男性35-44歲國小畢業及以下離婚人口數,男性35-44歲國小畢業及以下喪偶人口數,男性45-54歲大專畢業及以上未婚人口數,男性45-54歲大專畢業及以上有偶人口數,男性45-54歲大專畢業及以上離婚人口數,男性45-54歲大專畢業及以上喪偶人口數,男性45-54歲高中職畢業未婚人口數,男性45-54歲高中職畢業有偶人口數,男性45-54歲高中職畢業離婚人口數,男性45-54歲高中職畢業喪偶人口數,男性45-54歲國中初職畢業未婚人口數,男性45-54歲國中初職畢業有偶人口數,男性45-54歲國中初職畢業離婚人口數,男性45-54歲國中初職畢業喪偶人口數,男性45-54歲國小畢業及以下未婚人口數,男性45-54歲國小畢業及以下有偶人口數,男性45-54歲國小畢業及以下離婚人口數,男性45-54歲國小畢業及以下喪偶人口數,男性55-64歲大專畢業及以上未婚人口數,男性55-64歲大專畢業及以上有偶人口數,男性55-64歲大專畢業及以上離婚人口數,男性55-64歲大專畢業及以上喪偶人口數,男性55-64歲高中職畢業未婚人口數,男性55-64歲高中職畢業有偶人口數,男性55-64歲高中職畢業離婚人口數,男性55-64歲高中職畢業喪偶人口數,男性55-64歲國中初職畢業未婚人口數,男性55-64歲國中初職畢業有偶人口數,男性55-64歲國中初職畢業離婚人口數,男性55-64歲國中初職畢業喪偶人口數,男性55-64歲國小畢業及以下未婚人口數,男性55-64歲國小畢業及以下有偶人口數,男性55-64歲國小畢業及以下離婚人口數,男性55-64歲國小畢業及以下喪偶人口數,男性65歲以上大專畢業及以上未婚人口數,男性65歲以上大專畢業及以上有偶人口數,男性65歲以上大專畢業及以上離婚人口數,男性65歲以上大專畢業及以上喪偶人口數,男性65歲以上高中職畢業未婚人口數,男性65歲以上高中職畢業有偶人口數,男性65歲以上高中職畢業離婚人口數,男性65歲以上高中職畢業喪偶人口數,男性65歲以上國中初職畢業未婚人口數,男性65歲以上國中初職畢業有偶人口數,男性65歲以上國中初職畢業離婚人口數,男性65歲以上國中初職畢業喪偶人口數,男性65歲以上國小畢業及以下未婚人口數,男性65歲以上國小畢業及以下有偶人口數,男性65歲以上國小畢業及以下離婚人口數,男性65歲以上國小畢業及以下喪偶人口數,女性15-24歲大專畢業及以上未婚人口數,女性15-24歲大專畢業及以上有偶人口數,女性15-24歲大專畢業及以上離婚人口數,女性15-24歲大專畢業及以上喪偶人口數,女性15-24歲高中職畢業未婚人口數,女性15-24歲高中職畢業有偶人口數,女性15-24歲高中職畢業離婚人口數,女性15-24歲高中職畢業喪偶人口數,女性15-24歲國中初職畢業未婚人口數,女性15-24歲國中初職畢業有偶人口數,女性15-24歲國中初職畢業離婚人口數,女性15-24歲國中初職畢業喪偶人口數,女性15-24歲國小畢業及以下未婚人口數,女性15-24歲國小畢業及以下有偶人口數,女性15-24歲國小畢業及以下離婚人口數,女性15-24歲國小畢業及以下喪偶人口數,女性25-34歲大專畢業及以上未婚人口數,女性25-34歲大專畢業及以上有偶人口數,女性25-34歲大專畢業及以上離婚人口數,女性25-34歲大專畢業及以上喪偶人口數,女性25-34歲高中職畢業未婚人口數,女性25-34歲高中職畢業有偶人口數,女性25-34歲高中職畢業離婚人口數,女性25-34歲高中職畢業喪偶人口數,女性25-34歲國中初職畢業未婚人口數,女性25-34歲國中初職畢業有偶人口數,女性25-34歲國中初職畢業離婚人口數,女性25-34歲國中初職畢業喪偶人口數,女性25-34歲國小畢業及以下未婚人口數,女性25-34歲國小畢業及以下有偶人口數,女性25-34歲國小畢業及以下離婚人口數,女性25-34歲國小畢業及以下喪偶人口數,女性35-44歲大專畢業及以上未婚人口數,女性35-44歲大專畢業及以上有偶人口數,女性35-44歲大專畢業及以上離婚人口數,女性35-44歲大專畢業及以上喪偶人口數,女性35-44歲高中職畢業未婚人口數,女性35-44歲高中職畢業有偶人口數,女性35-44歲高中職畢業離婚人口數,女性35-44歲高中職畢業喪偶人口數,女性35-44歲國中初職畢業未婚人口數,女性35-44歲國中初職畢業有偶人口數,女性35-44歲國中初職畢業離婚人口數,女性35-44歲國中初職畢業喪偶人口數,女性35-44歲國小畢業及以下未婚人口數,女性35-44歲國小畢業及以下有偶人口數,女性35-44歲國小畢業及以下離婚人口數,女性35-44歲國小畢業及以下喪偶人口數,女性45-54歲大專畢業及以上未婚人口數,女性45-54歲大專畢業及以上有偶人口數,女性45-54歲大專畢業及以上離婚人口數,女性45-54歲大專畢業及以上喪偶人口數,女性45-54歲高中職畢業未婚人口數,女性45-54歲高中職畢業有偶人口數,女性45-54歲高中職畢業離婚人口數,女性45-54歲高中職畢業喪偶人口數,女性45-54歲國中初職畢業未婚人口數,女性45-54歲國中初職畢業有偶人口數,女性45-54歲國中初職畢業離婚人口數,女性45-54歲國中初職畢業喪偶人口數,女性45-54歲國小畢業及以下未婚人口數,女性45-54歲國小畢業及以下有偶人口數,女性45-54歲國小畢業及以下離婚人口數,女性45-54歲國小畢業及以下喪偶人口數,女性55-64歲大專畢業及以上未婚人口數,女性55-64歲大專畢業及以上有偶人口數,女性55-64歲大專畢業及以上離婚人口數,女性55-64歲大專畢業及以上喪偶人口數,女性55-64歲高中職畢業未婚人口數,女性55-64歲高中職畢業有偶人口數,女性55-64歲高中職畢業離婚人口數,女性55-64歲高中職畢業喪偶人口數,女性55-64歲國中初職畢業未婚人口數,女性55-64歲國中初職畢業有偶人口數,女性55-64歲國中初職畢業離婚人口數,女性55-64歲國中初職畢業喪偶人口數,女性55-64歲國小畢業及以下未婚人口數,女性55-64歲國小畢業及以下有偶人口數,女性55-64歲國小畢業及以下離婚人口數,女性55-64歲國小畢業及以下喪偶人口數,女性65歲以上大專畢業及以上未婚人口數,女性65歲以上大專畢業及以上有偶人口數,女性65歲以上大專畢業及以上離婚人口數,女性65歲以上大專畢業及以上喪偶人口數,女性65歲以上高中職畢業未婚人口數,女性65歲以上高中職畢業有偶人口數,女性65歲以上高中職畢業離婚人口數,女性65歲以上高中職畢業喪偶人口數,女性65歲以上國中初職畢業未婚人口數,女性65歲以上國中初職畢業有偶人口數,女性65歲以上國中初職畢業離婚人口數,女性65歲以上國中初職畢業喪偶人口數,女性65歲以上國小畢業及以下未婚人口數,女性65歲以上國小畢業及以下有偶人口數,女性65歲以上國小畢業及以下離婚人口數,女性65歲以上國小畢業及以下喪偶人口數,資料時間"
833,102年6月行政區15歲以上人口五歲年齡組統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,主計處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,15-19歲人口數,20-24歲人口數,25-29歲人口數,30-34歲人口數,35-39歲人口數,40-44歲人口數,45-49歲人口數,50-54歲人口數,55-59歲人口數,60-64歲人口數,65歲以上人口數,資料時間"
834,102年6月行政區15歲以上人口五歲年齡組統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,主計處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,15-19歲人口數,20-24歲人口數,25-29歲人口數,30-34歲人口數,35-39歲人口數,40-44歲人口數,45-49歲人口數,50-54歲人口數,55-59歲人口數,60-64歲人口數,65歲以上人口數,資料時間"
835,102年6月行政區人口指標_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,主計處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,性比例,戶量,人口密度,扶養比,扶幼比,扶老比,老化指數,資料時間"
836,102年6月行政區人口指標_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,主計處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,性比例,戶量,人口密度,扶養比,扶幼比,扶老比,老化指數,資料時間"
837,102年6月行政區人口統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,主計處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,戶數,人口數,男性人口數,女性人口數,資料時間"
838,102年6月行政區人口統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,主計處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,戶數,人口數,男性人口數,女性人口數,資料時間"
839,102年6月行政區十歲年齡組人口統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,主計處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,0-9歲人口數,10-19歲人口數,20-29歲人口數,30-39歲人口數,40-49歲人口數,50-59歲人口數,60-69歲人口數,70-79歲人口數,80-89歲人口數,90-99歲人口數,100歲以上人口數,資料時間"
840,102年6月行政區十歲年齡組人口統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,主計處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,0-9歲人口數,10-19歲人口數,20-29歲人口數,30-39歲人口數,40-49歲人口數,50-59歲人口數,60-69歲人口數,70-79歲人口數,80-89歲人口數,90-99歲人口數,100歲以上人口數,資料時間"
841,102年6月行政區十歲年齡組性別人口統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,主計處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,0-9歲人口數,0-9歲男性人口數,0-9歲女性人口數,10-19歲人口數,10-19歲男性人口數,10-19歲女性人口數,20-29歲人口數,20-29歲男性人口數,20-29歲女性人口數,30-39歲人口數,30-39歲男性人口數,30-39歲女性人口數,40-49歲人口數,40-49歲男性人口數,40-49歲女性人口數,50-59歲人口數,50-59歲男性人口數,50-59歲女性人口數,60-69歲人口數,60-69歲男性人口數,60-69歲女性人口數,70-79歲人口數,70-79歲男性人口數,70-79歲女性人口數,80-89歲人口數,80-89歲男性人口數,80-89歲女性人口數,90-99歲人口數,90-99歲男性人口數,90-99歲女性人口數,100歲以上人口數,100歲以上男性人口數,100歲以上女性人口數,資料時間"
842,102年6月行政區十歲年齡組性別人口統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,主計處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,0-9歲人口數,0-9歲男性人口數,0-9歲女性人口數,10-19歲人口數,10-19歲男性人口數,10-19歲女性人口數,20-29歲人口數,20-29歲男性人口數,20-29歲女性人口數,30-39歲人口數,30-39歲男性人口數,30-39歲女性人口數,40-49歲人口數,40-49歲男性人口數,40-49歲女性人口數,50-59歲人口數,50-59歲男性人口數,50-59歲女性人口數,60-69歲人口數,60-69歲男性人口數,60-69歲女性人口數,70-79歲人口數,70-79歲男性人口數,70-79歲女性人口數,80-89歲人口數,80-89歲男性人口數,80-89歲女性人口數,90-99歲人口數,90-99歲男性人口數,90-99歲女性人口數,100歲以上人口數,100歲以上男性人口數,100歲以上女性人口數,資料時間"
843,102年6月行政區三段年齡組性別人口統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,主計處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,0-14歲人口數,0-14歲男性人口數,0-14歲女性人口數,15-64歲人口數,15-64歲男性人口數,15-64歲女性人口數,65歲以上人口數,65歲以上男性人口數,65歲以上女性人口數,資料時間"
844,102年6月行政區三段年齡組性別人口統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,主計處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,0-14歲人口數,0-14歲男性人口數,0-14歲女性人口數,15-64歲人口數,15-64歲男性人口數,15-64歲女性人口數,65歲以上人口數,65歲以上男性人口數,65歲以上女性人口數,資料時間"
845,102年6月行政區土地買賣成交資訊統計_鄉鎮市區_臺東縣.csv,臺東縣政府地政處,臺東縣政府,地政處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,交易筆數,交易面積,申報成交總價額,申報成交平均單價,資料時間"
846,102年6月行政區工商家數_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,主計處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,工商業總家數,農、林、漁、牧業,礦業及土石採取業,製造業,電力及燃氣供應業,用水供應及污染整治業,營造業,批發及零售業,運輸及倉儲業,住宿及餐飲業,資訊及通訊傳播業,金融及保險業,不動產業,專業、科學及技術服務業,支援服務業,公共行政及國防；強制性社會安全,教育服務業,醫療保健及社會工作服務業,藝術、娛樂及休閒服務業,其他服務業,資料時間"
847,102年6月行政區五歲年齡組人口統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,主計處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,0-4歲人口數,5-9歲人口數,10-14歲人口數,15-19歲人口數,20-24歲人口數,25-29歲人口數,30-34歲人口數,35-39歲人口數,40-44歲人口數,45-49歲人口數,50-54歲人口數,55-59歲人口數,60-64歲人口數,65-69歲人口數,70-74歲人口數,75-79歲人口數,80-84歲人口數,85-89歲人口數,90-94歲人口數,95-99歲人口數,100歲以上人口數,資料時間"
848,102年6月行政區五歲年齡組人口統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,主計處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,0-4歲人口數,5-9歲人口數,10-14歲人口數,15-19歲人口數,20-24歲人口數,25-29歲人口數,30-34歲人口數,35-39歲人口數,40-44歲人口數,45-49歲人口數,50-54歲人口數,55-59歲人口數,60-64歲人口數,65-69歲人口數,70-74歲人口數,75-79歲人口數,80-84歲人口數,85-89歲人口數,90-94歲人口數,95-99歲人口數,100歲以上人口數,資料時間"
849,102年6月行政區五歲年齡組性別人口統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,主計處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,0-4歲人口數,0-4歲男性人口數,0-4歲女性人口數,5-9歲人口數,5-9歲男性人口數,5-9歲女性人口數,10-14歲人口數,10-14歲男性人口數,10-14歲女性人口數,15-19歲人口數,15-19歲男性人口數,15-19歲女性人口數,20-24歲人口數,20-24歲男性人口數,20-24歲女性人口數,25-29歲人口數,25-29歲男性人口數,25-29歲女性人口數,30-34歲人口數,30-34歲男性人口數,30-34歲女性人口數,35-39歲人口數,35-39歲男性人口數,35-39歲女性人口數,40-44歲人口數,40-44歲男性人口數,40-44歲女性人口數,45-49歲人口數,45-49歲男性人口數,45-49歲女性人口數,50-54歲人口數,50-54歲男性人口數,50-54歲女性人口數,55-59歲人口數,55-59歲男性人口數,55-59歲女性人口數,60-64歲人口數,60-64歲男性人口數,60-64歲女性人口數,65-69歲人口數,65-69歲男性人口數,65-69歲女性人口數,70-74歲人口數,70-74歲男性人口數,70-74歲女性人口數,75-79歲人口數,75-79歲男性人口數,75-79歲女性人口數,80-84歲人口數,80-84歲男性人口數,80-84歲女性人口數,85-89歲人口數,85-89歲男性人口數,85-89歲女性人口數,90-94歲人口數,90-94歲男性人口數,90-94歲女性人口數,95-99歲人口數,95-99歲男性人口數,95-99歲女性人口數,100歲以上人口數,100歲以上男性人口數,100歲以上女性人口數,資料時間"
850,102年6月行政區五歲年齡組性別人口統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,主計處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,0-4歲人口數,0-4歲男性人口數,0-4歲女性人口數,5-9歲人口數,5-9歲男性人口數,5-9歲女性人口數,10-14歲人口數,10-14歲男性人口數,10-14歲女性人口數,15-19歲人口數,15-19歲男性人口數,15-19歲女性人口數,20-24歲人口數,20-24歲男性人口數,20-24歲女性人口數,25-29歲人口數,25-29歲男性人口數,25-29歲女性人口數,30-34歲人口數,30-34歲男性人口數,30-34歲女性人口數,35-39歲人口數,35-39歲男性人口數,35-39歲女性人口數,40-44歲人口數,40-44歲男性人口數,40-44歲女性人口數,45-49歲人口數,45-49歲男性人口數,45-49歲女性人口數,50-54歲人口數,50-54歲男性人口數,50-54歲女性人口數,55-59歲人口數,55-59歲男性人口數,55-59歲女性人口數,60-64歲人口數,60-64歲男性人口數,60-64歲女性人口數,65-69歲人口數,65-69歲男性人口數,65-69歲女性人口數,70-74歲人口數,70-74歲男性人口數,70-74歲女性人口數,75-79歲人口數,75-79歲男性人口數,75-79歲女性人口數,80-84歲人口數,80-84歲男性人口數,80-84歲女性人口數,85-89歲人口數,85-89歲男性人口數,85-89歲女性人口數,90-94歲人口數,90-94歲男性人口數,90-94歲女性人口數,95-99歲人口數,95-99歲男性人口數,95-99歲女性人口數,100歲以上人口數,100歲以上男性人口數,100歲以上女性人口數,資料時間"
851,102年6月行政區分齡兒童及少年性別人口統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,主計處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,0-5歲兒童人口數,0-5歲兒童男性人口數,0-5歲兒童女性人口數,6-11歲兒童人口數,6-11歲兒童男性人口數,6-11歲兒童女性人口數,12-17歲少年人口數,12-17歲少年男性人口數,12-17歲少年女性人口數,資料時間"
852,102年6月行政區分齡兒童及少年性別人口統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,主計處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,0-5歲兒童人口數,0-5歲兒童男性人口數,0-5歲兒童女性人口數,6-11歲兒童人口數,6-11歲兒童男性人口數,6-11歲兒童女性人口數,12-17歲少年人口數,12-17歲少年男性人口數,12-17歲少年女性人口數,資料時間"
853,102年6月行政區住戶特性統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,主計處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,老年人戶數,戶長平均年齡,戶長男性人數,戶長女性人數,資料時間"
854,102年6月行政區住戶特性統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,主計處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,老年人戶數,戶長平均年齡,戶長男性人數,戶長女性人數,資料時間"
855,102年6月行政區低收入戶統計指標_鄉鎮市區_臺東縣.csv,臺東縣政府社會處,臺東縣政府,社會處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,低收入戶,低收入戶占總戶數比例,低收入戶戶內人數,低收入戶戶內人數占總人數比例,資料時間"
856,102年6月行政區建物買賣成交資訊統計-按屋齡分_鄉鎮市區_臺東縣.csv,臺東縣政府地政處,臺東縣政府,地政處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,交易棟數合計,預售屋交易棟數,屋齡未滿5年交易棟數,5-未滿10年交易棟數,10-未滿20年交易棟數,20-未滿30年交易棟數,30-未滿40年交易棟數,40-未滿50年交易棟數,50年以上交易棟數,不詳交易棟數,交易面積(坪)合計,預售屋交易面積(坪),屋齡未滿5年交易面積(坪),5-未滿10年交易面積(坪),10-未滿20年交易面積(坪),20-未滿30年交易面積(坪),30-未滿40年交易面積(坪),40-未滿50年交易面積(坪),50年以上交易面積(坪),不詳交易面積(坪),申報成交總價額(元)合計,預售屋申報成交總價額(元),屋齡未滿5年申報成交總價額(元),5-未滿10年申報成交總價額(元),10-未滿20年申報成交總價額(元),20-未滿30年申報成交總價額(元),30-未滿40年申報成交總價額(元),40-未滿50年申報成交總價額(元),50年以上申報成交總價額(元),不詳申報成交總價額(元),申報成交平均單價(元/坪)合計,預售屋申報成交平均單價(元/坪),屋齡未滿5年申報成交平均單價(元/坪),5-未滿10年申報成交平均單價(元/坪),10-未滿20年申報成交平均單價(元/坪),20-未滿30年申報成交平均單價(元/坪),30-未滿40年申報成交平均單價(元/坪),40-未滿50年申報成交平均單價(元/坪),50年以上申報成交平均單價(元/坪),不詳申報成交平均單價(元/坪),資料時間"
857,102年6月行政區建物買賣成交資訊統計-按建物型態分_鄉鎮市區_臺東縣.csv,臺東縣政府地政處,臺東縣政府,地政處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,交易棟數合計,公寓(5樓含以下無電梯)交易棟數,透天厝交易棟數,店面(店鋪)交易棟數,辦公商業大樓交易棟數,住宅大樓(11層含以上有電梯)交易棟數,華廈(10層含以下有電梯)交易棟數,套房(1房1廳1衛)交易棟數,工廠交易棟數,廠辦交易棟數,農舍交易棟數,倉庫交易棟數,其他交易棟數,交易面積(坪)合計,公寓(5樓含以下無電梯)交易面積(坪),透天厝交易面積(坪),店面(店鋪)交易面積(坪),辦公商業大樓交易面積(坪),住宅大樓(11層含以上有電梯)交易面積(坪),華廈(10層含以下有電梯)交易面積(坪),套房(1房1廳1衛)交易面積(坪),工廠交易面積(坪),廠辦交易面積(坪),農舍交易面積(坪),倉庫交易面積(坪),其他交易面積(坪),申報成交總價額(元),公寓(5樓含以下無電梯)申報成交總價額(元),透天厝申報成交總價額(元),店面(店鋪)申報成交總價額(元),辦公商業大樓申報成交總價額(元),住宅大樓(11層含以上有電梯)申報成交總價額(元),華廈(10層含以下有電梯)申報成交總價額(元),套房(1房1廳1衛)申報成交總價額(元),工廠申報成交總價額(元),廠辦申報成交總價額(元),農舍申報成交總價額(元),倉庫申報成交總價額(元),其他申報成交總價額(元),申報成交平均單價(元/坪)合計,公寓(5樓含以下無電梯)申報成交平均單價(元/坪),透天厝申報成交平均單價(元/坪),店面(店鋪)申報成交平均單價(元/坪),辦公商業大樓申報成交平均單價(元/坪),住宅大樓(11層含以上有電梯)申報成交平均單價(元/坪),華廈(10層含以下有電梯)申報成交平均單價(元/坪),套房(1房1廳1衛)申報成交平均單價(元/坪),工廠申報成交平均單價(元/坪),廠辦申報成交平均單價(元/坪),農舍申報成交平均單價(元/坪),倉庫申報成交平均單價(元/坪),其他申報成交平均單價(元/坪),資料時間"
858,102年6月行政區原住民15歲以上人口十歲年齡組婚姻狀況人口統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,主計處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,原住民15-24歲未婚人口數,原住民15-24歲有偶人口數,原住民15-24歲離婚人口數,原住民15-24歲喪偶人口數,原住民25-34歲未婚人口數,原住民25-34歲有偶人口數,原住民25-34歲離婚人口數,原住民25-34歲喪偶人口數,原住民35-44歲未婚人口數,原住民35-44歲有偶人口數,原住民35-44歲離婚人口數,原住民35-44歲喪偶人口數,原住民45-54歲未婚人口數,原住民45-54歲有偶人口數,原住民45-54歲離婚人口數,原住民45-54歲喪偶人口數,原住民55-64歲未婚人口數,原住民55-64歲有偶人口數,原住民55-64歲離婚人口數,原住民55-64歲喪偶人口數,原住民65歲以上未婚人口數,原住民65歲以上有偶人口數,原住民65歲以上離婚人口數,原住民65歲以上喪偶人口數,資料時間"
859,102年6月行政區原住民15歲以上人口十歲年齡組婚姻狀況人口統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,主計處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,原住民15-24歲未婚人口數,原住民15-24歲有偶人口數,原住民15-24歲離婚人口數,原住民15-24歲喪偶人口數,原住民25-34歲未婚人口數,原住民25-34歲有偶人口數,原住民25-34歲離婚人口數,原住民25-34歲喪偶人口數,原住民35-44歲未婚人口數,原住民35-44歲有偶人口數,原住民35-44歲離婚人口數,原住民35-44歲喪偶人口數,原住民45-54歲未婚人口數,原住民45-54歲有偶人口數,原住民45-54歲離婚人口數,原住民45-54歲喪偶人口數,原住民55-64歲未婚人口數,原住民55-64歲有偶人口數,原住民55-64歲離婚人口數,原住民55-64歲喪偶人口數,原住民65歲以上未婚人口數,原住民65歲以上有偶人口數,原住民65歲以上離婚人口數,原住民65歲以上喪偶人口數,資料時間"
