編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位
127,彰化縣醫院病床數,彰化縣衛生局,彰化縣政府,衛生局,,,41,521,"鄉鎮別,醫院名稱,病床分類許,許可床數"
128,彰化縣醫療機構家數,彰化縣衛生局,彰化縣政府,衛生局,,,27,381,"鄉鎮市區, 醫院分類"
129,彰化縣急救責任醫院,彰化縣衛生局,彰化縣政府,衛生局,,,32,538,序號、醫療機構代碼、機構名稱、縣市別、評定等級、效期、機構電話、機構地址
130,彰化縣社區心理衛生中心臨床心理師服務資源,彰化縣衛生局,彰化縣政府,衛生局,,,15,452,"單位,連絡電話,地址"
131,彰化縣指定藥癮戒治機構,彰化縣衛生局,彰化縣政府,衛生局,,,8,353,"編號,分區,縣市,醫療院所,服務項目,,地址,聯絡電話,指定類別"
132,彰化縣自動體外心臟電擊器(AED)資源統計,彰化縣衛生局,彰化縣政府,衛生局,,,23,454,"場所編號,場所名稱,場所縣市,場所區域,場所地址"
133,彰化縣各鄉鎮市救護車統計表,彰化縣衛生局,彰化縣政府,衛生局,,,45,503,"鄉鎮市區, 機關別"
134,彰化縣勞工健檢指定醫療機構,彰化縣衛生局,彰化縣政府,衛生局,,,11,391,"醫療機構名稱,指定類別,指定有效期限,醫療機構地址"
135,彰化縣衛生局指定本縣醫療機構開設身心障礙牙科服務門診,彰化縣衛生局,彰化縣政府,衛生局,,,10,409,"機構名稱,地址,電話"
136,彰化縣精神護理之家,彰化縣衛生局,彰化縣政府,衛生局,,,11,317,"機構名稱,地址,電話,收治量"
137,彰化縣精神復健機構暨精神護理機構,彰化縣衛生局,彰化縣政府,衛生局,,,17,322,"機構名稱,地址,電話,收治量"
138,彰化縣精神醫療資源概況表,彰化縣衛生局,彰化縣政府,衛生局,,,12,309,"編號,型態別,機構名稱,電話,地址,服務項目,病床數(電話、地址)"
139,彰化縣精神社區復健機構資源概況表,彰化縣衛生局,彰化縣政府,衛生局,,,12,374,"機構名稱,地址,電話,收治量"
140,彰化縣卡介苗接種門診時間及服務單位,彰化縣衛生局,彰化縣政府,衛生局,,,28,697,"編號,縣市,醫療院所,施打時間,地址,聯絡電話"
141,彰化縣各項預防接種衛生所及合約醫療院所名冊,彰化縣衛生局,彰化縣政府,衛生局,,,17,322,"鄉鎮市區,機構類別,合約醫療院所名稱,疫苗種類,接種時間,洽詢電話,地址,收費標準,醫療資訊系統廠商"
142,彰化縣腸病毒重症醫療網,彰化縣衛生局,彰化縣政府,衛生局,,,10,276,"區別,縣巿別,醫院名稱"
143,彰化縣愛滋病匿名篩檢諮詢服務機構名冊,彰化縣衛生局,彰化縣政府,衛生局,,,55,448,"縣市別,設置單位,地址,聯絡電話,檢驗項目,服務對象,檢驗項目,服務時段,預約方式"
144,彰化縣流感抗病毒藥劑合約醫療機構名冊,彰化縣衛生局,彰化縣政府,衛生局,,,39,450,十碼章、醫院名稱、縣市別、行政區、郵遞區號、地址、連絡電話、座標緯度、座標經度、備註、建立日期、更新日期
145,公費流感抗病毒藥劑使用對象一覽表,彰化縣衛生局,彰化縣政府,衛生局,,,25,407,說明
146,彰化縣我國現行常規疫苗接種時程,彰化縣衛生局,彰化縣政府,衛生局,,,19,380,"接種年齡, 疫苗種類"
147,彰化縣幼兒園事故傷害統計,彰化縣衛生局,彰化縣政府,衛生局,,,23,1301,園數班數人數割刺傷人次跌倒傷人次墜落傷人次撞傷人次燙傷人次壓傷人次夾傷人次哽塞人次中毒人次咬傷人次異物進入人體人次溺水人次其他人次(砸)
148,彰化縣聽力篩檢及確診醫療院所名單,彰化縣衛生局,彰化縣政府,衛生局,,,10,275,醫療院所名稱執行單位
149,彰化縣健走步道資料,彰化縣衛生局,彰化縣政府,衛生局,,,32,551,"編號,步道名稱,鄉鎮起點,鄉鎮終點,位址 / 路線,全長/時間　,特色"
150,彰化縣社區整合式篩檢日程表,彰化縣衛生局,彰化縣政府,衛生局,,,12,295,"場次,承辦衛生所,第一階段日期,,第二階段日期,辦理地點,所屬村里"
151,彰化縣年度及各區藥局藥商統計,彰化縣衛生局,彰化縣政府,衛生局,,,32,408,"鄉鎮市別,藥商種類"
152,彰化縣母嬰親善醫療院所,彰化縣衛生局,彰化縣政府,衛生局,,,8,297,"院所名稱,效期"
153,彰化縣各區母乳支持團體,彰化縣衛生局,彰化縣政府,衛生局,,,8,303,"活動區域,場次, 活動日期,    時間"
154,彰化縣戶外無菸休憩空間-公園綠地,彰化縣衛生局,彰化縣政府,衛生局,,,28,302,"場所名稱, 地址，類型"
155,彰化縣公告無菸步道-101,彰化縣衛生局,彰化縣政府,衛生局,,,18,1038,"場所名稱, 地址，類型"
156,辦理國家賠償事件處理情形統計表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,75,611,舊收案件件數、新收案件件數、已結案件件數、未結案件件數、賠償總金額、協議成立賠償件數、協議成立賠償金額、訴訟件數、判決確定賠償件數、判決確定賠償金額、依第2條賠償件數、依第3條賠償件數、行使求償權總件數、獲償總件數、獲償總金額、行政懲罰(戒)件數、行政懲罰(戒)人數
157,彰化縣公告無菸環境-國中無菸人行道,彰化縣衛生局,彰化縣政府,衛生局,,,9,253,"場所名稱, 地址，類型"
158,彰化縣公告無菸環境-高中無菸人行道,彰化縣衛生局,彰化縣政府,衛生局,,,8,318,"場所名稱, 地址，類型"
159,彰化縣自行車道資料,彰化縣政府城市暨觀光發展處,彰化縣政府,城市暨觀光發展處,,,115,573,名稱、長度(km)、簡介
160,彰化縣球場資料,彰化縣衛生局,彰化縣政府,衛生局,,,15,2087,"球場名稱,鄉鎮地點,球場位置"
161,彰化縣運動公園資料,彰化縣衛生局,彰化縣政府,衛生局,,,44,2452,"編號,公園名稱,位置,交通路線,公園面積,公園介紹"
162,彰化縣居家護理所,彰化縣衛生局,彰化縣政府,衛生局,,,12,278,"機構名稱,地址,電話"
163,彰化縣一般護理之家,彰化縣衛生局,彰化縣政府,衛生局,,,20,296,"機構名稱,地址,電話,許可床數,,開放床數"
164,彰化縣產後護理機構,彰化縣衛生局,彰化縣政府,衛生局,,,18,436,"機構名稱,地址,電話,許可床數,,開放床數"
165,彰化縣市公園資料,彰化縣衛生局,彰化縣政府,衛生局,,,53,473,"編號,公園名稱,公園位置,交通路線,特色"
166,彰化縣游泳池資料,彰化縣衛生局,彰化縣政府,衛生局,,,17,2974,"編號,游泳池名稱,地址,電話,交通,票價,開放時間"
167,彰化縣通過餐飲衛生分級評核名單,彰化縣衛生局,彰化縣政府,衛生局,,,27,467,"編號,店名,電話,地址,等級"
168,彰化縣餐盒食品工廠名單,彰化縣衛生局,彰化縣政府,衛生局,,,16,447,名稱電話營業地址
169,彰化縣噪音移動式監測站,彰化縣環境保護局,彰化縣政府,環境保護局,,,19,408,
170,使用牌照稅稅源統計表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,503,2301,汽缸總排氣量(立方公分)、小客車-自用-免稅輛數、小客車-自用-應稅輛數、小客車-自用-稅額、小客車-營業用-免稅輛數、小客車-營業用-應稅輛數、小客車-營業用-稅額、大客車-免稅輛數、大客車-應稅輛數、大客車-稅額、貨車-免稅輛數、貨車-應稅輛數、貨車-稅額、機器腳踏車-免稅輛數、機器腳踏車-應稅輛數、機器腳踏車-稅額
171,土地增值稅稅源統計表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,79,543,年度、預算數、一般案件件數、一般案件查定稅額、自用案件件數、自用案件查定稅額、法拍案件件數、法拍案件查定稅額
172,契稅查定季報表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,98,960,契種、本季查定數-應稅件數、本季查定數-免稅件數、本季查定數-應稅契價、本季查定數-免稅契價、本季查定數-應稅本稅、本季查定數-免稅本稅
173,房屋稅查定統計表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,63,620,類別、應稅戶數、應稅本稅、應稅面積、應稅現值、免稅戶數、免稅面積、免稅現值
174,各稅徵績比較表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,153,738,稅目、本年度預計徵收數_全年預算數、本年度預計徵收數_截至本月分配累計數、本年度實徵數_本月數、本年度實徵數_累計數、徵起以前年度舊欠稅數_本月數、徵起以前年度舊欠稅數_累計數、退還以前年度歲入款_本月數、退還以前年度歲入款_累計數、上年同期實徵淨額累計數
175,最近十年各項稅捐實徵淨額,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,167,538,會計年度別、地價稅、田賦、土地增值稅、房屋稅、使用牌照稅、契稅、印花稅、娛樂稅、教育捐
176,各項稅捐實徵淨額與預算數及上年同期比較－累計數,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,100,460,稅目別、截至本月底止累計實徵淨額、全年度預算數、累計實徵淨額與全年預算數比較_百分比、同期分配預算數、累計實徵淨額與同期分配預算數比較_百分比、上年同期實徵淨額、累計實徵淨額與上年同期比較_百分比
177,地價稅稅源統計分析表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,33,820,項目-公私有-稅地種類、戶數、筆數、地價稅額
178,地價稅查定數(各公所),彰化縣地方稅務局,彰化縣政府,地方稅務局,,,33,716,鄉鎮、件數、地價稅額
179,印花稅徵收季報表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,84,474,來源別、本季合計數金額、本季合計數百分比
180,加水站許可名單,彰化縣衛生局,彰化縣政府,衛生局,,,46,2003,"加水站名稱,加水站地址"
181,符合業者衛生自主管理標章名單,彰化縣衛生局,彰化縣政府,衛生局,,,9,298,"店家名稱,地址,電話"
182,哺集乳室名單,彰化縣衛生局,彰化縣政府,衛生局,,,33,545,"公共場所名稱,,地址,,電話,,開放時間,,注意事項"
183,娛樂稅稅源月報表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,4,33,項目、家(件)數-申報、家(件)數-查定、營業總額-申報、營業總額-查定、報繳（查定）稅額-本月份-申報、報繳（查定）稅額-本月份-查定、報繳（查定）稅額-本年度截至本月底累計-申報、報繳（查定）稅額-本年度截至本月底累計-查定、實徵稅額-本月份-申報、實徵稅額-本月份-查定、實徵稅額-本年度截至本月底累計-申報、實徵稅額-本年度截至本月底累計-查定
184,彰化縣口腔癌確認診斷及治療醫療院所,彰化縣衛生局,彰化縣政府,衛生局,,,10,309,"鄉鎮別,醫院名稱,地址,聯絡電話"
185,彰化縣大腸癌確認診斷及治療醫療院所,彰化縣衛生局,彰化縣政府,衛生局,,,13,310,"鄉鎮別,,醫院名稱,,地址,,聯絡電話"
186,彰化縣縣籍作家名冊,彰化縣文化局,彰化縣政府,文化局,,,36,587,編號、姓名、類別、現職、文類、經歷、重要著作、選錄重要選集
187,彰化縣文化局出版品清冊,彰化縣文化局,彰化縣政府,文化局,,,20,491,書名、年度、ISBN、作者
188,彰化縣宗教團體興辦公益慈善及社會教化事業概況,彰化縣政府民政處,彰化縣政府,民政處,,,18,378,種類、宗教別、醫院數、診所數、大學數、專科學校數、中學數、職校數、小學數、幼兒園數、圖書閱覽室數、文教機構其他、養老院數、身心殘障教養院數、青少年輔導院數、福利基金會數、學生宿舍處數、技藝研習處數、社會服務中心數
189,彰化縣宗教財團法人概況,彰化縣政府民政處,彰化縣政府,民政處,,,23,437,鄉鎮市區別、佛教、道教、三一(夏)教、理教、一貫道、先天救教、天德聖教、軒轅教、天帝教、彌勒大道、猶太教、天主教、基督教、伊斯蘭教、東正教、摩門教、天理教、巴哈伊教、統一教、山達基教、真光教團、其他
190,彰化縣教會(堂)概況,彰化縣政府民政處,彰化縣政府,民政處,,,28,500,鄉鎮市別、猶太教已辦理財團法人登記、猶太教未辦理財團法人登記、天主教已辦理財團法人登記、天主教未辦理財團法人登記、基督教已辦理財團法人登記、基督教未辦理財團法人登記、伊斯蘭教已辦理財團法人登記、伊斯蘭教未辦理財團法人登記、東正教已辦理財團法人登記、東正教未辦理財團法人登記、摩門教已辦理財團法人登記、摩門教未辦理財團法人登記、天理教已辦理財團法人登記、天理教未辦理財團法人登記、巴哈伊教已辦理財團法人登記、巴哈伊教未辦理財團法人登記、統一教已辦理財團法人登記、統一教未辦理財團法人登記、山達基教已辦理財團法人登記、山達基教未辦理財團法人登記、真光教團已辦理財團法人登記、真光教團未辦理財團法人登記、其他已辦理財團法人登記、其他未辦理財團法人登記
191,國立彰化師範大學校務基金105年4月會計報告,國立彰化師範大學,國立彰化師範大學,,,,,,國立彰化師範大學校務基金105年4月會計報告
192,彰化縣政府資料開放清單,彰化縣政府,彰化縣政府,,,,,,"NID,資料集名稱,資料集提供機關"
193,彰化縣補助65歲以上老人裝置全口假牙契約診所名冊,彰化縣政府社會處,彰化縣政府,社會處,,,54,568,
194,彰化縣老人福利機構名冊,彰化縣政府社會處,彰化縣政府,社會處,,,114,538,機構名稱、負責人、地址、電話、收容對象
195,彰化縣立案演藝團體_1其他類,彰化縣文化局,彰化縣政府,文化局,,,19,334,團名、立案證號、負責人、郵遞區號、縣市、鄉鎮、地址、立案時間、有效期限、連絡電話、手機
196,彰化縣立案演藝團體_2音樂類,彰化縣文化局,彰化縣政府,文化局,,,20,371,團名、立案證號、負責人、郵遞區號、縣市、鄉鎮、地址、立案時間、有效期限、連絡電話、手機、傳真號碼、電子郵件、團體網址、簡介介紹
197,彰化縣立案演藝團體_3掌中戲類,彰化縣文化局,彰化縣政府,文化局,,,19,327,團名立案證號負責人郵遞區號縣市鄉鎮地址立案時間有效期限連絡電話手機
198,彰化縣立案演藝團體_4歌仔戲類,彰化縣文化局,彰化縣政府,文化局,,,24,353,團名立案證號負責人郵遞區號縣市鄉鎮地址立案時間有效期限連絡電話手機
199,彰化縣立案演藝團體_5舞蹈類,彰化縣文化局,彰化縣政府,文化局,,,25,308,團名立案證號負責人郵遞區號縣市鄉鎮地址立案時間有效期限連絡電話手機
200,彰化縣立案演藝團體_6戲劇類,彰化縣文化局,彰化縣政府,文化局,,,25,369,團名立案證號負責人郵遞區號縣市鄉鎮地址立案時間有效期限連絡電話手機傳真號碼
201,彰化縣街頭藝人名冊,彰化縣文化局,彰化縣政府,文化局,,,122,724,序號、團名、編號、有效期限、認證項目、性別 男.女、連絡電話、聯絡人手機、縣市、地址
202,彰化縣伴手禮,彰化縣政府建設處,彰化縣政府,建設處,,,125,1704,類型、年度、店家名稱、產品名稱、電話、地址
203,彰化縣社區連絡資料,彰化縣文化局,彰化縣政府,文化局,,,49,392,鄉鎮市、社區名稱、連絡地址、連絡電話
204,彰化縣機車排氣檢驗站一覽表,彰化縣環境保護局,彰化縣政府,環境保護局,,,39,401,鄉鎮市、站號、定檢站名稱、電話、地址
205,彰化縣充電站(對外開放充電)列表,彰化縣環境保護局,彰化縣政府,環境保護局,,,49,688,項次、鄉鎮市、充電站名稱、地址、設置來源、充電站規格
206,彰化縣銀采瑞智友善認證單位,彰化縣政府社會處,彰化縣政府,社會處,,,69,210,年度、單位、地址、電話
207,彰化縣各鄉鎮市(含各村里)戶口及戶籍動態登記人口統計表,彰化縣政府民政處,彰化縣政府,民政處,,,68,426,、彰化縣各鄉鎮市各村里　村里鄰戶數、人口數與戶籍動態登記數按性別、登記項目及區域分
208,彰化縣各鄉鎮市(含各村里)每月現住人口數按性別及年齡分統計表,彰化縣政府民政處,彰化縣政府,民政處,,,,,年齡別及性別人口數
209,彰化縣各鄉鎮市(含各村里)現住原住民人口數按性別、原住民身分及族別分統計表,彰化縣政府民政處,彰化縣政府,民政處,,,42,390,
210,彰化縣河川水質監測資料,彰化縣環境保護局,彰化縣政府,環境保護局,,,51,438,河川名稱、監測站名、監測站編號、水體分類等級、採樣日期、採樣時間、水質紀錄
212,彰化美學館決算及會計相關報表,國立彰化生活美學館,國立彰化生活美學館,,,,8,352,Id(編號)、SiteId(站臺編號)、UnitId(單元編號)、TypeId(類別編號)、FileName(附件地址)、Url(連結)、Content(內容)、PublishTime(發佈日期)、Subject(標題)、PageUrl(連結回本站地址)
213,彰化美學館預算報表,國立彰化生活美學館,國立彰化生活美學館,,,,7,235,Id(編號)、SiteId(站臺編號)、UnitId(單元編號)、TypeId(類別編號)、FileName(附件地址)、Url(連結)、Content(內容)、PublishTime(發佈日期)、Subject(標題)、PageUrl(連結回本站地址)
214,彰化美學館典藏目錄,國立彰化生活美學館,國立彰化生活美學館,,,,9,230,Identifier(館藏編號)、MainTitle(藏品名稱)、Creator(藏品作者)、CreatedYear(藏品年代)、Size(尺寸)、Type(類別)、Owner(典藏單位)、AcquiredDate(典藏年度)、OriginalUrl(藏品資料網址)、OwnerCollectionsWebsite(典藏單位典藏網網址)、OwnerWebsite(典藏單位網址)、ApplicationGuide(授權資訊網址)
216,彰化美學館最新公告,國立彰化生活美學館,國立彰化生活美學館,,,,80,348,Id(編號)、SiteId(站臺編號)、UnitId(單元編號)、TypeId(類別編號)、FileName(附件地址)、Url(連結)、Content(內容)、PublishTime(發佈日期)、Subject(標題)、PageUrl(連結回本站地址)
217,彰化美學館法規命令,國立彰化生活美學館,國立彰化生活美學館,,,,74,271,Id(編號)、SiteId(站臺編號)、UnitId(單元編號)、TypeId(類別編號)、FileName(附件地址)、Url(連結)、Content(內容)、PublishTime(發佈日期)、Subject(標題)、PageUrl(連結回本站地址)
218,彰化縣救生圈架座標,彰化縣消防局,彰化縣政府,消防局,,,,,
219,彰化縣內救生圈架座標資料,彰化縣消防局,彰化縣政府,消防局,,,16,265,救生圈架編號、維護單位、位置描述、X座標、Y座標
220,彰化縣縣管區域排水一覽表,彰化縣政府水利資源處,彰化縣政府,水利資源處,,,96,445,鄉鎮、排水名稱、權責起終點
221,彰化縣社會福利工作人員數,彰化縣政府社會處,彰化縣政府,社會處,,,21,136,機關別、行政人員、社會工作人員、社會工作師(具公職)、專業人員、其他人員
224,彰化縣政府民意信箱及1999資訊,彰化縣政府計畫處,彰化縣政府,計畫處,,,28,485,縣市名稱，縣市內1999電話，縣市外1999電話，縣市市政信箱網頁
225,彰化縣國中小上網環境資料,彰化縣政府教育處,彰化縣政府,教育處,,,8,115,"學校名稱,一般班級數,身障特教班級,學生人數,WIFI環境"
226,彰化縣國中小網路頻寬統計,彰化縣政府教育處,彰化縣政府,教育處,,,13,123,縣市別、學校名稱、電路連接種類、電路頻寬、集縮比
227,彰化縣國小兒童課後照顧服務班人數統計(依學生性別),彰化縣政府教育處,彰化縣政府,教育處,,,4,95,辦理方式、序號、學校名稱、全校參加課後照顧學生數(男)、全校參加課後照顧學生數(女)
228,房地交易課稅情形季報表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,52,132,縣市別/項目、土地增值稅-一般用地-查定免稅件數、土地增值稅-一般用地-查定應稅件數、土地增值稅-一般用地-應納稅額、土地增值稅-自用住宅用地-查定件數、土地增值稅-自用住宅用地-應納稅額、契稅-買賣契稅-查定免稅件數、契稅-買賣契稅-查定應稅件數、契稅-買賣契稅-應納稅額
229,彰化縣地方稅務局保有及管理個人資料之項目彙整表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,27,1201,個資項目編號、保有(管理)單位名稱、個人資料檔案名稱、蒐集、處理或利用個資之特定目的、蒐集、處理個資之法律依據、資料類別項目
230,彰化縣地方稅務局違章案件處理情形統計表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,12,62,稅目別\處理別、免議件數、免罰件數、裁罰件數、裁罰金額
231,社會福利團體免稅車輛數及稅額統計表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,16,104,縣（市）、機關（團體）數、總車輛數、總稅額
232,身心障礙免稅車輛數稅額統計表-每戶一輛,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,16,108,汽缸排氣量、輛數-自用、輛數-營業、稅額-自用、稅額-營業
233,身心障礙免稅車輛數稅額統計表-每人一輛,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,19,76,汽缸排氣量、輛數-自用、輛數-營業、稅額-自用、稅額-營業
234,全功能服務櫃檯服務件數統計表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,50,207,編號、服務項目、件數
235,彰化縣地價稅適用稅率,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,24,100,起迄地價、級距、稅率、累進差額
236,TEST,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,,,來源別、本季合計數金額、本季合計數百分比
238,遊民季報表,彰化縣政府社會處,彰化縣政府,社會處,,,,,公　開　類、彰化縣政府(社會處)、季　　　報、每季終了後20日內編送、10720-90-01-2、彰化縣遊民處理情形、中華民國105年第4季( 10月至12月 )、
239,彰化縣106年度流感疫苗接種合約醫療院所名冊,彰化縣衛生局,彰化縣政府,衛生局,,,7,147,十碼章、醫療院所名稱、縣市別、行政區、郵遞區號、地址、連絡電話、座標緯度、座標經度
240,已登記公私有土地筆數面積,彰化縣溪湖地政事務所,彰化縣政府,溪湖地政事務所,,,10,113,用地類別、使用編定使用地類別、面積合計、公有土地面積、私有土地面積、公私共有土地面積、筆數合計、公有土地筆數、私有土地筆數、公私共有土地筆數
241,土地建物登記管理,彰化縣溪湖地政事務所,彰化縣政府,溪湖地政事務所,,,27,136,登記原因、件數、土地筆數、土地面積、建物棟數、建物面積
242,土地登記印鑑設置及使用情形統計,彰化縣溪湖地政事務所,彰化縣政府,溪湖地政事務所,,,9,60,本期申請設置印鑑人數、本期註銷印鑑人數、累計設置印鑑人數、本期新增印鑑使用案件數、累計印鑑使用案件數
243,徵解地政規費,彰化縣溪湖地政事務所,彰化縣政府,溪湖地政事務所,,,55,116,規費名稱、本月徵收數、本年累計徵收數、本月解庫數、本年累計解庫數、備註
244,未辦繼承登記土地建物列冊管理,彰化縣溪湖地政事務所,彰化縣政府,溪湖地政事務所,,,9,67,年度、列冊管理土地筆數、列冊管理土地持分面積、列冊管理建物棟數、列冊管理建物持分面積、停止列管土地筆數、停止列冊管理土地持分面積、停止列冊管理建物棟數、停止列冊管理建物持分面積、列冊管理期滿移請國有財產署標售土地筆數、列冊管理期滿移請國有財產署標售土地持分面積、列冊管理期滿移請國有財產署標售建物棟數、列冊管理期滿移請國有財產署標售建物持分面積、截至本年底列冊管理土地筆數、截至本年底列冊管理土地持分面積、截至本年底列冊管理建物棟數、截至本年底列冊管理建物持分面積
245,政府辦理行政罰鍰執行統計表,彰化縣溪湖地政事務所,彰化縣政府,溪湖地政事務所,,,12,76,總金額、已收繳金額、收繳率、總件數、已收繳件數、件數執行率、移送強制執行金額、移送強制執行收繳金額、移送強制執行件數、移送強制執行收繳件數、取得執行憑證金額、取得執行憑證件數、被移送人依法應優先繳交稅費
246,"政府因應印鑑證明停發,民眾申辦土地登記案件各項替代措施統計",彰化縣溪湖地政事務所,彰化縣政府,溪湖地政事務所,,,11,58,本半年設置件數、累計申請設置印鑑卡總數、本半年申辦登記總件數、本半年以印鑑證明申請登記總件數、地政士簽證、當事人親自申辦、法院或民間公證人公證或認證後委託 他人代辦、使用土地登記印鑑卡
247,地方政府地政人員人數異動,彰化縣溪湖地政事務所,彰化縣政府,溪湖地政事務所,,,11,67,現有人數總計、現有男性、現有女性、女性比率、現有課長以上人員總計、現有課長以上人員(男)、現有課長以上人員(女)、現有課長以上人員女性比率、現有編制其他人員總計、現有編制其他人員(男)、現有編制其他人員(女)、現有編制其他人員女性比率、約聘僱人員總計、約聘僱人員(男)、約聘僱人員(女)、約聘僱人員女性比率、測量助理總計、測量助理(男)、測量助理(女)、測量助理女性比率、異動人數總計、異動人數(男)、異動人數(女)、退休人數總計、退休人數(男)、退休人數(女)、離職編制員額總計、離職編制員額(男)、離職編制員額(女)、離職約聘僱人員總計、離職約聘僱人員(男)、離職約聘僱人員(女)、離職測量助理總計、離職測量助理(男)、離職測量助理(女)、商調總計、商調(男)、商調(女)、辭職總計、辭職(男)、辭職(女)、其他離職原因總計、其他離職原因(男)、其他離職原因(女)、商調地政機關總計、商調地政機關(男)、商調地政機關(女)、商調非地政機關總計、商調非地政機關(男)、商調非地政機關(女)
248,外國人地權登記管理,彰化縣溪湖地政事務所,彰化縣政府,溪湖地政事務所,,,31,90,登記類別、件數、土地筆數、土地面積、建物棟數、建物面積
249,測量案件,彰化縣溪湖地政事務所,彰化縣政府,溪湖地政事務所,,,39,117,鄉鎮市區、件數／筆(棟)／面積(張)、土地複丈及建物測量合計、土地複丈小計、土地分割、土地合併、土地鑑界、法院囑託土地複丈、其他土地複丈、建物測量小計、建物測量一般案件、建物門牌基地號勘查、法院囑託建物測量、地目變更、謄本合計、地籍圖、建物測量成果圖
250,非都市土地使用分區與編定筆數面積,彰化縣溪湖地政事務所,彰化縣政府,溪湖地政事務所,,,8,47,用地類別、總計筆數、總計面積、特定農業區筆數、特定農業區面積、一般農業區筆數、一般農業區面積、鄉村區筆數、鄉村區面積、工業區筆數、工業區面積、森林區筆數、森林區面積、山坡地保育區筆數、山坡地保育區面積、風景區筆數、風景區面積、河川區筆數、河川區面積、特定專用區筆數、特定專用區面積、國家公園區筆數、國家公園區面積
251,非都市土地使用分區與編定筆數面積(區數),彰化縣溪湖地政事務所,彰化縣政府,溪湖地政事務所,,,14,57,區數總計、特定農業區、一般農業區、鄉村區、工業區、森林區、山坡地保育區、風景區、河川區、特定專用區、國家公園區
252,非都市土地變更編定筆數面積,彰化縣溪湖地政事務所,彰化縣政府,溪湖地政事務所,,,8,35,使用地類別、總計筆數、總計面積、特定農業區筆數、特定農業區面積、一般農業區筆數、一般農業區面積、鄉村區筆數、鄉村區面積、工業區筆數、工業區面積、森林區筆數、森林區面積、山坡地保育區筆數、山坡地保育區面積、風景區筆數、風景區面積、河川區筆數、河川區面積、特定專用區筆數、特定專用區面積、國家公園區筆數、國家公園區面積
253,非都市土地使用變更編定筆數面積,彰化縣溪湖地政事務所,彰化縣政府,溪湖地政事務所,,,7,57,變更後編定、變更前筆數合計、變更前面積合計、變更前甲種建築用地筆數、變更前甲種建築用地面積、變更前乙種建築用地筆數、變更前乙種建築用地面積、變更前丙種建築用地筆數、變更前丙種建築用地面積、變更前丁種建築用地筆數、變更前丁種建築用地面積、變更前農牧用地筆數、變更前農牧用地面積、變更前林業用地筆數、變更前林業用地面積、變更前養殖用地筆數、變更前養殖用地面積、變更前鹽業用地筆數、變更前鹽業用地面積、變更前礦業用地筆數、變更前礦業用地面積、變更前窯業用地筆數、變更前窯業用地面積、變更前交通用地筆數、變更前交通用地面積、變更前水利用地筆數、變更前水利用地面積、變更前遊憩用地筆數、變更前遊憩用地面積、變更前古蹟保存用地筆數、變更前古蹟保存用地面積、變更前生態保護用地筆數、變更前生態保護用地面積、變更前國土保安用地筆數、變更前國土保安用地面積、變更前殯葬用地筆數、變更前殯葬用地面積、變更前特定目的事業用地筆數、變更前特定目的事業用地面積、變更前暫未編定用地筆數、變更前暫未編定用地面積、變更前其他用地筆數、變更前其他用地面積
254,實施平均地權重新規定地價申報地價情形,彰化縣溪湖地政事務所,彰化縣政府,溪湖地政事務所,,,31,81,鄉鎮市區、應申報地價總筆數、應申報地價總面積、應申報地價總戶數、已申報地價筆數、已申報地價面積、已申報地價戶數、未申報地價筆數、未申報地價面積、未申報地價戶數、低於公告地價80%申報者筆數、低於公告地價80%申報者面積、按公告地價80%申報者筆數、按公告地價80%申報者面積、申報地價超過公告地價80％未滿100％者筆數、申報地價超過公告地價80％未滿100％者面積、按公告地價100%申報者筆數、按公告地價100%申報者面積、申報地價超過公告地價100％未滿120％者筆數、申報地價超過公告地價100％未滿120％者面積、高於公告地價120%申報者筆數、高於公告地價120%申報者面積、申報者地價情形合計筆數、申報者地價情形合計面積
255,土地筆數面積公告土地現值,彰化縣溪湖地政事務所,彰化縣政府,溪湖地政事務所,,,55,94,筆數／面積／公告土地現值總額、總計、溪 湖 鎮、埔 心 鄉、埔 鹽 鄉
256,土地筆數面積公告地價,彰化縣溪湖地政事務所,彰化縣政府,溪湖地政事務所,,,55,86,筆數／面積／公告地價總額、總計、溪 湖 鎮、埔 心 鄉、埔 鹽 鄉
