編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位
250,臺中市政府都市發展局職員考試統計報表,臺中市政府都市發展局‧人事室,臺中市政府,都市發展局,人事室,,,,臺中市政府都市發展局職員考試統計報表
251,臺中市政府都市發展局職員年齡統計報表,臺中市政府都市發展局‧人事室,臺中市政府,都市發展局,人事室,,,,臺中市政府都市發展局職員年齡統計報表
252,臺中市政府都市發展局職員年資統計報表,臺中市政府都市發展局‧人事室,臺中市政府,都市發展局,人事室,,,,臺中市政府都市發展局職員年資統計報表
253,臺中市政府警察局路口監視器,臺中市警察局犯罪預防科,臺中市政府,警察局,犯罪預防科,,,,位置、攝影機組
254,臺中市政府警察局暨所屬各機關(含內、外勤單位)聯絡一覽表,臺中市政府警察局,臺中市政府,警察局,,,,,機關、電話
255,臺中市政府警察局106年上半年各分局規劃巡邏箱線區塊統計一覽表,臺中市政府警察局行政科,臺中市政府,警察局,行政科,,,,統計單位名稱、巡邏線數、巡邏箱數、巡邏區塊數
256,臺中市政府消防局105年度上半年物資捐贈及現金捐款芳名冊,臺中市政府消防局秘書室,臺中市政府,消防局,秘書室,,,,包含捐贈公司名稱/個人、捐贈項目、時價、捐贈用途及使用單位
257,臺中市政府服務勞工地圖,臺中市政府勞工局(綜合規劃科),臺中市政府,勞工局,綜合規劃科,,,,名稱、地區、地址、電話、網址
258,臺中市政府地方稅務局105年度開源節流作業績效報告表,臺中市政府地方稅務局,臺中市政府,地方稅務局,,,,,年度、稅目別、件數、金額
259,臺中市政府地方稅務局105年度臺中市查(核)定開徵數情形表,臺中市政府地方稅務局,臺中市政府,地方稅務局,,,,,年度、稅目別、件數、金額
260,臺中市政府地方稅務局105年度清理舊欠績效表,臺中市政府地方稅務局,臺中市政府,地方稅務局,,,,,年度、稅目別、件數、金額
261,臺中市政府地方稅務局105年度歲出預算表,臺中市政府地方稅務局,臺中市政府,地方稅務局,,,,,本年度預算數、上年度預算數、前年度決算數、本年度與上年度比較
262,臺中市政府地方稅務局105年厝邊服務要您好稅服務件數統計表,臺中市政府地方稅務局,臺中市政府,地方稅務局,,,,,服務項目、單位、件數
263,臺中市政府地方稅務局105年厝邊服務要您好稅服務件數分析報告,臺中市政府地方稅務局,臺中市政府,地方稅務局,,,,,厝邊服務要您好稅服務件數分析
264,臺中市政府地方稅務局105年全功能服務櫃台服務件數統計表,臺中市政府地方稅務局,臺中市政府,地方稅務局,,,,,分局名稱、月份、件數
265,臺中市政府地方稅務局105年1-6月臺中市地方稅繳納方式統計表,臺中市政府地方稅務局．稅務管理科,臺中市政府,地方稅務局,稅務管理科,,,,繳納方式、件數、金額
266,臺中市政府地方稅務局104年度開源節流作業績效報告表,臺中市政府地方稅務局,臺中市政府,地方稅務局,,,,,年度、金額
267,臺中市政府全球資訊中文網活動訊息,臺中市政府資訊中心,臺中市政府,資訊中心,,,,,欄位名稱(英文)/欄位型態/欄位名稱(中文)
268,臺中市政府全球資訊中文網機關訊息,臺中市政府資訊中心,臺中市政府,資訊中心,,,,,欄位名稱(英文)/欄位型態/欄位名稱(中文)
269,臺中市政府全球資訊中文網市政新聞,臺中市政府資訊中心,臺中市政府,資訊中心,,,,,欄位名稱(英文)/欄位型態/欄位名稱(中文)
270,臺中市政府105年度歲入預算執行情形,臺中市政府財政局,臺中市政府,財政局,,,,,科目本年度收入預算數本月收入上月收入本月底收入累計執行率百分比%
271,臺中市政府105年度施政計畫,臺中市政府研究發展考核委員會,臺中市政府,研究發展考核委員會,,,,,本府各局處
272,臺中市指定鑑定醫院清冊及窗口,臺中市政府衛生局,臺中市政府,衛生局,,,,,醫院名稱、一般鑑定窗口、居家鑑定窗口、聯絡電話、傳真號碼
273,臺中市房屋用途類別及用途細類別對照表,臺中市政府地方稅務局,臺中市政府,地方稅務局,,,,,分類/構造
274,臺中市房屋標準單價表,臺中市政府地方稅務局,臺中市政府,地方稅務局,,,,,構造/單價
275,臺中市廢食用油來源列管清冊,臺中市政府經濟發展局,臺中市政府,經濟發展局,,,,,市場名稱、攤號、販售物品、市場地址
276,臺中市年度建築物公共安全檢查稽查數量,臺中市政府都市發展局‧使用管理科,臺中市政府,都市發展局,使用管理科,,,,主管機關、行業類別
277,臺中市工業油脂流向申報廠商清冊,臺中市政府經濟發展局,臺中市政府,經濟發展局,,,,,"公司名稱,地址"
278,臺中市居家護理所名冊,臺中市政府衛生局,臺中市政府,衛生局,,,,,機構名稱、地址、負責人、機構電話
279,臺中市合法地政士開業名冊,臺中市政府地政局‧地價科,臺中市政府,地政局,地價科,,,,姓名，電話，開業證書字號，執照有效期限，事務所名稱，事務所地址。
280,臺中市各類房屋構造別代號暨折舊率對照表,臺中市政府地方稅務局,臺中市政府,地方稅務局,,,,,構造別/代號/折舊率
281,臺中市各區法律諮詢服務處服務時間、地點及聯絡電話,臺中市政府法制局‧採購申訴審議科,臺中市政府,法制局,採購申訴審議科,,,,單位名稱、電話、地址、星期一上午、星期一下午、星期二上午、星期二下午、星期三上午、星期三下午、星期四上午、星期四下午、星期五上午、星期五下午
282,臺中市南區低收入戶戶數及人數統計表,臺中市南區區公所,臺中市政府,臺中市南區區公所,,,,,行政區、性別、第一款、第二款、第三款、低收合計、中低收合計、總計、戶數、人數 
283,臺中市化工原料工廠,臺中市政府經濟發展局,臺中市政府,經濟發展局,,,,,臺中市化工原料工廠名稱、登記編號、廠址、負責人姓名、產業類別、產品名稱
284,臺中市勞工健檢指定醫療機構,臺中市政勞動檢查處,臺中市政府,臺中市政勞動檢查處,,,,,醫療機構名稱、醫療機構地址、聯絡電話
285,臺中市加氣站清冊,臺中市政府經濟發展局,臺中市政府,經濟發展局,,,,,"營業主體,站名,地址"
286,臺中市刑事案件分類發生數、破獲數及嫌疑犯人數,臺中市政府刑事警察大隊,臺中市政府,刑事警察大隊,,,,,刑事案件分類、發生數、破獲數及嫌疑犯人數
287,臺中市公有市場委託經營清冊,臺中,臺中市政府,,,,,,臺中市公有市場委託經營市場名稱、地址、承租人姓名、出租範圍、出租面積、租賃起日、租賃迄日
288,臺中市公告土地現值暨公告地價調整情形表,臺中市政府地政局 -地價科,臺中市政府,地政局 ,地價科,,,,行政區、106年公告土地現值調整情形、105年公告地價調整情形
289,臺中市105年至107年地價稅稅額計算公式,臺中市政府地方稅務局,臺中市政府,地方稅務局,,,,,"級距,課稅地價,稅率,累進差額,本年地價稅應納稅額"
290,臺中市105年度違反醫療廣告統計資料,臺中市政府衛生局,臺中市政府,衛生局,,,,,違反法規、裁罰件數、刊載方式、違規樣態
291,臺中市105年度1-12月役男徵兵檢查體位判等因素分析統計表,臺中市政府民政局兵員徵集科,臺中市政府,民政局,兵員徵集科,,,,臺中市105年度1-12月役男徵兵檢查體位判等因素分析統計表
292,臺中市105年1-12月役男申請複檢案件統計,臺中市政府民政局‧兵員徵集科,臺中市政府,民政局,兵員徵集科,,,,臺中市105年1-12月役男申請複檢案件統計
293,臺中市105年1-12月役男徵集人數統計表,臺中市政府民政局兵員徵集科,臺中市政府,民政局,兵員徵集科,,,,臺中市105年1-12月役男徵集人數統計表
294,臺中市105年1-12月役男徵兵檢查人數統計表,臺中市政府民政局‧兵員徵集科,臺中市政府,民政局,兵員徵集科,,,,臺中市105年1-12月役男徵兵檢查人數統計表
295,用車輛油料管理月報表,臺中市政府警察局,臺中市政府,警察局,,,,,車號、金額、油品
296,民眾常見問答點閱率統計表,臺中市政府研究發展考核委員會,臺中市政府,研究發展考核委員會,,,,,"問題摘要,提供單位,更新日期,點閱率"
297,圖書館書籍借閱量,臺中市立圖書館,臺中市政府,,,,,,館別、借閱人次、借閱冊數、辦證數
298,台中市105年1-12月役男徵兵檢查BMI值統計表,臺中市政府民政局‧兵員徵集科,臺中市政府,民政局,兵員徵集科,,,,台中市105年1-12月役男徵兵檢查BMI值統計表
299,台74線快速道路沿線大型違規廣告物拆除統計表,臺中市政府都市發展局廣告物管理科,臺中市政府,都市發展局,廣告物管理科,,,,拆除前後照片、地點，以及辦理狀況
300,106年違章工廠統計表(3月),臺中市政府都市發展局‧都市修復工程科,臺中市政府,都市發展局,都市修復工程科,,,,分區查報及拆除數
301,105年臺中市義消人數統計表,臺中市政府消防局,臺中市政府,消防局,,,,,105年臺中市義消人數統計表包含性別職稱年齡及總人數
302,105年臺中市本土登革熱病例數,臺中市政府衛生局,臺中市政府,衛生局,,,,,"編號,發病日,區別,里別,道路名稱,緯度座標,經度座標"
303,105年臺中市徵解地政規費,臺中市政府地政局‧地籍科,臺中市政府,地政局,地籍科,,,,"規費名稱,徵收數,解庫數"
304,105年臺中市已登記公私有土地筆數面積(按區別),臺中市政府地政局‧地籍科,臺中市政府,地政局,地籍科,,,,"公有,私有,公私共有土地筆數及面積"
305,105年臺中市土地建物登記管理,臺中市政府地政局‧地籍科,臺中市政府,地政局,地籍科,,,,"件數,土地筆數,土地面積,建物筆數,建物面積"
306,105年第1季臺中市地方稅案件提起行政救濟件數統計表,臺中市政府地方稅務局,臺中市政府,地方稅務局,,,,,復查、訴願、行政訴訟第一審、行政訴訟上訴審、各地方稅稅目
307,105年度臺中市房屋稅查定表,臺中市政府地方稅務局,臺中市政府,地方稅務局,,,,,各使用情形/本稅/戶數
308,105年度臺中市地方總預算附屬單位預算及綜計表,臺中市政府主計處第二科第一股,臺中市政府,主計處,第二科第一股,,,,臺中市附屬單位預算及綜計表各項表件
309,105年度臺中市地方總預算案附屬單位預算及綜計表(csv),臺中市政府主計處第二科,臺中市政府,主計處,第二科,,,,105年度臺中市地方總預算案附屬單位預算及綜計表各項表件(csv)
310,105年度對議員所提地方建設建議事項處理明細表,臺中市政府主計處第一科,臺中市政府,主計處,第一科,,,,105年度對議員所提地方建設建議事項處理明細表
311,105年度公務統計報表,臺中市政府人事處．秘書室資訊股,臺中市政府,人事處,秘書室資訊股,,,,105年度公務統計報表
312,105年度住宅補貼辦理情形表(臺中市政府),臺中市政府都市發展局,臺中市政府,都市發展局,,,,,申請戶數、核准戶數
313,105年1999進線統計表,臺中市政府研究發展考核委員會,臺中市政府,研究發展考核委員會,,,,,"日期,進線總電話量,客服人員應答數,電話外撥數,電話處理總數,服務水準(%),平均通話時間"
314,105年1-12月水質檢驗結果報告,臺中市政府衛生局,臺中市政府,衛生局,,,,,"檢驗編號,收樣日期,場所名稱,區域選項,檢驗結果"
315,104年度臺中市道路交通音量監測不合格情形,警察局,臺中市政府,警察局,,,,,道路交通音量監測不合格情形
316,臺中市政府警察局鄰里戶數及人數按行政區及轄區分,臺中市政府警察局資訊室,臺中市政府,警察局,資訊室,,,,轄區別、區域別、區數、里數、鄰數、戶數、人數
317,臺中市政府警察局5歲年齡人數按行政區及轄區分,臺中市政府警察局資訊室,臺中市政府,警察局,資訊室,,,,轄區別、區域別、性別、年齡別
318,臺中市失蹤人口,民政局,臺中市政府,民政局,,,,,臺中市失蹤人口
319,衛生局啟動火鍋季蔬菜肉片文蛤抽驗  檢驗結果3件農藥殘留超標,臺中市政府衛生局,臺中市政府,衛生局,,,,,"類別,序號,樣品名稱,抽驗廠商名稱,廠商地址,檢驗項目,檢驗結果ppm,標準值ppm,處辦情形"
320,臺中市政府104年12月18日公開標售市有房地開標結果清冊,臺中市政府財政局,臺中市政府,財政局,,,,,無
321,臺中市公共自行車(iBike)租借站&即時車位資料,臺中市政府交通局,臺中市政府,交通局,,,,,"站點代號,場站名稱(中文),場站總停車格,場站目前車輛數量,場站區域(中文),資料更新時間,緯度,經度,地址(中文),場站區域(英文),場站名稱(英文),地址(英文),空位數量,全站禁用狀態"
322,臺中市港區藝術中心藏品資料表,臺中市港區藝術中心,臺中市政府,,,,,,臺中市港區藝術中心藏品資料表之編號、類別、作品尺寸、作品名稱、作者
323,臺中市甲級廢棄物清除處理機構名單,臺中市政府環境保護局‧廢棄物管理科廢棄物管理股,臺中市政府,環境保護局,廢棄物管理科廢棄物管理股,,,,類別、機構管編、機構名稱、機構電話、有效期限、廢棄物代碼、廢棄物名稱
324,臺中市旅遊服務中心旅客諮詢人數統計表,臺中市政府觀光旅遊局,臺中市政府,觀光旅遊局,,,,,臺中車站旅遊服務中心、臺中航空站旅遊服務中心、臺中市石岡旅客服務中心、高鐵臺中站旅遊服務中心
325,臺中市乙級廢棄物清除處理機構名單,臺中市政府環境保護局‧廢棄物管理科廢棄物管理股,臺中市政府,環境保護局,廢棄物管理科廢棄物管理股,,,,類別、機構管編、機構名稱、機構電話、有效期限、廢棄物代碼、廢棄物名稱
326,臺中市主要觀光遊憩區遊客人次月報表,臺中市政府觀光旅遊局,臺中市政府,觀光旅遊局,,,,,臺中市主要觀光遊憩區遊客人次月報表
327,臺中市丙級廢棄物清除機構名單,臺中市政府環境保護局‧廢棄物管理科廢棄物管理股,臺中市政府,環境保護局,廢棄物管理科廢棄物管理股,,,,類別、機構管編、機構名稱、機構電話、有效期限、廢棄物代碼、廢棄物名稱
328,衛生局抽驗轄內投幣式加水站水質 檢驗結果出爐,臺中市政府衛生局,臺中市政府,衛生局,,,,,"類別,序號,樣品名稱,抽驗廠商名稱,廠商地址,檢驗項目,檢驗結果,標準,處辦情形"
329,臺中市104年10-12月份夜市、傳統市場、攤販、學校及餐飲業高風險食材或原物料抽驗結果,臺中市政府衛生局,臺中市政府,衛生局,,,,,"序號,抽驗販售業者名稱,地址,樣品名稱,檢驗項目,檢驗結果"
330,臺中市東勢客家文化園區場地租借使用規則及收費標準,臺中市政府客家事務委員會,臺中市政府,客家事務委員會,,,,,臺中市東勢客家文化園區場地租借使用規則及收費標準包括:園區場地租借使用規則、收費標準
331,臺中市固定污染源空氣污染物連續自動監測設施(CEMS)監測數據資料_即時監測數據,臺中市政府環境保護局,臺中市政府,環境保護局,,,,,"管制編號,公私場所名稱,排放管道編號,監測項目,監測時間,監測數據數值,狀態碼,日期"
332,臺中市固定污染源空氣污染物連續自動監測設施(CEMS)監測數據資料_列管工廠,臺中市政府環境保護局,臺中市政府,環境保護局,,,,,"管制編號,公私場所名稱"
333,104臺中市旅行社及旅館家數統計,觀光旅遊局,臺中市政府,觀光旅遊局,,,,,臺中市旅行社及旅館家數統計
334,104年臺中市高級中等學校學生異動表-實用技能學程,教育局,臺中市政府,教育局,,,,,臺中市高級中等學校學生異動表-實用技能學程
335,104年臺中市非都市土地使用分區改劃,地政局,臺中市政府,地政局,,,,,臺中市非都市土地使用分區改劃
336,104年臺中市電影片映演業查察統計,文化局,臺中市政府,文化局,,,,,臺中市電影片映演業查察統計
337,104年臺中市遭受災害救助情形,社會局,臺中市政府,社會局,,,,,臺中市遭受災害救助情形
338,104年臺中市違章建築拆除案件,都市發展局,臺中市政府,都市發展局,,,,,違章建築拆除案件類別
339,104年臺中市違反兒童及少年福利與權益保障法執行概況,社會局,臺中市政府,社會局,,,,,臺中市違反兒童及少年福利與權益保障法執行概況
340,104年臺中市違反兒童及少年福利與權益保障法執行概況,社會局,臺中市政府,社會局,,,,,臺中市違反兒童及少年福利與權益保障法執行概況
341,104年臺中市辦理社會救助醫療及看護補助概況,社會局,臺中市政府,社會局,,,,,臺中市辦理社會救助醫療及看護補助概況
342,104年臺中市辦理急難救助概況,社會局,臺中市政府,社會局,,,,,臺中市辦理急難救助概況
343,104年臺中市身心障礙者致殘成因,社會局,臺中市政府,社會局,,,,,臺中市身心障礙者致殘成因
344,104年臺中市身心障礙福利服務機構概況,社會局,臺中市政府,社會局,,,,,序號、機構名稱、地址、電話、屬性、類別、立案日期、核定安置人數、服務對象、服務項目
345,104年臺中市身心障礙生活補助,社會局,臺中市政府,社會局,,,,,臺中市身心障礙生活補助
346,104年臺中市職業訓練人數概況,民政局,臺中市政府,民政局,,,,,臺中市職業訓練人數概況
347,104年臺中市社會救助通報處理情形,社會局,臺中市政府,社會局,,,,,臺中市社會救助通報處理情形
348,104年臺中市現有警力配置,臺中市警察局,臺中市政府,臺中市警察局,,,,,臺中市現有警力配置
349,104年臺中市火災次數分類及時間,消防局,臺中市政府,消防局,,,,,臺中市火災次數分類及時間
350,104年臺中市漁業從業人數,農業局,臺中市政府,農業局,,,,,臺中市漁業從業人數
351,104年臺中市消防緊急救護急救處置,消防局,臺中市政府,消防局,,,,,臺中市消防緊急救護急救處置
352,104年臺中市有效求職者未能推介就業之原因－按職業分,勞工局,臺中市政府,勞工局,,,,,臺中市有效求職者未能推介就業之原因－按職業分
353,104年臺中市弱勢兒童及少年扶助概況,社會局,臺中市政府,社會局,,,,,臺中市弱勢兒童及少年扶助概況
354,104年臺中市平均每戶家庭消費支出,臺中市政府主計處第四科,臺中市政府,主計處,第四科,,,,臺中市平均每戶家庭消費支出
355,104年臺中市就業服務之求職、求才及推介就業人數－按職業分,民政局,臺中市政府,民政局,,,,,臺中市就業服務之求職、求才及推介就業人數－按職業分
356,104年臺中市就業服務之求職、求才及推介就業人數－按教育程度分,民政局,臺中市政府,民政局,,,,,臺中市就業服務之求職、求才及推介就業人數－按教育程度分
357,104年臺中市就業服務之求職、求才及推介就業人數－按年齡分,民政局,臺中市政府,民政局,,,,,臺中市就業服務之求職、求才及推介就業人數－按年齡分
358,104年臺中市婦女福利服務,社會局,臺中市政府,社會局,,,,,臺中市婦女福利服務
359,104年臺中市基層農會農民健康保險及老年農民福利津貼統計,社會局,臺中市政府,社會局,,,,,臺中市基層農會農民健康保險及老年農民福利津貼統計
360,104年臺中市國小補校學生年齡別統計,民政局,臺中市政府,民政局,,,,,臺中市國小補校學生年齡別統計
361,104年臺中市國中補校學生年齡別統計,民政局,臺中市政府,民政局,,,,,臺中市國中補校學生年齡別統計
362,104年臺中市各區 現住原住民戶口數按戶別及性別分,民政局,臺中市政府,民政局,,,,,臺中市各區 現住原住民戶口數按戶別及性別分
363,104年臺中市各區 現住人口數按性別及原住民身分,民政局,臺中市政府,民政局,,,,,臺中市各區 現住人口數按性別及原住民身分
364,104年臺中市各區 現住人口數按性別、年齡及婚姻狀況分,民政局,臺中市政府,民政局,,,,,臺中市各區 現住人口數按性別、年齡及婚姻狀況分
365,104年臺中市各區 戶數、人口數按戶別及性別分,民政局,臺中市政府,民政局,,,,,臺中市各區 戶數、人口數按戶別及性別分
366,104年臺中市各區 嬰兒出生數按生父母教育程度及生母生育胎次分(按發生日期),民政局,臺中市政府,民政局,,,,,臺中市各區 嬰兒出生數按生父母教育程度及生母生育胎次分(按發生日期)
367,104年臺中市兒童及少年福利機構及服務概況,社會局,臺中市政府,社會局,,,,,臺中市兒童及少年福利機構及服務概況
368,104年臺中市兒童及少年福利服務,社會局,臺中市政府,社會局,,,,,臺中市兒童及少年福利服務
369,104年臺中市兒童及少年家庭寄養概況,社會局,臺中市政府,社會局,,,,,臺中市兒童及少年家庭寄養概況
370,104年臺中市低收入戶輔導就業服務,社會局,臺中市政府,社會局,,,,,臺中市低收入戶輔導就業服務
371,104年臺中市低收入戶生活扶助,社會局,臺中市政府,社會局,,,,,臺中市低收入戶生活扶助
372,104年臺中市低收入戶特殊項目救助及服務,社會局,臺中市政府,社會局,,,,,臺中市低收入戶特殊項目救助及服務
373,104年臺中市低收入戶數及人數按身分別分,社會局,臺中市政府,社會局,,,,,臺中市低收入戶數及人數按身分別分
374,104年臺中市低收入戶數及人數按款別及年齡別分,社會局,臺中市政府,社會局,,,,,臺中市低收入戶數及人數按款別及年齡別分
375,104年臺中市低收入戶及節日慰問概況,社會局,臺中市政府,社會局,,,,,臺中市低收入戶及節日慰問概況
376,104年臺中市休閒農業統計,農業局,臺中市政府,農業局,,,,,臺中市休閒農業統計
377,104年臺中市中低收入戶輔導就業服務,社會局,臺中市政府,社會局,,,,,臺中市中低收入戶輔導就業服務
378,104年臺中市中低收入戶特殊項目救助及服務,社會局,臺中市政府,社會局,,,,,臺中市中低收入戶特殊項目救助及服務
379,104年臺中市中低收入戶數及人數按身分別分,社會局,臺中市政府,社會局,,,,,臺中市中低收入戶數及人數按身分別分
380,104年臺中市中低收入戶數及人數按年齡別分,社會局,臺中市政府,社會局,,,,,臺中市中低收入戶數及人數按年齡別分
381,104年每年臺中市特殊學校學生年齡別統計,教育局,臺中市政府,教育局,,,,,每年臺中市特殊學校學生年齡別統計
382,104年1-12月水質檢驗結果報告,臺中市政府衛生局,臺中市政府,衛生局,,,,,"檢驗編號,收樣日期,場所名稱,區域選項,檢驗結果"
383,臺中市電動汽/機車充電站相關資訊,臺中市政府環境保護局,臺中市政府,環境保護局,,,,,項次、類型、地點、站數、開放時間、地址
384,臺中市機車排氣檢驗站名冊,臺中市政府環境保護局,臺中市政府,環境保護局,,,,,序號、站號、站名、	地址、電話、廠牌
385,105年度臺中市地方總預算案,臺中市政府主計處第一科,臺中市政府,主計處,第一科,,,,105年度臺中市地方總預算案相關表件
386,臺中市替代役役男家屬106年2月安家費暨三節生活扶助金統計表,臺中市政府民政局,臺中市政府,民政局,,,,,臺中市替代役役男家屬106年2月安家費暨三節生活扶助金統計表
387,臺中市政府替代役役男家屬105年第4季各項扶(慰)助經費統計表,臺中市政府民政局,臺中市政府,民政局,,,,,臺中市政府替代役役男家屬105年第4季各項扶(慰)助經費統計表
388,臺中市政府常備兵役役男家屬105年第4季各項扶(慰)助經費統計表,臺中市政府民政局,臺中市政府,民政局,,,,,臺中市政府常備兵役役男家屬105年第4季各項扶(慰)助經費統計表
389,臺中市常備兵役役男家屬106年2月安家費暨三節生活扶助金統計表,臺中市政府民政局,臺中市政府,民政局,,,,,臺中市常備兵役役男家屬106年2月安家費暨三節生活扶助金統計表
390,臺中市合格病媒防治業者資訊,臺中市政府環境保護局,臺中市政府,環境保護局,,,,,提供本市各行政區合格病媒防治業者資訊，俾利市民朋友於需要時，聯繫參考使用。
391,104年7月盛裝飲用水抽驗結果,臺中市政府衛生局,臺中市政府,衛生局,,,,,類別、序號、樣品名稱、抽驗廠商名稱、廠商地址、檢驗項目、檢驗結果、標準、處辦情形
392,臺中市餘樂園廚餘堆肥廠資料,臺中市政府環境保護局,臺中市政府,環境保護局,,,,,名稱 地址
393,臺中市衛生掩埋場及地下水監測井資料,臺中市政府環境保護局,臺中市政府,環境保護局,,,,,名稱、場址、面積、使用現況、監測井口數、監測頻率
394,臺中市水肥廠資料,臺中市政府環境保護局,臺中市政府,環境保護局,,,,,名稱 地址
395,104年8-10月份夜市、傳統市場、攤販處之高風險食材或原物料抽驗結果,臺中市政府衛生局,臺中市政府,衛生局,,,,,序號、抽驗販售業者名稱、地址、樣品名稱、檢驗項目、檢驗結果
396,臺中市政府衛生局公布抽驗生鮮超市.魚市場之吻仔魚 檢驗結果符合規定,臺中市政府衛生局,臺中市政府,衛生局,,,,,類別、序號、樣品名稱、抽驗廠商名稱、廠商地址、檢驗項目、檢驗結果、處辦情形
397,臺中市85年次徵兵及齡男子兵籍調查統計表,臺中市政府民政局‧兵員徵集科,臺中市政府,民政局,兵員徵集科,,,,臺中市85年次徵兵及齡男子兵籍調查統計表
398,臺中市104年4月替代役申請人數統計表										,臺中市政府民政局‧兵員徵集科,臺中市政府,民政局,兵員徵集科,,,,臺中市104年4月替代役申請人數統計表										
399,臺中市104年10-12月徵集人數統計表,臺中市政府民政局‧兵員徵集科,臺中市政府,民政局,兵員徵集科,,,,臺中市104年10-12月徵集人數統計表
400,臺中市104年10-12月役男申請複檢案件統計表,臺中市政府民政局‧兵員徵集科,臺中市政府,民政局,兵員徵集科,,,,臺中市104年10-12月役男申請複檢案件統計表
401,臺中市104年10-12月役男徵兵檢查人數統計表,臺中市政府民政局‧兵員徵集科,臺中市政府,民政局,兵員徵集科,,,,臺中市104年10-12月役男徵兵檢查人數統計表
402,臺中市103-105年度妨害兵役案件統計表,臺中市政府民政局‧兵員徵集科,臺中市政府,民政局,兵員徵集科,,,,臺中市103-105年度妨害兵役案件統計表
403,臺中市百年人瑞人口數,臺中市政府民政局‧戶政科第二股,臺中市政府,民政局,戶政科第二股,,,,「區域別」、「性別」
404,臺中市區段徵收成果,臺中市政府地政局‧區段徵收科第一股,臺中市政府,地政局,區段徵收科第一股,,,,地區名稱、辦理完成期間、辦理面積、累計已處分筆數、面積、金額、尚未處分筆數、面積、累計開發費用、盈餘、撥充實施平均地權基金金額
405,臺中市公車月運量,臺中市政府交通局,臺中市政府,交通局,,,,,"民國年月,公車月運量"
406,臺中市藝文工作室,臺中市政府文化局．視覺藝術科,臺中市政府,文化局,視覺藝術科,,,,臺中市藝文工作室名單
407,臺中市藝文名人,臺中市政府文化局．視覺藝術科,臺中市政府,文化局,視覺藝術科,,,,臺中市藝文名人名單
408,臺中市違反勞動基準法事業單位及事業主公布總表,臺中市政府勞工局(勞動基準科),臺中市政府,勞工局,勞動基準科,,,,事業單位名稱、違反法令條款、違反法規內容、處分書文號、處分日期、備註
409,臺中市計程車招呼站設置地點,臺中市政府交通局,臺中市政府,交通局,,,,,"行政區,設置地點,格位數,位置座標,備註"
410,臺中市衛生局11月抽驗冬至湯圓食材檢驗結果出爐,臺中市政府衛生局,臺中市政府,衛生局,,,,,"類別,序號,樣品名稱,抽驗廠商名稱,抽驗廠商地址,檢驗結果,標準,處辦情形"
411,臺中市河川及海域水體測站分佈圖,臺中市環境保護局,臺中市政府,臺中市環境保護局,,,,,臺中市河川及海域水體測站分佈圖
412,105年度綠色餐廳獲獎名單103家,臺中市政府環境保護局(廢棄物管理科),臺中市政府,環境保護局,廢棄物管理科,,,,序號、餐廳名稱、營業資訊、餐廳簡介、優惠內容、優惠時間
413,104年度藥物及化粧品廣告審查件數11月案件統計表,臺中市政府衛生局,臺中市政府,衛生局,,,,,新案、展延、退件、申覆、小計
414,臺中市正在辦理中自辦市地重劃地區統計表,臺中市政府地政局‧重劃科第一股,臺中市政府,地政局,重劃科第一股,,,,"鄉鎮市區別,重劃區名稱,總面積,提供建築用地面積,取得公共設施用地面積,節省政府建設費用,重劃負擔比率(％)"
415,臺中市正在辦理中公辦市地重劃地區統計表,臺中市政府地政局‧重劃科第一股,臺中市政府,地政局,重劃科第一股,,,,重劃區名稱、總面積、提供建築用地面積、取得公共設施用地面積、節省政府建設費用、重劃負擔比率(％)
416,臺中市公辦市地重劃成果財務狀況表,臺中市政府地政局‧重劃科第一股,臺中市政府,地政局,重劃科第一股,,,,"重劃區期別及名稱別,辦理完成時間,總面積(公頃),結算與否,財務狀況,撥充平均地權基金金額"
417,臺中市藝術亮點,臺中市政府文化局‧文化資源科,臺中市政府,文化局,文化資源科,,,,臺中市藝術亮點地點介紹(類別、名稱、地點、電話、網址、開放時間)
418,臺中市精神醫療資源,臺中市政府衛生局,臺中市政府,衛生局,,,,,機構名稱、聯絡電話、傳真電話、聯絡地址、精障身心障礙鑑定、開辦項目
419,臺中市毒品防制資源表,臺中市政府衛生局,臺中市政府,衛生局,,,,,"指定藥癮戒治機構,美沙冬替代治療執行機構,提供丁基原啡因替代治療服務,聯絡電話,地址"
420,臺中市心理衛生相關資源,臺中市政府衛生局,臺中市政府,衛生局,,,,,機構名稱、電話、地址
421,臺中市政府就業服務據點,臺中市政府勞工局(就業服務處),臺中市政府,勞工局,就業服務處,,,,名稱、地址、電話、傳真、服務區域
422,臺中市政府許可仲介本國人在國內工作之私立就業服務機構暨分支機構名冊,臺中市政府勞工局(就業安全科),臺中市政府,勞工局,就業安全科,,,,縣市別、許可證字號、機構名稱、機構地址、機構、電話、負責人姓名、機構性質、首次發給執照日期、許可證有效期限、經營業務項目、資本額、員工人數、專業人員姓名、專業人員證照字號
423,臺中市政府最新債務訊息,臺中市政府財政局‧財務管理科第三股,臺中市政府,財政局,財務管理科第三股,,,,截止年月單位:元1年以上債務未償餘額短期債務未償餘額平均每人負擔債務自償性債務未償餘(含非營業特種基金）
