編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位
142,臺南市核准身障福利團體設置舊衣回收箱,環境保護局,台南市政府,環境保護局,,1,110,3166,申請協會、機構地址	聯絡人、連絡電話、區域、申請位置、核定編號、核定字號、核准設置期間
143,身心障礙者職業訓練招生簡章,勞工局,台南市政府,勞工局,,1,1,463,
144,臺南市政府社會局委託民間辦理身心障礙者生活重建服務,社會局,台南市政府,社會局,,1,1,93,服務區域	服務對象	服務時間	服務內容	辦理單位資訊 
145,臺南市政府社會局105年度臨時及短期照顧服務,社會局,台南市政府,社會局,,1,1,140,在宅式、社區式、機構式  
146,臺南市政府社會局辦理身心障礙者營養餐飲服務,社會局,台南市政府,社會局,,1,0,107,單位	傳真	送餐區域	送餐日期	單位地址 
147,臺南市災害警戒,水利局,台南市政府,水利局,,1,31,316,淹水、降雨、河川高水位、水庫洩洪、土石流等警戒資訊
148,臺南市廢棄物清除處理機構,環境保護局,台南市政府,環境保護局,,1,50,954,"類別,機構管編,機構名稱,級別,機構電話,傳真電話,機構地址,場廠地址,發證日期,有效期限,許可證字號"
149,臺南市廢食用油清除機構基本資料,環境保護局,台南市政府,環境保護局,,1,10,386,類別、機構管編、機構名稱、級別、機構電話、傳真電話、機構地址、場廠地址、縣市別、發證日期、有效期限、許可證字號、廢棄物代碼、廢棄物名稱、版本、流程狀態
150,臺南市事業廢棄物再利用者登記資料,環境保護局,台南市政府,環境保護局,,1,13,713,縣市別、申請序號、申報機構管編、申請機構、場(廠)地址、目的事業主管機關、公告再利用、清理計畫書核淮字號、個案再利用許可、通案再利用許可、試驗計畫再利用許可、檢核進度、檢核通過日期、檢核起始日期、檢核到期日期、再利用廢棄物代碼、再利用廢棄物名稱、廢棄物來源、再利用用途、最大再用利量、許可量(契約備查量)、主要產品種類、國家標準認證、符合管制規定之說明
151,臺南市政府財政稅務局公文處理成績月報表,財政稅務局,台南市政府,財政稅務局,,2,11,580,[年月]、[本月新收來文件數]、[截至上月未結件數]、[本月創發件數]、[前三項合計]、[一般案件已結件數]、[一般案件平均速度(天)]、[存查件數]、[特殊案件已結件數]、[特殊案件平均速度(天)]、[一般案件未結件數]、[受會案件]、[特殊案件未結件數]
152,市管抽水站與水門圖資,水利局,台南市政府,水利局,,3,77,728,「項次」、「區公所」、「抽水站」、「排水出口」、「總抽水量」、「揚程 」、「抽水量*組量」、「完工日期」、「外水」、「內水」、「抽水站電話」、「地址」 
153,年度溺水地點水域統計,消防局,台南市政府,消防局,,4,31,849,"發生時間,溺水地點,溺水原因,溺水人數"
154,早期農地重劃區農水路更新改善工程辦理地區工程進度,地政局,台南市政府,地政局,,1,6,152,105年早期農地重劃區農水路更新改善工程辦理地區工程進度1060117
155,教育公告,教育局,台南市政府,教育局,,1,30,538,「BulletinID」(公告編號)、 「BulletinSubject」(公告主題)、「HitNum」(閱讀數)、「Office」(公告單位)、「SchCode」(學校編號)、「SchName」(校名)、「URL」(網址)
156,教育局網站,教育局,台南市政府,教育局,,1,30,662,教育局網站JSON
157,臺南市高齡友善藥局名單,衛生局,台南市政府,衛生局,,1,15,992,「藥局名稱」、「地址」、「電話」、「緯度」、「經度」
158,國小新生報到人數,教育局,台南市政府,教育局,,1,30,737,「num1」(基準日學區分發人次)、「num2」(實際報到人數)、「num3」(外來新增人數)、「school」(學校)
159,國小各校人數與折抵數查詢,教育局,台南市政府,教育局,,1,41,956,國小各校人數與折抵數查詢JSON
160,報案電話量統計表,消防局,台南市政府,消防局,,5,32,412,100-103年各項類別有效電話量統計表
161,每月臺南市消防緊急救護服務統計,消防局,台南市政府,消防局,,20,48,510,"區域別,救護出勤次數合計,送醫次數,未運送次數,急救送醫人次合計"
162,台南市政府就業資訊,勞工局,台南市政府,勞工局,,261,160,2758,「工作區域」、「求才廠商」、「地址」、「職稱」、「缺額」、「教育程度」、「工作時間」、「工作內容」、「聯絡人」、「電話」
163,就業服務據點,勞工局,台南市政府,勞工局,,1,1,475,站名	郵遞區號	機構縣市	機構區域	機構地址	緯度	經度	電話	傳真	開放日	開放時段	開放時間	簡介	備註 
164,申請救護服務證明,消防局,台南市政府,消防局,,1,0,199,申請救護服務證明
165,臺南市政府工程採購公告資料,研究發展考核委員會,台南市政府,研究發展考核委員會,,1,18,346,"採購名稱""SUBJECT"",公告日期""PUBLISHDATE"",採購內容""PUR_CONTENT"",採購類別""TYPE"""
166,臺南市腸病毒重症病例數統計,衛生局,台南市政府,衛生局,,1,9,368,日期、行政區域、區別、里別、Latitude(緯度)、Longitude(經度)
167,臺南市環境教育設施場所名單,環境保護局,台南市政府,環境保護局,,3,36,908,環境教育設施場所名稱、電話、地址
168,線上申辦整合系統申辦項目點擊數量,研究發展考核委員會,台南市政府,研究發展考核委員會,,1,1,21,「機關名稱」、「單位名稱」、「案件名稱」、「點擊數量」
169,線上申辦整合系統申辦項目清單,研究發展考核委員會,台南市政府,研究發展考核委員會,,1,1,24,「機關名稱」、「單位名稱」、「案件名稱」
170,經紀業設立備查數量統計表,地政局,台南市政府,地政局,,28,6,466,經紀業設立備查數量統計
171,展覽場地資訊,文化局,台南市政府,文化局,,1,16,437,廳館名稱、地址、電話、開館時間
172,食品工廠廠商清冊,經濟發展局,台南市政府,經濟發展局,,0,0,210,
173,臺南市各區農會通訊資料,農業局,台南市政府,農業局,,1,11,73,農會名稱、電話、郵遞區號、通訊地址 
174,水利設施圖資,水利局,台南市政府,水利局,,13,79,382,提供本市轄內滯洪池圖資，供民眾參考下載使用，如有錯誤依現況資料為主(更新版本：104年版本)。
175,臺南市農地重劃區歷年農村社區抵費地已標售清冊,地政局,台南市政府,地政局,,1,7,253,臺南市農地重劃區歷年農村社區抵費地已標售清冊
176,臺南市歷年農地重劃區抵費地已標售清冊,地政局,台南市政府,地政局,,1,2,298,歷年農地重劃區抵費地已標售清冊1060913
177,臺南市殯葬禮儀業者名冊,民政局,台南市政府,民政局,,1,8,368,編號 	所在區	公司(商號)名稱	統一編號	負責人姓名	營業處所地址	電話 
178,臺南市政府地方總決算-歲入歲出簡明比較分析表(審定後),主計處,台南市政府,主計處,,1,2,66,中華民國103年度-臺南市政府地方總決算-歲入歲出簡明比較分析表、單位：新臺幣元
179,臺南市政府地方總決算-歲入歲出及餘絀簡明分析表,主計處,台南市政府,主計處,,1,2,124,中華民國103年度-臺南市政府地方總決算-歲入歲出及餘絀簡明分析表、單位：新臺幣元
180,臺南市政府地方總決算-收支簡明比較分析表,主計處,台南市政府,主計處,,1,0,78,中華民國103年度-臺南市政府地方總決算-收支簡明比較分析表、單位：新臺幣元
181,臺南市政府地方總決算-歲入來源別決算總表,主計處,台南市政府,主計處,,1,2,73,中華民國103年度-臺南市政府地方總決算-歲入來源別決算總表、單位:新臺幣元
182,臺南市政府地方總決算-歲入來源別決算比較總表,主計處,台南市政府,主計處,,1,2,67,中華民國103年度-臺南市政府地方總決算-歲入來源別決算比較總表、單位:新臺幣元
183,臺南市政府地方總決算-歲出政事別決算總表,主計處,台南市政府,主計處,,1,2,64,中華民國103年度-臺南市政府地方總決算-歲出政事別決算總表、單位:新臺幣元
184,臺南市政府地方總決算-歲出政事別決算比較總表,主計處,台南市政府,主計處,,1,2,67,中華民國103年度-臺南市政府地方總決算-歲出政事別決算比較總表、單位:新臺幣元
185,臺南市政府地方總決算-歲出機關別決算比較總表,主計處,台南市政府,主計處,,1,1,75,中華民國103年度-臺南市政府地方總決算-歲出機關別決算比較總表、單位:新臺幣元
186,臺南市政府地方總決算-平衡表,主計處,台南市政府,主計處,,1,4,177,中華民國103年-臺南市政府地方總決算-平衡表、單位:新臺幣元
187,臺南市政府消防局各單位地址名冊,消防局,台南市政府,消防局,,1,28,984,「單位」、「地址」、「電話」 
188,滅火器藥劑更換及填充作業規定,消防局,台南市政府,消防局,,1,2,214,滅火器藥劑更換及填充作業規定
189,火災調查資料,消防局,台南市政府,消防局,,90,31,478,"區域別,死亡人數(男),死亡人數(女),受傷人數(男),受傷人數(女),死傷人數合計,自殺,火焰灼燒,有害氣體,跳樓,外物擊中,倒塌物壓到,死傷原因之其他,不明因素,被毀損房間數,被毀損車輛數合計,大型車,小型車,特種車,機車,被毀損車之其他,財物損失情形合計(千元),房屋(千元),財、物(千元),保險戶數,保險金額(千元)"
190,防火管理,消防局,台南市政府,消防局,,1,0,184,防火管理
191,防火宣導,消防局,台南市政府,消防局,,1,1,274,防火宣導
192,消防安檢專區,消防局,台南市政府,消防局,,1,1,321,消防安檢專區
193,消防水源資料,消防局,台南市政府,消防局,,18,6,355,"區域別,地上式消防栓數,地下式消防栓數,蓄水池數,游泳池數,深水井數,其他"
194,爆竹煙火管理,消防局,台南市政府,消防局,,1,3,270,爆竹煙火管理
195,臺南市所轄管各漁港,農業局,台南市政府,農業局,,1,5,738,漁港名稱、漁港類別、漁會別、主管機關、建港沿革 
196,臺南市各漁港最大設籍停泊漁船筏艘數,農業局,台南市政府,農業局,,2,22,999,漁港名稱、最大設籍停泊漁船筏艘數、船筏設籍艘數、CTY(無動力漁筏)數量、CTR(動力漁筏)數量、CTX(無動力舢舨)數量、CTS(動力舢舨)數量、CT0(漁船噸數為5噸以下)數量、CT1(漁船噸數為5噸以上未滿10噸)數量、CT2(漁船噸數為10噸以上未滿20噸)數量、CT3(漁船噸數為 20噸以上未滿50噸)數量、CT4(漁船噸數為50噸以上未滿100噸)數量、CT5(漁船噸數為100噸以上未滿200噸)數量 
197,防焰物品,消防局,台南市政府,消防局,,1,0,187,防焰物品
198,臺南市農地重劃土地標售資料表,地政局,台南市政府,地政局,,1,12,602,「地段」、「地號」、「面積」、「標售底價」、「標售總底價」、「得標單價」、「得標總價」、「開標日期」
199,臺南市賞花地圖,觀光旅遊局,台南市政府,觀光旅遊局,,1,2,39,"花種,行政區,緯度,經度,地點簡述 "
200,食安抽驗-104年飼料抽驗清冊,農業局,台南市政府,農業局,,1,6,175,項目、分類、抽驗件數、合格件數、不合格件數、處分件數
201,食品安全專區,臺南市政府,台南市政府,臺南市政府,,15,20,719,連結衛生局「食品工廠稽查概況」資料集
202,臺南市外國人地權登記管理統計表,地政局,台南市政府,地政局,,30,11,572,臺南市外國人地權買賣移轉情形
203,臺南市公有免費停車場,交通局,台南市政府,交通局,,3,70,964,停車場型態、停車場代碼、停車場名稱、停車場地址、即時車位、大型車(一般)、小型車(一般)、小型車(身障)、小型車(婦幼)、小型車(綠能)、機車(一般)、機車(身障)、收費時間、收費費率、經緯度
204,臺南市友善餐廳名冊,社會局,台南市政府,社會局,,1,6,44,名稱.電話.縣市.地區.地址.緯度
205,歷年農地重劃成果統計,地政局,台南市政府,地政局,,1,7,127,歷年農地重劃成果統計
206,臺南市全功能服務櫃臺統計表,財政稅務局,台南市政府,財政稅務局,,1,1,23,"年度,服務項目,件數,跨機關件數"
207,臺南市城西垃圾掩埋場滲出水廠放流水檢測報告,環境保護局,台南市政府,環境保護局,,1,3,413,臺南市城西垃圾掩埋場滲出水廠放流水檢測報告
208,臺南市好望角專案計畫,都市發展局,台南市政府,都市發展局,,1,11,228,行政區/編號/行政區/年度/執行單位/計畫案名稱/案件數
209,燃氣熱水器,消防局,台南市政府,消防局,,1,1,180,燃氣熱水器
210,區域排水之水位站名稱及位置,水利局,台南市政府,水利局,,1,23,246,站碼，站名，河川分區，行政區，轄管單位，河川排水，經度(度)，經度(分)，經度(秒)，緯度(度)，緯度(分)，緯度(秒)
211,臺南市性別圖像-人口成長,主計處,台南市政府,主計處,,1,0,83,中華民國103年度-臺南市性別圖像-人口成長
212,臺南市性別圖像-婚育概況,主計處,台南市政府,主計處,,1,0,74,中華民國103年度-臺南市性別圖像-婚育概況
213,臺南市性別圖像-勞動就業,主計處,台南市政府,主計處,,1,1,67,中華民國103年度-臺南市性別圖像-勞動就業
214,臺南市性別圖像-教育文化,主計處,台南市政府,主計處,,1,0,72,中華民國103年度-臺南市性別圖像-教育文化
215,臺南市性別圖像-社會福利,主計處,台南市政府,主計處,,1,1,71,中華民國103年度-臺南市性別圖像-社會福利
216,臺南市性別圖像-社會治安及公共安全,主計處,台南市政府,主計處,,1,0,70,中華民國103年度-臺南市性別圖像-社會治安及公共安全
217,臺南市性別圖像-醫療保健,主計處,台南市政府,主計處,,1,1,80,中華民國103年度-臺南市性別圖像-醫療保健
218,臺南市性別圖像-家庭生活,主計處,台南市政府,主計處,,1,0,82,中華民國103年度-臺南市性別圖像-家庭生活
219,臺南市性別圖像-政府服務,主計處,台南市政府,主計處,,1,0,95,中華民國103年度-臺南市性別圖像-政府服務
220,臺南市性別圖像-附錄,主計處,台南市政府,主計處,,1,1,114,中華民國103年度-臺南市性別圖像-附錄
221,地質敏感區範圍,臺南市政府,台南市政府,臺南市政府,,2,52,517,活動斷層地質敏感區 (F0006新化斷層)
222,臺南市政府市長及副市長公務禮儀受贈品清冊,秘書處,台南市政府,秘書處,,8,7,985,"「序號」,「來源國別」,「致贈者(機關/個人)」,「禮品名稱」,「禮品數量」,「受贈日期」,「本府受贈人」 "
223,臺南市藏金閣平日商品瀏覽區清單,環境保護局,台南市政府,環境保護局,,1,9,249,"名稱,長(公分),寬(公分),高(公分),定價(新台幣),照片網址 "
224,臺南市藏金閣服務項目,環境保護局,台南市政府,環境保護局,,1,2,981,藏金閣服務項目
225,百家好店入選名單,經濟發展局,台南市政府,經濟發展局,,4,79,1227,「入選店家」、「連絡電話」、「地址」
226,臺南市政府秘書處廳舍管理資訊,秘書處,台南市政府,秘書處,,2,2,534,大樓名稱、樓層、面積(㎡)、各局處配置名稱
227,臺南市綠社區培力計畫,都市發展局,台南市政府,都市發展局,,1,3,210,行政區編號/行政區/年度/執行單位/計畫名稱/案件數
228,臺南市環保旅店名單,環境保護局,台南市政府,環境保護局,,3,25,752,旅館名稱、電話、地址
229,臺南市綠色商店名單,環境保護局,台南市政府,環境保護局,,3,40,1022,商店名稱、商店地址
230,關子嶺勞工育樂中心,勞工局,台南市政府,勞工局,,1,1,355,場地設備說明
231,臺南市跨局處食品安全聯合稽查執行成果,衛生局,台南市政府,衛生局,,8,67,837,「序號」、「主辦單位」、「稽查月份」、「稽查業別」、「稽查地點」、「會同執行單位」、「稽查結果」
232,臺南市市售食品抽驗不符合規定明細,衛生局,台南市政府,衛生局,,6,32,677,「編號」、「檢體名稱」、「包裝或散裝」、「抽驗日期」、「來源廠商及地址」、「檢驗項目」、「不合格原因」
233,臺南市社區藥局藥事照護&公共衛生志願服務名冊,衛生局,台南市政府,衛生局,,2,3,355,「序號」、「區別」、「藥局名稱」、「藥師姓名」、「藥局地址」、「聯絡電話」 
234,臺南市健康促進醫院一覽表,衛生局,台南市政府,衛生局,,1,13,367,「參與類別」、「機構名稱」、「機構地址」、「負責人」、「電話」、「緯度」」、「經度」
235,臺南市母嬰親善醫療院所,衛生局,台南市政府,衛生局,,1,6,528,「序號」、「醫療院所名稱」、「地址」、「緯度」、「經度」
236,臺南市行動醫院全民健檢日程表,衛生局,台南市政府,衛生局,,1,43,2703,「鄉鎮市區」、「日期」、「地點」、「緯度」、「經度」
237,臺南市救護車資料,衛生局,台南市政府,衛生局,,3,9,416,「設置機構名稱」、「區別」、「地址」、「X座標」、「Y座標」
238,臺南市AED公共場所位置資訊,衛生局,台南市政府,衛生局,,8,39,632,「場所名稱」、「場所地址」、「AED放置地點」、「場所緯度」、「場所經度」
239,臺南市各醫院一覽表,衛生局,台南市政府,衛生局,,3,75,563,「機構名稱」、「地址」、「緯度」、「經度」、「電話」
240,臺南市偏遠地區巡迴醫療服務日程表,衛生局,台南市政府,衛生局,,30,17,829,「日期」、「星期」「行政區」、「里」、「活動位置」、「經度」、「緯度」
241,臺南市醫事人員執業統計資料,衛生局,台南市政府,衛生局,,9,12,540,「人員類別」、「停業」、「歇業」、「執業」、「總和」
242,臺南市急救責任醫院資訊,衛生局,台南市政府,衛生局,,3,35,535,「醫院名稱」、「電話」、「地址」、「緯度」、「經度」
243,臺南市護理之家,衛生局,台南市政府,衛生局,,7,31,669,「機構名稱」、「機構代碼」、「地址」、「負責人」、「電話」、「緯度」、「經度」
244,臺南市產後護理機構,衛生局,台南市政府,衛生局,,7,126,1434,「機構名稱」、「機構代碼」、「地址」、「負責人」、「電話」、「緯度」、「經度」
245,臺南市居家護理機構,衛生局,台南市政府,衛生局,,7,30,698,「機構名稱」、「機構代碼」、「地址」、「負責人」、「電話」、「緯度」、「經度」
246,台南市醫院燒傷相關病床資料,衛生局,台南市政府,衛生局,,3,29,723,「機構名稱」、「加護病床(ICU)開放數」、「燒傷病床開放數」、「燒傷加護病床開放數」、「普通隔離病床開放數」、「正壓隔離病床開放數」、「負壓隔離病床開放數」、「地址」、「緯度」、「經度」、「電話」
247,臺南市美容醫學診所資料,衛生局,台南市政府,衛生局,,3,67,1048,「醫療機構名稱」、「地址」、「電話」、「緯度」、「經度」
248,台南捐血中心固定捐血點,衛生局,台南市政府,衛生局,,2,9,691,「名稱」、「作業時間」、「地址」、「電話」、「緯度」、「經度」
249,台南捐血中心巡迴捐血點,衛生局,台南市政府,衛生局,,2,6,1436,「名稱」、「作業時間」、「地址」、「緯度」、「經度」
250,臺南市物理及職能治療所,衛生局,台南市政府,衛生局,,7,16,349,「機構名稱」、「地址」、「電話」、「經度」、「緯度」
251,臺南市復健科醫療機構,衛生局,台南市政府,衛生局,,7,30,443,「機構名稱」、「地址」、「電話」、「經度」、「緯度」
252,臺南市各區家醫科相關之診所、醫院,衛生局,台南市政府,衛生局,,5,18,220,「機構名稱」、「行政區」、「地址」、「電話」、「經度」、「緯度」 
253,臺南市各區耳鼻喉科相關之診所、醫院,衛生局,台南市政府,衛生局,,4,10,226,「機構名稱」、「行政區」、「地址」、「電話」、「經度」、「緯度」
254,臺南市各區骨科相關之診所、醫院,衛生局,台南市政府,衛生局,,5,10,231,「機構名稱」、「行政區」、「地址」、「電話」、「經度」、「緯度」
255,臺南市各區內科相關之診所、醫院,衛生局,台南市政府,衛生局,,5,14,215,「機構名稱」、「行政區」、「地址」、「電話」、「經度」、「緯度」
256,臺南市各區外科相關之診所、醫院,衛生局,台南市政府,衛生局,,4,14,188,「機構名稱」、「行政區」、「地址」、「電話」、「經度」、「緯度」
257,臺南市各區兒科相關之診所、醫院,衛生局,台南市政府,衛生局,,4,9,136,「機構名稱」、「行政區」、「地址」、「電話」、「經度」、「緯度」
258,臺南市各區婦產科相關之診所、醫院,衛生局,台南市政府,衛生局,,4,14,157,「機構名稱」、「行政區」、「地址」、「電話」、「經度」、「緯度」
259,臺南市各區神經科相關之診所、醫院,衛生局,台南市政府,衛生局,,4,5,147,「機構名稱」、「行政區」、「地址」、「電話」、「經度」、「緯度」
260,臺南市各區眼科相關之診所、醫院,衛生局,台南市政府,衛生局,,3,12,149,「機構名稱」、「行政區」、「地址」、「電話」、「經度」、「緯度」
261,臺南市各區神經外科相關之診所、醫院,衛生局,台南市政府,衛生局,,3,7,259,「機構名稱」、「行政區」、「地址」、「電話」、「經度」、「緯度」
262,臺南市各區泌尿科相關之診所、醫院,衛生局,台南市政府,衛生局,,3,21,756,「機構名稱」、「行政區」、「地址」、「電話」、「經度」、「緯度」
263,臺南市各區牙醫一般科相關之診所、醫院,衛生局,台南市政府,衛生局,,3,11,150,「機構名稱」、「行政區」、「地址」、「電話」、「經度」、「緯度」
264,臺南市各區皮膚科相關之診所、醫院,衛生局,台南市政府,衛生局,,1,2,48,「機構名稱」、「行政區」、「地址」、「電話」、「經度」、「緯度」
265,臺南市各區精神科相關之診所、醫院,衛生局,台南市政府,衛生局,,2,6,67,「機構名稱」、「行政區」、「地址」、「電話」、「經度」、「緯度」
266,臺南市各區中醫一般科相關之診所、醫院,衛生局,台南市政府,衛生局,,2,12,59,「機構名稱」、「行政區」、「地址」、「電話」、「經度」、「緯度」
267,臺南市精神科診所,衛生局,台南市政府,衛生局,,1,1,361,臺南市精神科診所-名稱-地址-電話
268,臺南市精神科醫療機構,衛生局,台南市政府,衛生局,,1,4,410,臺南市精神科醫院名冊-單位名稱-住址-電話
269,臺南市精神復健機構,衛生局,台南市政府,衛生局,,1,2,298,臺南市精神復健機構-類型	機構名稱-地址-電話
270,臺南市精神護理之家,衛生局,台南市政府,衛生局,,1,2,894,臺南市精神護理之家-機構名稱-地 址-電話
271,臺南市免費心理諮商服務據點,衛生局,台南市政府,衛生局,,1,43,2202,臺南市免費心理諮商服務據點-諮商地點-諮商服務時段-服務地址-經度-緯度 
272,臺南市心理諮商所、心理治療所,衛生局,台南市政府,衛生局,,1,14,981,臺南市心理諮商所、心理治療所-機構名稱-地址-電話  
273,臺南巿身心障礙牙醫醫療院所,衛生局,台南市政府,衛生局,,1,9,339,臺南巿身心障礙牙醫醫療院所-院所名稱-地址-電話-門診時間   
274,台南市提供塗氟診所,衛生局,台南市政府,衛生局,,1,1,409,台南市提供塗氟診所-診所名稱-診所地址-電話  
275,國小學童臼齒窩溝封填防齲計畫合約醫療院所,衛生局,台南市政府,衛生局,,1,6,488,國小學童臼齒窩溝封填防齲計畫合約醫療院所-區別-診所名稱-診所電話-診所地址  
276,臺南市政府衛生局年度活動規劃,衛生局,台南市政府,衛生局,,1,3,94,開始日期、結束日期、開始時間、結束時間、活動名稱、地點、地址、活動內容、年度主軸、特殊節日、經度、緯度
277,歷史名人資料,文化局,台南市政府,文化局,,1,15,803,"姓名,筆名,別名,外國人原名,性別,領域類別,領域類別（行業別）,生卒年,出生地,著名事蹟、成就或貢獻,生平小傳,資料出處,相關文獻、研究資料與延伸閱讀,故居或故址詳細地址,故居或故址現況描述"
278,古蹟資料,文化局,台南市政府,文化局,,1,33,2899,「編號」、「類別」、「名稱」、「等級」、「位置」、「公告時間」
279,文史工作室登記資料表,文化局,台南市政府,文化局,,1,11,525,編號、名稱、聯絡方式、地址 
280,消防榮譽榜-消防廉潔,消防局,台南市政府,消防局,,1,1,127,廉潔楷模
281,臺南市合法溫泉業者,觀光旅遊局,台南市政府,觀光旅遊局,,1,3,5,溫泉標章編號	業者名稱	營業處所地址	有效期間	備註 
282,臺南市各類房屋折舊標準表,財政稅務局,台南市政府,財政稅務局,,1,0,19,"構造別,代號,折舊率%,耐用年數,殘值率%"
283,臺南市房屋路段等級級距表,財政稅務局,台南市政府,財政稅務局,,1,0,31,"級別,地段率%"
284,臺南市最近5年房屋稅綜合統計表,財政稅務局,台南市政府,財政稅務局,,1,0,72,臺南市最近5年房屋稅綜合統計表
285,臺南市房屋稅稅籍統計表,財政稅務局,台南市政府,財政稅務局,,1,4,518,"年度,類別,項目,鋼骨混凝土造-戶數,鋼骨混凝土造-面積,鋼骨混凝土造-現值 (元),鋼骨造-戶數,鋼骨造-面積,鋼骨造-現值(元),鋼骨鋼筋混凝土造-戶數,鋼骨鋼筋混凝土造-面積,鋼骨鋼筋混凝土造-現值(元),鋼筋混凝土造-戶數,鋼筋混凝土造-面積,鋼筋混凝土造-現值(元),加強磚造-戶數,加強磚造-面積,加強磚造-現值(元),預鑄混凝土造-戶數,預鑄混凝土造-面積,預鑄混凝土造-現值(元),咾砧石造-戶數,咾砧石造-面積,咾砧石造-現值(元),鋼鐵造(未達200平方公尺)-戶數,鋼鐵造(未達200平方公尺)-面積,鋼鐵造(未達200平方公尺)-現值(元),鋼鐵造(200平方公尺以上)-戶數,鋼鐵造(200平方公尺以上)-面積,鋼鐵造(200平方公尺以上)-現值(元),雜木以外-戶數,雜木以外-面積,雜木以外-現值(元),雜木-戶數,雜木-面積,雜木-現值(元),卵石混凝土造-戶數,卵石混凝土造-面積,卵石混凝土造-現值(元),磚石造-戶數,磚石造-面積,磚石造-現值(元),土磚混合造-戶數,土磚混合造-面積,土磚混合造-現值(元),竹造-戶數,竹造-面積,竹造-現值(元),冷氣機-戶數,冷氣機-面積,冷氣機-現值(元),升降機-戶數,升降機-面積,升降機-現值(元),純土造-戶數,純土造-面積,純土造-現值(元),充氣屋-戶數,充氣屋-面積,充氣屋-現值(元),油槽-戶數,油槽-面積,油槽-現值(元),其他-戶數,其他-面積,其他-現值(元)"
286,臺南市房屋稅徵績,財政稅務局,台南市政府,財政稅務局,,1,2,22,"年度,查定數-戶（件）數,查定數-本稅 (元),徵起數-戶（件）數,徵起數-本稅 (元),徵績-戶（件）數(%),徵績-本稅(%)"
287,臺南市房屋稅收稅籍數及實徵數(按里別),財政稅務局,台南市政府,財政稅務局,,6,0,30,"年期別,縣市,區別,里別,中文區別,中文里名,應納件數,應納本稅,已納件數,已納本稅"
288,臺南市哺(集)乳室設置機構,衛生局,台南市政府,衛生局,,1,9,510,「id」、「場所名稱」、「通訊地址」、「電話」、「緯度」、「經度」
289,臺南市65歲以上長者及55歲以上原住民免費裝置全口活動假牙計劃合約醫療院所,衛生局,台南市政府,衛生局,,1,22,1130,「地區」、「合約牙科醫療院所名稱」、「特殊需求者」、「地址」、「電話」、「緯度」、「經度」
290,106年臺南市行動醫院、全民健檢日程表,衛生局,台南市政府,衛生局,,1,21,511,「日期」、「時間」、「地點」、	「地址」、「緯度」、「經度」
291,食安抽驗-一般農漁畜產品抽驗清冊,農業局,台南市政府,農業局,,1,4,177,項目、抽驗件數、合格件數、不合格件數、處分件數、待處分件數 
292,長期照顧服務,社會局,台南市政府,社會局,,3,2,105,培訓單位	聯絡人	辦訓區域	班別名稱	訓練職類	訓練性質	訓練時段	開訓日期	結訓日期	招生人數	時數	上課地點	實習場所	課程費用	辦理情形 
293,合作社名冊,社會局,台南市政府,社會局,,1,5,189,無
294,人民團體名冊,社會局,台南市政府,社會局,,1,0,440,團體名稱、會所住址、電話、理事長 
295,社區發展協會名冊,社會局,台南市政府,社會局,,1,0,387,社區 住址 電話 理事長  註：請直接點選上列網址以取得JSON格式檔案
296,臺南市市民手冊,民政局,台南市政府,民政局,,2,22,645,市長的話、市議員通訊錄、便民服務(服務部門、民政部門、區政部門、地政部門)、社會安全(社會福利部門、勞工部門、警政治安部門)、災害防救、環保衛生(環境保護部門、衛生保健部門)、城市發展(產業發展部門、都市發展部門、工務部門、水利部門、財政部門、稅務部門)、交通運輸、文化觀光(觀光旅遊部門、文化部門)、教育、民族事業、農業、觀光樂園、權利維護(訴願、國家賠償、消費者保護)、各區里長服務電話
297,臺南市各區區公所原住民服務窗口連絡電話,民族事務委員會,台南市政府,民族事務委員會,,1,2,76,臺南市各區區公所原住民服務窗口連絡電話
298,本府103年履順專案座談會,政風處,台南市政府,政風處,,1,13,242,103年履順專案座談會
299,臺南市原住民社團聯絡名冊,民族事務委員會,台南市政府,民族事務委員會,,1,1,109,臺南市政府原住民社團名冊
300,臺南市客家社團名冊,民族事務委員會,台南市政府,民族事務委員會,,1,2,62,本市客家社團資訊
301,臺南市西拉雅社團名冊,民族事務委員會,台南市政府,民族事務委員會,,1,1,78,本市西拉雅社團聯絡資訊
302,增設消防栓相關法令,消防局,台南市政府,消防局,,1,1,227,增設消防栓相關法令
303,臺南市衛生掩埋場地址,環境保護局,台南市政府,環境保護局,,1,27,505,臺南市衛生掩埋場名稱、地址
304,臺南市車輛行車事故鑑定案件分類統計,交通局,台南市政府,交通局,,3,24,640,年份、月份、個人申請鑑定數、憲警單位移送、司法機關囑託數
305,違章建築,工務局,台南市政府,工務局,,1,54,1412,104年度第一波優先拆除違建名單
306,外籍配偶訓練專班,勞工局,台南市政府,勞工局,,3,1,454,班別名稱、訓練時數、訓練人數、預定受訓起訖日期、預定每週上課時間、上課地點 洽詢電話、聯絡人 
307,臺南市重要統計指標,主計處,台南市政府,主計處,,1,2,230,臺南市重要統計指標
308,臺南市工業用地簡介資訊,經濟發展局,台南市政府,經濟發展局,,4,1,553,山上北勢洲工業用地簡介
